date,raw_daily,calc_weekly,raw_weekly,weight,weighted_daily,normalized_weighted_daily
2019-03-26,30,27.0,42.0,1.5555555555555556,46.666666666666664,30.666666666666657
2019-03-27,24,27.0,42.0,1.5555555555555556,37.333333333333336,24.53333333333333
2019-03-28,21,27.0,42.0,1.5555555555555556,32.666666666666664,21.46666666666666
2019-03-29,20,27.0,42.0,1.5555555555555556,31.11111111111111,20.444444444444443
2019-03-30,12,27.0,42.0,1.5555555555555556,18.666666666666668,12.266666666666666
2019-03-31,21,17.142857142857142,27.0,1.575,33.074999999999996,21.734999999999992
2019-04-01,13,17.142857142857142,27.0,1.575,20.474999999999998,13.454999999999998
2019-04-02,13,17.142857142857142,27.0,1.575,20.474999999999998,13.454999999999998
2019-04-03,20,17.142857142857142,27.0,1.575,31.5,20.699999999999996
2019-04-04,13,17.142857142857142,27.0,1.575,20.474999999999998,13.454999999999998
2019-04-05,19,17.142857142857142,27.0,1.575,29.925,19.665
2019-04-06,21,17.142857142857142,27.0,1.575,33.074999999999996,21.734999999999992
2019-04-07,16,16.428571428571427,24.0,1.4608695652173915,23.373913043478264,15.360000000000001
2019-04-08,18,16.428571428571427,24.0,1.4608695652173915,26.295652173913048,17.28
2019-04-09,24,16.428571428571427,24.0,1.4608695652173915,35.060869565217395,23.04
2019-04-10,23,16.428571428571427,24.0,1.4608695652173915,33.60000000000001,22.080000000000002
2019-04-11,8,16.428571428571427,24.0,1.4608695652173915,11.686956521739132,7.680000000000001
2019-04-12,12,16.428571428571427,24.0,1.4608695652173915,17.530434782608697,11.52
2019-04-13,14,16.428571428571427,24.0,1.4608695652173915,20.45217391304348,13.44
2019-04-14,15,11.714285714285714,18.0,1.5365853658536586,23.04878048780488,15.146341463414634
2019-04-15,18,11.714285714285714,18.0,1.5365853658536586,27.658536585365855,18.17560975609756
2019-04-16,11,11.714285714285714,18.0,1.5365853658536586,16.902439024390244,11.10731707317073
2019-04-17,10,11.714285714285714,18.0,1.5365853658536586,15.365853658536587,10.097560975609756
2019-04-18,9,11.714285714285714,18.0,1.5365853658536586,13.829268292682928,9.08780487804878
2019-04-19,5,11.714285714285714,18.0,1.5365853658536586,7.682926829268293,5.048780487804878
2019-04-20,14,11.714285714285714,18.0,1.5365853658536586,21.51219512195122,14.136585365853657
2019-04-21,6,7.857142857142857,14.0,1.781818181818182,10.690909090909091,7.0254545454545445
2019-04-22,6,7.857142857142857,14.0,1.781818181818182,10.690909090909091,7.0254545454545445
2019-04-23,14,7.857142857142857,14.0,1.781818181818182,24.94545454545455,16.392727272727274
2019-04-24,6,7.857142857142857,14.0,1.781818181818182,10.690909090909091,7.0254545454545445
2019-04-25,4,7.857142857142857,14.0,1.781818181818182,7.127272727272728,4.683636363636364
2019-04-26,7,7.857142857142857,14.0,1.781818181818182,12.472727272727274,8.196363636363637
2019-04-27,12,7.857142857142857,14.0,1.781818181818182,21.381818181818183,14.050909090909089
