date,鼻水_trend,prefecture
2020-09-04,9.186930091185411,Fukushima
2020-09-05,8.890577507598783,Fukushima
2020-09-06,13.631336405529954,Fukushima
2020-09-07,15.041474654377879,Fukushima
2020-09-08,0.0,Fukushima
2020-09-09,14.571428571428571,Fukushima
2020-09-10,29.61290322580645,Fukushima
2020-09-11,0.0,Fukushima
2020-09-12,0.0,Fukushima
2020-09-13,18.256658595641646,Fukushima
2020-09-14,0.0,Fukushima
2020-09-15,0.0,Fukushima
2020-09-16,0.0,Fukushima
2020-09-17,0.0,Fukushima
2020-09-18,0.0,Fukushima
2020-09-19,18.886198547215496,Fukushima
2020-09-20,0.0,Fukushima
2020-09-21,30.53061224489796,Fukushima
2020-09-22,10.061224489795919,Fukushima
2020-09-23,10.755102040816325,Fukushima
2020-09-24,0.0,Fukushima
2020-09-25,10.755102040816325,Fukushima
2020-09-26,10.755102040816325,Fukushima
2020-09-27,9.508196721311476,Fukushima
2020-09-28,0.0,Fukushima
2020-09-29,0.0,Fukushima
2020-09-30,0.0,Fukushima
2020-10-01,0.0,Fukushima
2020-10-02,10.491803278688526,Fukushima
2020-10-03,0.0,Fukushima
2020-10-04,0.0,Fukushima
2020-10-05,0.0,Fukushima
2020-10-06,18.79053461875548,Fukushima
2020-10-07,0.0,Fukushima
2020-10-08,0.0,Fukushima
2020-10-09,58.720420683610875,Fukushima
2020-10-10,18.20333041191937,Fukushima
2020-10-11,64.41558441558442,Fukushima
2020-10-12,0.0,Fukushima
2020-10-13,0.0,Fukushima
2020-10-14,0.0,Fukushima
2020-10-15,72.72727272727273,Fukushima
2020-10-16,0.0,Fukushima
2020-10-17,0.0,Fukushima
2020-10-18,9.611650485436893,Fukushima
2020-10-19,0.0,Fukushima
2020-10-20,10.485436893203884,Fukushima
2020-10-21,0.0,Fukushima
2020-10-22,20.097087378640776,Fukushima
2020-10-23,19.80582524271845,Fukushima
2020-10-24,0.0,Fukushima
2020-10-25,26.253207869974343,Fukushima
2020-10-26,0.0,Fukushima
2020-10-27,0.0,Fukushima
2020-10-28,28.793840889649275,Fukushima
2020-10-29,29.64071856287425,Fukushima
2020-10-30,29.64071856287425,Fukushima
2020-10-31,27.100085543199313,Fukushima
2020-11-01,17.909663865546218,Fukushima
2020-11-02,0.0,Fukushima
2020-11-03,0.0,Fukushima
2020-11-04,0.0,Fukushima
2020-11-05,41.01890756302521,Fukushima
2020-11-06,19.642857142857142,Fukushima
2020-11-07,0.0,Fukushima
2020-11-08,37.2,Fukushima
2020-11-09,40.8,Fukushima
2020-11-10,0.0,Fukushima
2020-11-11,42.0,Fukushima
2020-11-12,0.0,Fukushima
2020-11-13,0.0,Fukushima
2020-11-14,0.0,Fukushima
2020-11-15,19.375,Fukushima
2020-11-16,20.625,Fukushima
2020-11-17,0.0,Fukushima
2020-11-18,0.0,Fukushima
2020-11-19,0.0,Fukushima
2020-11-20,0.0,Fukushima
2020-11-21,0.0,Fukushima
2020-11-22,47.77517564402811,Fukushima
2020-11-23,49.36768149882905,Fukushima
2020-11-24,0.0,Fukushima
2020-11-25,0.0,Fukushima
2020-11-26,0.0,Fukushima
2020-11-27,0.0,Fukushima
2020-11-28,0.0,Fukushima
2020-11-29,0.0,Fukushima
2020-11-30,0.0,Fukushima
2020-12-01,0.0,Fukushima
2020-12-02,0.0,Fukushima
2020-12-03,0.0,Fukushima
2020-12-04,0.0,Fukushima
2020-12-05,0.0,Fukushima
2020-12-06,0.0,Fukushima
2020-12-07,0.0,Fukushima
2020-12-08,100.0,Fukushima
2020-12-09,0.0,Fukushima
2020-12-10,0.0,Fukushima
2020-12-11,0.0,Fukushima
2020-12-12,0.0,Fukushima
2020-12-13,24.854227405247812,Fukushima
2020-12-14,0.0,Fukushima
2020-12-15,0.0,Fukushima
2020-12-16,0.0,Fukushima
2020-12-17,28.061224489795915,Fukushima
2020-12-18,0.0,Fukushima
2020-12-19,25.65597667638484,Fukushima
2020-12-20,0.0,Fukushima
2020-12-21,46.71340929009641,Fukushima
2020-12-22,23.71603856266433,Fukushima
2020-12-23,24.434706397896583,Fukushima
2020-12-24,0.0,Fukushima
2020-12-25,0.0,Fukushima
2020-12-26,22.278702892199824,Fukushima
2020-12-27,17.85714285714286,Fukushima
2020-12-28,0.0,Fukushima
2020-12-29,0.0,Fukushima
2020-12-30,0.0,Fukushima
2020-12-31,0.0,Fukushima
2021-01-01,0.0,Fukushima
2021-01-02,17.85714285714286,Fukushima
2018-12-30,0.0,Ibaraki
2018-12-31,0.0,Ibaraki
2019-01-01,10.365448504983389,Ibaraki
2019-01-02,9.933554817275748,Ibaraki
2019-01-03,19.867109634551497,Ibaraki
2019-01-04,9.933554817275748,Ibaraki
2019-01-05,10.365448504983389,Ibaraki
2019-01-06,0.0,Ibaraki
2019-01-07,49.17528941706792,Ibaraki
2019-01-08,12.785575248437661,Ibaraki
2019-01-09,12.785575248437661,Ibaraki
2019-01-10,0.0,Ibaraki
2019-01-11,25.07939760270464,Ibaraki
2019-01-12,11.802069460096302,Ibaraki
2019-01-13,0.0,Ibaraki
2019-01-14,0.0,Ibaraki
2019-01-15,28.903654485049834,Ibaraki
2019-01-16,87.8671096345515,Ibaraki
2019-01-17,57.80730897009967,Ibaraki
2019-01-18,0.0,Ibaraki
2019-01-19,27.747508305647838,Ibaraki
2019-01-20,17.919962224058555,Ibaraki
2019-01-21,19.4782198087593,Ibaraki
2019-01-22,0.0,Ibaraki
2019-01-23,59.992917010978644,Ibaraki
2019-01-24,19.4782198087593,Ibaraki
2019-01-25,0.0,Ibaraki
2019-01-26,36.61905324046748,Ibaraki
2019-01-27,12.814922480620156,Ibaraki
2019-01-28,0.0,Ibaraki
2019-01-29,14.486434108527133,Ibaraki
2019-01-30,0.0,Ibaraki
2019-01-31,13.929263565891473,Ibaraki
2019-02-01,26.744186046511626,Ibaraki
2019-02-02,39.001937984496124,Ibaraki
2019-02-03,0.0,Ibaraki
2019-02-04,0.0,Ibaraki
2019-02-05,0.0,Ibaraki
2019-02-06,26.438188494492042,Ibaraki
2019-02-07,0.0,Ibaraki
2019-02-08,78.21297429620564,Ibaraki
2019-02-09,0.0,Ibaraki
2019-02-10,15.988372093023257,Ibaraki
2019-02-11,0.0,Ibaraki
2019-02-12,0.0,Ibaraki
2019-02-13,18.168604651162788,Ibaraki
2019-02-14,18.168604651162788,Ibaraki
2019-02-15,0.0,Ibaraki
2019-02-16,52.32558139534884,Ibaraki
2019-02-17,0.0,Ibaraki
2019-02-18,9.149828440716739,Ibaraki
2019-02-19,9.149828440716739,Ibaraki
2019-02-20,0.0,Ibaraki
2019-02-21,18.68089973313001,Ibaraki
2019-02-22,9.53107129241327,Ibaraki
2019-02-23,0.0,Ibaraki
2019-02-24,24.70532016565785,Ibaraki
2019-02-25,25.756610385473078,Ibaraki
2019-02-26,0.0,Ibaraki
2019-02-27,0.0,Ibaraki
2019-02-28,0.0,Ibaraki
2019-03-01,13.666772857597959,Ibaraki
2019-03-02,12.615482637782732,Ibaraki
2019-03-03,38.237454100367195,Ibaraki
2019-03-04,0.0,Ibaraki
2019-03-05,0.0,Ibaraki
2019-03-06,20.856793145654834,Ibaraki
2019-03-07,0.0,Ibaraki
2019-03-08,65.17747858017135,Ibaraki
2019-03-09,40.84455324357405,Ibaraki
2019-03-10,0.0,Ibaraki
2019-03-11,0.0,Ibaraki
2019-03-12,36.337209302325576,Ibaraki
2019-03-13,70.49418604651163,Ibaraki
2019-03-14,53.779069767441854,Ibaraki
2019-03-15,54.50581395348837,Ibaraki
2019-03-16,17.441860465116278,Ibaraki
2019-03-17,13.43240374408955,Ibaraki
2019-03-18,41.41657821094278,Ibaraki
2019-03-19,27.424490977516164,Ibaraki
2019-03-20,0.0,Ibaraki
2019-03-21,12.872720254752485,Ibaraki
2019-03-22,0.0,Ibaraki
2019-03-23,39.73752774293158,Ibaraki
2019-03-24,34.177433247200696,Ibaraki
2019-03-25,13.229974160206718,Ibaraki
2019-03-26,0.0,Ibaraki
2019-03-27,0.0,Ibaraki
2019-03-28,27.011197243755387,Ibaraki
2019-03-29,0.0,Ibaraki
2019-03-30,0.0,Ibaraki
2019-03-31,0.0,Ibaraki
2019-04-01,14.909206753743229,Ibaraki
2019-04-02,15.530423701815865,Ibaraki
2019-04-03,0.0,Ibaraki
2019-04-04,31.06084740363173,Ibaraki
2019-04-05,14.909206753743229,Ibaraki
2019-04-06,14.287989805670595,Ibaraki
2019-04-07,17.372555059294623,Ibaraki
2019-04-08,0.0,Ibaraki
2019-04-09,55.73694748190358,Ibaraki
2019-04-10,17.372555059294623,Ibaraki
2019-04-11,0.0,Ibaraki
2019-04-12,18.820267980902507,Ibaraki
2019-04-13,0.0,Ibaraki
2019-04-14,0.0,Ibaraki
2019-04-15,0.0,Ibaraki
2019-04-16,23.946580704582086,Ibaraki
2019-04-17,46.97213907437254,Ibaraki
2019-04-18,0.0,Ibaraki
2019-04-19,0.0,Ibaraki
2019-04-20,22.10453603499885,Ibaraki
2019-04-21,24.94714587737844,Ibaraki
2019-04-22,57.8320199884682,Ibaraki
2019-04-23,0.0,Ibaraki
2019-04-24,0.0,Ibaraki
2019-04-25,0.0,Ibaraki
2019-04-26,28.34902940611186,Ibaraki
2019-04-27,26.081107053622915,Ibaraki
2019-04-28,0.0,Ibaraki
2019-04-29,0.0,Ibaraki
2019-04-30,24.194580755280565,Ibaraki
2019-05-01,25.346703648389163,Ibaraki
2019-05-02,0.0,Ibaraki
2019-05-03,76.04011094516748,Ibaraki
2019-05-04,0.0,Ibaraki
2019-05-05,18.72199701301472,Ibaraki
2019-05-06,9.152976317473863,Ibaraki
2019-05-07,31.619372733091527,Ibaraki
2019-05-08,0.0,Ibaraki
2019-05-09,0.0,Ibaraki
2019-05-10,21.634307659483678,Ibaraki
2019-05-11,9.569020695540857,Ibaraki
2019-05-12,28.972868217054266,Ibaraki
2019-05-13,0.0,Ibaraki
2019-05-14,0.0,Ibaraki
2019-05-15,0.0,Ibaraki
2019-05-16,31.492248062015506,Ibaraki
2019-05-17,0.0,Ibaraki
2019-05-18,0.0,Ibaraki
2019-05-19,22.6522279424818,Ibaraki
2019-05-20,24.1966980294692,Ibaraki
2019-05-21,24.1966980294692,Ibaraki
2019-05-22,12.870584058228296,Ibaraki
2019-05-23,38.096928812355756,Ibaraki
2019-05-24,12.870584058228296,Ibaraki
2019-05-25,0.0,Ibaraki
2019-05-26,42.09192108453654,Ibaraki
2019-05-27,30.783643778243142,Ibaraki
2019-05-28,0.0,Ibaraki
2019-05-29,15.077703075057865,Ibaraki
2019-05-30,15.705940703185279,Ibaraki
2019-05-31,0.0,Ibaraki
2019-06-01,28.898930893860907,Ibaraki
2019-06-02,0.0,Ibaraki
2019-06-03,37.32137853740543,Ibaraki
2019-06-04,0.0,Ibaraki
2019-06-05,37.32137853740543,Ibaraki
2019-06-06,0.0,Ibaraki
2019-06-07,0.0,Ibaraki
2019-06-08,11.403754553096105,Ibaraki
2019-06-09,5.434647431911453,Ibaraki
2019-06-10,11.105583882601664,Ibaraki
2019-06-11,11.341872901380427,Ibaraki
2019-06-12,0.0,Ibaraki
2019-06-13,11.341872901380427,Ibaraki
2019-06-14,0.0,Ibaraki
2019-06-15,4.962069394353936,Ibaraki
2019-06-16,0.0,Ibaraki
2019-06-17,43.02325581395349,Ibaraki
2019-06-18,0.0,Ibaraki
2019-06-19,21.969322117763483,Ibaraki
2019-06-20,21.053933696190004,Ibaraki
2019-06-21,0.0,Ibaraki
2019-06-22,0.0,Ibaraki
2019-06-23,17.429082545361616,Ibaraki
2019-06-24,0.0,Ibaraki
2019-06-25,19.013544594939944,Ibaraki
2019-06-26,0.0,Ibaraki
2019-06-27,17.429082545361616,Ibaraki
2019-06-28,18.22131357015078,Ibaraki
2019-06-29,0.0,Ibaraki
2019-06-30,0.0,Ibaraki
2019-07-01,38.05496828752643,Ibaraki
2019-07-02,0.0,Ibaraki
2019-07-03,0.0,Ibaraki
2019-07-04,0.0,Ibaraki
2019-07-05,0.0,Ibaraki
2019-07-06,17.758985200845665,Ibaraki
2019-07-07,0.0,Ibaraki
2019-07-08,0.0,Ibaraki
2019-07-09,57.72740653517809,Ibaraki
2019-07-10,0.0,Ibaraki
2019-07-11,28.319105092728876,Ibaraki
2019-07-12,0.0,Ibaraki
2019-07-13,0.0,Ibaraki
2019-07-14,0.0,Ibaraki
2019-07-15,0.0,Ibaraki
2019-07-16,0.0,Ibaraki
2019-07-17,0.0,Ibaraki
2019-07-18,0.0,Ibaraki
2019-07-19,14.490161001788909,Ibaraki
2019-07-20,13.416815742397139,Ibaraki
2019-07-21,0.0,Ibaraki
2019-07-22,11.180679785330948,Ibaraki
2019-07-23,11.627906976744185,Ibaraki
2019-07-24,23.703041144901608,Ibaraki
2019-07-25,0.0,Ibaraki
2019-07-26,11.627906976744185,Ibaraki
2019-07-27,0.0,Ibaraki
2019-07-28,0.0,Ibaraki
2019-07-29,0.0,Ibaraki
2019-07-30,0.0,Ibaraki
2019-07-31,37.89836347975882,Ibaraki
2019-08-01,0.0,Ibaraki
2019-08-02,18.6046511627907,Ibaraki
2019-08-03,17.915590008613265,Ibaraki
2019-08-04,0.0,Ibaraki
2019-08-05,0.0,Ibaraki
2019-08-06,0.0,Ibaraki
2019-08-07,21.65982672138623,Ibaraki
2019-08-08,22.52621979024168,Ibaraki
2019-08-09,0.0,Ibaraki
2019-08-10,0.0,Ibaraki
2019-08-11,0.0,Ibaraki
2019-08-12,0.0,Ibaraki
2019-08-13,0.0,Ibaraki
2019-08-14,0.0,Ibaraki
2019-08-15,0.0,Ibaraki
2019-08-16,0.0,Ibaraki
2019-08-17,25.581395348837212,Ibaraki
2019-08-18,0.0,Ibaraki
2019-08-19,4.589963280293757,Ibaraki
2019-08-20,0.0,Ibaraki
2019-08-21,0.0,Ibaraki
2019-08-22,0.0,Ibaraki
2019-08-23,9.363525091799264,Ibaraki
2019-08-24,0.0,Ibaraki
2019-08-25,9.557183816502071,Ibaraki
2019-08-26,9.939471169162154,Ibaraki
2019-08-27,0.0,Ibaraki
2019-08-28,0.0,Ibaraki
2019-08-29,0.0,Ibaraki
2019-08-30,8.410321758521821,Ibaraki
2019-08-31,0.0,Ibaraki
2019-09-01,0.0,Ibaraki
2019-09-02,0.0,Ibaraki
2019-09-03,0.0,Ibaraki
2019-09-04,0.0,Ibaraki
2019-09-05,13.099193165638349,Ibaraki
2019-09-06,26.744186046511626,Ibaraki
2019-09-07,13.64499288087328,Ibaraki
2019-09-08,14.774281805745554,Ibaraki
2019-09-09,0.0,Ibaraki
2019-09-10,17.940199335548172,Ibaraki
2019-09-11,0.0,Ibaraki
2019-09-12,9.145983974985343,Ibaraki
2019-09-13,0.0,Ibaraki
2019-09-14,0.0,Ibaraki
2019-09-15,35.08305647840532,Ibaraki
2019-09-16,16.81063122923588,Ibaraki
2019-09-17,19.003322259136212,Ibaraki
2019-09-18,19.003322259136212,Ibaraki
2019-09-19,0.0,Ibaraki
2019-09-20,19.734219269102994,Ibaraki
2019-09-21,18.272425249169437,Ibaraki
2019-09-22,49.116279069767444,Ibaraki
2019-09-23,24.558139534883722,Ibaraki
2019-09-24,0.0,Ibaraki
2019-09-25,26.6046511627907,Ibaraki
2019-09-26,0.0,Ibaraki
2019-09-27,27.62790697674419,Ibaraki
2019-09-28,0.0,Ibaraki
2019-09-29,0.0,Ibaraki
2019-09-30,0.0,Ibaraki
2019-10-01,12.956810631229235,Ibaraki
2019-10-02,25.91362126245847,Ibaraki
2019-10-03,26.411960132890368,Ibaraki
2019-10-04,12.956810631229235,Ibaraki
2019-10-05,47.3421926910299,Ibaraki
2019-10-06,0.0,Ibaraki
2019-10-07,31.943835015357614,Ibaraki
2019-10-08,0.0,Ibaraki
2019-10-09,16.586222027204915,Ibaraki
2019-10-10,16.586222027204915,Ibaraki
2019-10-11,0.0,Ibaraki
2019-10-12,0.0,Ibaraki
2019-10-13,23.64998029168309,Ibaraki
2019-10-14,14.189988175009855,Ibaraki
2019-10-15,0.0,Ibaraki
2019-10-16,16.554986204178164,Ibaraki
2019-10-17,0.0,Ibaraki
2019-10-18,15.372487189594008,Ibaraki
2019-10-19,0.0,Ibaraki
2019-10-20,0.0,Ibaraki
2019-10-21,0.0,Ibaraki
2019-10-22,16.564141035258814,Ibaraki
2019-10-23,18.724681170292577,Ibaraki
2019-10-24,58.33458364591147,Ibaraki
2019-10-25,0.0,Ibaraki
2019-10-26,18.004501125281323,Ibaraki
2019-10-27,55.01174945304269,Ibaraki
2019-10-28,39.94003727412689,Ibaraki
2019-10-29,19.593225832590548,Ibaraki
2019-10-30,20.34681144153634,Ibaraki
2019-10-31,60.28684871566323,Ibaraki
2019-11-01,21.10039705048213,Ibaraki
2019-11-02,0.0,Ibaraki
2019-11-03,11.80679785330948,Ibaraki
2019-11-04,24.597495527728082,Ibaraki
2019-11-05,0.0,Ibaraki
2019-11-06,0.0,Ibaraki
2019-11-07,26.565295169946328,Ibaraki
2019-11-08,26.565295169946328,Ibaraki
2019-11-09,12.790697674418603,Ibaraki
2019-11-10,31.06382978723405,Ibaraki
2019-11-11,11.489361702127662,Ibaraki
2019-11-12,0.0,Ibaraki
2019-11-13,0.0,Ibaraki
2019-11-14,35.31914893617022,Ibaraki
2019-11-15,11.489361702127662,Ibaraki
2019-11-16,10.638297872340429,Ibaraki
2019-11-17,13.40782122905028,Ibaraki
2019-11-18,14.525139664804469,Ibaraki
2019-11-19,43.016759776536304,Ibaraki
2019-11-20,14.525139664804469,Ibaraki
2019-11-21,0.0,Ibaraki
2019-11-22,14.525139664804469,Ibaraki
2019-11-23,0.0,Ibaraki
2019-11-24,3.585812654280888,Ibaraki
2019-11-25,0.0,Ibaraki
2019-11-26,8.262959594647263,Ibaraki
2019-11-27,4.053527348317526,Ibaraki
2019-11-28,0.0,Ibaraki
2019-11-29,0.0,Ibaraki
2019-11-30,12.004677146940363,Ibaraki
2019-12-01,0.0,Ibaraki
2019-12-02,0.0,Ibaraki
2019-12-03,6.1374366147927955,Ibaraki
2019-12-04,5.910124147578248,Ibaraki
2019-12-05,12.729498164014688,Ibaraki
2019-12-06,0.0,Ibaraki
2019-12-07,5.455499213149152,Ibaraki
2019-12-08,75.9954622802042,Ibaraki
2019-12-09,49.34770277935338,Ibaraki
2019-12-10,0.0,Ibaraki
2019-12-11,0.0,Ibaraki
2019-12-12,26.64775950085082,Ibaraki
2019-12-13,25.66080544526375,Ibaraki
2019-12-14,24.67385138967669,Ibaraki
2019-12-15,0.0,Ibaraki
2019-12-16,25.627294981640148,Ibaraki
2019-12-17,78.93206854345165,Ibaraki
2019-12-18,0.0,Ibaraki
2019-12-19,26.65238678090575,Ibaraki
2019-12-20,0.0,Ibaraki
2019-12-21,24.60220318237454,Ibaraki
2019-12-22,32.30258113979044,Ibaraki
2019-12-23,16.82426101030752,Ibaraki
2019-12-24,16.82426101030752,Ibaraki
2019-12-25,16.82426101030752,Ibaraki
2019-12-26,16.82426101030752,Ibaraki
2019-12-27,67.29704404123008,Ibaraki
2019-12-28,16.82426101030752,Ibaraki
2019-12-29,0.0,Ibaraki
2019-12-30,15.667074663402694,Ibaraki
2019-12-31,0.0,Ibaraki
2020-01-01,0.0,Ibaraki
2020-01-02,14.361485108119135,Ibaraki
2020-01-03,7.1807425540595675,Ibaraki
2020-01-04,0.0,Ibaraki
2020-01-05,25.73876551844728,Ibaraki
2020-01-06,0.0,Ibaraki
2020-01-07,27.347438363350236,Ibaraki
2020-01-08,0.0,Ibaraki
2020-01-09,0.0,Ibaraki
2020-01-10,28.15177478580171,Ibaraki
2020-01-11,25.73876551844728,Ibaraki
2020-01-12,0.0,Ibaraki
2020-01-13,24.756189047261813,Ibaraki
2020-01-14,0.0,Ibaraki
2020-01-15,0.0,Ibaraki
2020-01-16,0.0,Ibaraki
2020-01-17,0.0,Ibaraki
2020-01-18,26.406601650412604,Ibaraki
2020-01-19,14.200140944326991,Ibaraki
2020-01-20,0.0,Ibaraki
2020-01-21,31.148696264975335,Ibaraki
2020-01-22,15.116279069767439,Ibaraki
2020-01-23,45.80690627202255,Ibaraki
2020-01-24,0.0,Ibaraki
2020-01-25,14.658210007047215,Ibaraki
2020-01-26,63.12292358803987,Ibaraki
2020-01-27,33.665559246954594,Ibaraki
2020-01-28,0.0,Ibaraki
2020-01-29,35.76965669988926,Ibaraki
2020-01-30,0.0,Ibaraki
2020-01-31,0.0,Ibaraki
2020-02-01,0.0,Ibaraki
2020-02-02,0.0,Ibaraki
2020-02-03,0.0,Ibaraki
2020-02-04,0.0,Ibaraki
2020-02-05,0.0,Ibaraki
2020-02-06,0.0,Ibaraki
2020-02-07,0.0,Ibaraki
2020-02-08,0.0,Ibaraki
2020-02-09,0.0,Ibaraki
2020-02-10,23.091171022844208,Ibaraki
2020-02-11,21.34183988474995,Ibaraki
2020-02-12,0.0,Ibaraki
2020-02-13,11.545585511422104,Ibaraki
2020-02-14,23.091171022844208,Ibaraki
2020-02-15,0.0,Ibaraki
2020-02-16,35.96214511041009,Ibaraki
2020-02-17,27.598855549849606,Ibaraki
2020-02-18,0.0,Ibaraki
2020-02-19,41.81644780280243,Ibaraki
2020-02-20,0.0,Ibaraki
2020-02-21,14.217592252952826,Ibaraki
2020-02-22,12.963098818868756,Ibaraki
2020-02-23,0.0,Ibaraki
2020-02-24,0.0,Ibaraki
2020-02-25,18.92793826259255,Ibaraki
2020-02-26,0.0,Ibaraki
2020-02-27,37.28230263843988,Ibaraki
2020-02-28,18.92793826259255,Ibaraki
2020-02-29,52.768797580561056,Ibaraki
2020-03-01,62.49311142951615,Ibaraki
2020-03-02,42.3564421911165,Ibaraki
2020-03-03,0.0,Ibaraki
2020-03-04,0.0,Ibaraki
2020-03-05,21.525405047944453,Ibaraki
2020-03-06,0.0,Ibaraki
2020-03-07,20.136669238399644,Ibaraki
2020-03-08,11.345359704412083,Ibaraki
2020-03-09,0.0,Ibaraki
2020-03-10,0.0,Ibaraki
2020-03-11,12.127798304716366,Ibaraki
2020-03-12,36.77461421430124,Ibaraki
2020-03-13,23.473158009128447,Ibaraki
2020-03-14,0.0,Ibaraki
2020-03-15,0.0,Ibaraki
2020-03-16,28.541226215644823,Ibaraki
2020-03-17,27.58985200845666,Ibaraki
2020-03-18,0.0,Ibaraki
2020-03-19,0.0,Ibaraki
2020-03-20,0.0,Ibaraki
2020-03-21,27.58985200845666,Ibaraki
2020-03-22,7.751937984496124,Ibaraki
2020-03-23,7.751937984496124,Ibaraki
2020-03-24,0.0,Ibaraki
2020-03-25,0.0,Ibaraki
2020-03-26,0.0,Ibaraki
2020-03-27,7.751937984496124,Ibaraki
2020-03-28,0.0,Ibaraki
2020-03-29,0.0,Ibaraki
2020-03-30,0.0,Ibaraki
2020-03-31,0.0,Ibaraki
2020-04-01,0.0,Ibaraki
2020-04-02,0.0,Ibaraki
2020-04-03,100.0,Ibaraki
2020-04-04,0.0,Ibaraki
2020-04-05,13.726338561384532,Ibaraki
2020-04-06,0.0,Ibaraki
2020-04-07,14.234721471065443,Ibaraki
2020-04-08,14.234721471065443,Ibaraki
2020-04-09,14.234721471065443,Ibaraki
2020-04-10,14.234721471065443,Ibaraki
2020-04-11,38.63710113574905,Ibaraki
2020-04-12,12.919896640826872,Ibaraki
2020-04-13,6.718346253229974,Ibaraki
2020-04-14,21.18863049095607,Ibaraki
2020-04-15,14.211886304909557,Ibaraki
2020-04-16,0.0,Ibaraki
2020-04-17,13.17829457364341,Ibaraki
2020-04-18,6.201550387596899,Ibaraki
2020-04-19,0.0,Ibaraki
2020-04-20,0.0,Ibaraki
2020-04-21,0.0,Ibaraki
2020-04-22,0.0,Ibaraki
2020-04-23,0.0,Ibaraki
2020-04-24,62.7906976744186,Ibaraki
2020-04-25,0.0,Ibaraki
2020-04-26,13.109693352541674,Ibaraki
2020-04-27,37.81642313233176,Ibaraki
2020-04-28,13.109693352541674,Ibaraki
2020-04-29,0.0,Ibaraki
2020-04-30,24.20251080469232,Ibaraki
2020-05-01,25.715167729985595,Ibaraki
2020-05-02,0.0,Ibaraki
2020-05-03,0.0,Ibaraki
2020-05-04,19.73514211886305,Ibaraki
2020-05-05,0.0,Ibaraki
2020-05-06,0.0,Ibaraki
2020-05-07,0.0,Ibaraki
2020-05-08,0.0,Ibaraki
2020-05-09,10.497416020671835,Ibaraki
2020-05-10,20.52772808586762,Ibaraki
2020-05-11,0.0,Ibaraki
2020-05-12,0.0,Ibaraki
2020-05-13,10.867620751341681,Ibaraki
2020-05-14,10.465116279069766,Ibaraki
2020-05-15,0.0,Ibaraki
2020-05-16,0.0,Ibaraki
2020-05-17,8.062015503875969,Ibaraki
2020-05-18,8.062015503875969,Ibaraki
2020-05-19,0.0,Ibaraki
2020-05-20,8.372093023255815,Ibaraki
2020-05-21,0.0,Ibaraki
2020-05-22,8.062015503875969,Ibaraki
2020-05-23,0.0,Ibaraki
2020-05-24,21.31427352250907,Ibaraki
2020-05-25,21.31427352250907,Ibaraki
2020-05-26,0.0,Ibaraki
2020-05-27,0.0,Ibaraki
2020-05-28,0.0,Ibaraki
2020-05-29,43.41796458288884,Ibaraki
2020-05-30,0.0,Ibaraki
2020-05-31,32.55813953488372,Ibaraki
2020-06-01,0.0,Ibaraki
2020-06-02,0.0,Ibaraki
2020-06-03,0.0,Ibaraki
2020-06-04,0.0,Ibaraki
2020-06-05,32.55813953488372,Ibaraki
2020-06-06,0.0,Ibaraki
2020-06-07,5.708245243128964,Ibaraki
2020-06-08,5.9196617336152215,Ibaraki
2020-06-09,0.0,Ibaraki
2020-06-10,0.0,Ibaraki
2020-06-11,0.0,Ibaraki
2020-06-12,0.0,Ibaraki
2020-06-13,0.0,Ibaraki
2020-06-14,0.0,Ibaraki
2020-06-15,29.318226992645595,Ibaraki
2020-06-16,0.0,Ibaraki
2020-06-17,14.907573047107933,Ibaraki
2020-06-18,0.0,Ibaraki
2020-06-19,0.0,Ibaraki
2020-06-20,13.9137348439674,Ibaraki
2020-06-21,19.57252318860062,Ibaraki
2020-06-22,10.135770936953891,Ibaraki
2020-06-23,10.485280279607474,Ibaraki
2020-06-24,0.0,Ibaraki
2020-06-25,10.485280279607474,Ibaraki
2020-06-26,0.0,Ibaraki
2020-06-27,9.78626159430031,Ibaraki
2020-06-28,26.800907543959163,Ibaraki
2020-06-29,0.0,Ibaraki
2020-06-30,0.0,Ibaraki
2020-07-01,0.0,Ibaraki
2020-07-02,0.0,Ibaraki
2020-07-03,0.0,Ibaraki
2020-07-04,54.59444129325015,Ibaraki
2020-07-05,18.065957167257913,Ibaraki
2020-07-06,0.0,Ibaraki
2020-07-07,0.0,Ibaraki
2020-07-08,9.854158454867955,Ibaraki
2020-07-09,20.036788858231507,Ibaraki
2020-07-10,10.182630403363554,Ibaraki
2020-07-11,0.0,Ibaraki
2020-07-12,11.729019211324571,Ibaraki
2020-07-13,0.0,Ibaraki
2020-07-14,0.0,Ibaraki
2020-07-15,0.0,Ibaraki
2020-07-16,12.942366026289182,Ibaraki
2020-07-17,12.537917087967646,Ibaraki
2020-07-18,0.0,Ibaraki
2020-07-19,15.71088794926004,Ibaraki
2020-07-20,0.0,Ibaraki
2020-07-21,16.794397463002113,Ibaraki
2020-07-22,32.50528541226216,Ibaraki
2020-07-23,30.338266384778013,Ibaraki
2020-07-24,0.0,Ibaraki
2020-07-25,0.0,Ibaraki
2020-07-26,0.0,Ibaraki
2020-07-27,0.0,Ibaraki
2020-07-28,7.751937984496124,Ibaraki
2020-07-29,7.751937984496124,Ibaraki
2020-07-30,7.751937984496124,Ibaraki
2020-07-31,0.0,Ibaraki
2020-08-01,0.0,Ibaraki
2020-08-02,0.0,Ibaraki
2020-08-03,0.0,Ibaraki
2020-08-04,0.0,Ibaraki
