date,prefecture,raw_daily,raw_weekly,suicide_harmonized_daily
2017.08.19,Chiba,21,32,19.213484
2017.08.19,Chiba,21,32,19.213484
2017.08.20,Chiba,34,36,31.107546
2017.08.20,Chiba,34,36,31.107546
2017.08.21,Chiba,13,36,11.894061
2017.08.21,Chiba,13,36,11.894061
2017.08.22,Chiba,20,36,18.298555
2017.08.22,Chiba,20,36,18.298555
2017.08.23,Chiba,12,36,10.979134
2017.08.23,Chiba,12,36,10.979134
2017.08.24,Chiba,18,36,16.4687
2017.08.24,Chiba,18,36,16.4687
2017.08.25,Chiba,21,36,19.213484
2017.08.25,Chiba,21,36,19.213484
2017.08.26,Chiba,8,36,7.3194222
2017.08.26,Chiba,8,36,7.3194222
2017.08.27,Chiba,22,41,20.058521
2017.08.27,Chiba,22,41,20.058521
2017.08.28,Chiba,16,41,14.588016
2017.08.28,Chiba,16,41,14.588016
2017.08.29,Chiba,15,41,13.676265
2017.08.29,Chiba,15,41,13.676265
2017.08.30,Chiba,23,41,20.970272
2017.08.30,Chiba,23,41,20.970272
2017.08.31,Chiba,31,41,28.26428
2017.08.31,Chiba,31,41,28.26428
2017.09.01,Chiba,26,41,23.705526
2017.09.01,Chiba,26,41,23.705526
2017.09.02,Chiba,11,41,10.029261
2017.09.02,Chiba,11,41,10.029261
2017.09.03,Chiba,23,45,21.110355
2017.09.03,Chiba,23,45,21.110355
2017.09.04,Chiba,24,45,22.028196
2017.09.04,Chiba,24,45,22.028196
2017.09.05,Chiba,26,45,23.86388
2017.09.05,Chiba,26,45,23.86388
2017.09.06,Chiba,15,45,13.767624
2017.09.06,Chiba,15,45,13.767624
2017.09.07,Chiba,27,45,24.781723
2017.09.07,Chiba,27,45,24.781723
2017.09.08,Chiba,26,45,23.86388
2017.09.08,Chiba,26,45,23.86388
2017.09.09,Chiba,16,45,14.685465
2017.09.09,Chiba,16,45,14.685465
2017.09.10,Chiba,19,33,17.768223
2017.09.10,Chiba,19,33,17.768223
2017.09.11,Chiba,21,33,19.638563
2017.09.11,Chiba,21,33,19.638563
2017.09.12,Chiba,13,33,12.157205
2017.09.12,Chiba,13,33,12.157205
2017.09.13,Chiba,17,33,15.897882
2017.09.13,Chiba,17,33,15.897882
2017.09.14,Chiba,22,33,20.573732
2017.09.14,Chiba,22,33,20.573732
2017.09.15,Chiba,7,33,6.5461874
2017.09.15,Chiba,7,33,6.5461874
2017.09.16,Chiba,14,33,13.092375
2017.09.16,Chiba,14,33,13.092375
2017.09.17,Chiba,10,37,8.9085073
2017.09.17,Chiba,10,37,8.9085073
2017.09.18,Chiba,18,37,16.035315
2017.09.18,Chiba,18,37,16.035315
2017.09.19,Chiba,29,37,25.834671
2017.09.19,Chiba,29,37,25.834671
2017.09.20,Chiba,19,37,16.926165
2017.09.20,Chiba,19,37,16.926165
2017.09.21,Chiba,25,37,22.271267
2017.09.21,Chiba,25,37,22.271267
2017.09.22,Chiba,13,37,11.581059
2017.09.22,Chiba,13,37,11.581059
2017.09.23,Chiba,19,37,16.926165
2017.09.23,Chiba,19,37,16.926165
2017.09.24,Chiba,20,32,17.977528
2017.09.24,Chiba,20,32,17.977528
2017.09.25,Chiba,12,32,10.786516
2017.09.25,Chiba,12,32,10.786516
2017.09.26,Chiba,19,32,17.078651
2017.09.26,Chiba,19,32,17.078651
2017.09.27,Chiba,12,32,10.786516
2017.09.27,Chiba,12,32,10.786516
2017.09.28,Chiba,18,32,16.179775
2017.09.28,Chiba,18,32,16.179775
2017.09.29,Chiba,20,32,17.977528
2017.09.29,Chiba,20,32,17.977528
2017.09.30,Chiba,13,32,11.685392
2017.09.30,Chiba,13,32,11.685392
2017.10.01,Chiba,13,35,11.845712
2017.10.01,Chiba,13,35,11.845712
2017.10.02,Chiba,19,35,17.312963
2017.10.02,Chiba,19,35,17.312963
2017.10.03,Chiba,18,35,16.401756
2017.10.03,Chiba,18,35,16.401756
2017.10.04,Chiba,16,35,14.579337
2017.10.04,Chiba,16,35,14.579337
2017.10.05,Chiba,23,35,20.957798
2017.10.05,Chiba,23,35,20.957798
2017.10.06,Chiba,17,35,15.490546
2017.10.06,Chiba,17,35,15.490546
2017.10.07,Chiba,17,35,15.490546
2017.10.07,Chiba,17,35,15.490546
2017.10.08,Chiba,15,25,13.645941
2017.10.08,Chiba,15,25,13.645941
2017.10.09,Chiba,13,25,11.826481
2017.10.09,Chiba,13,25,11.826481
2017.10.10,Chiba,15,25,13.645941
2017.10.10,Chiba,15,25,13.645941
2017.10.11,Chiba,12,25,10.916752
2017.10.11,Chiba,12,25,10.916752
2017.10.12,Chiba,7,25,6.3681059
2017.10.12,Chiba,7,25,6.3681059
2017.10.13,Chiba,17,25,15.4654
2017.10.13,Chiba,17,25,15.4654
2017.10.14,Chiba,9,25,8.1875648
2017.10.14,Chiba,9,25,8.1875648
2017.10.15,Chiba,7,38,6.3566999
2017.10.15,Chiba,7,38,6.3566999
2017.10.16,Chiba,30,38,27.243
2017.10.16,Chiba,30,38,27.243
2017.10.17,Chiba,26,38,23.610601
2017.10.17,Chiba,26,38,23.610601
2017.10.18,Chiba,23,38,20.886299
2017.10.18,Chiba,23,38,20.886299
2017.10.19,Chiba,12,38,10.897201
2017.10.19,Chiba,12,38,10.897201
2017.10.20,Chiba,19,38,17.253901
2017.10.20,Chiba,19,38,17.253901
2017.10.21,Chiba,17,38,15.4377
2017.10.21,Chiba,17,38,15.4377
2017.10.22,Chiba,15,24,13.723917
2017.10.22,Chiba,15,24,13.723917
2017.10.23,Chiba,5,24,4.5746388
2017.10.23,Chiba,5,24,4.5746388
2017.10.24,Chiba,16,24,14.638844
2017.10.24,Chiba,16,24,14.638844
2017.10.25,Chiba,17,24,15.553773
2017.10.25,Chiba,17,24,15.553773
2017.10.26,Chiba,12,24,10.979134
2017.10.26,Chiba,12,24,10.979134
2017.10.27,Chiba,5,24,4.5746388
2017.10.27,Chiba,5,24,4.5746388
2017.10.28,Chiba,14,24,12.80899
2017.10.28,Chiba,14,24,12.80899
2017.10.29,Chiba,14,89,12.239264
2017.10.29,Chiba,14,89,12.239264
2017.10.30,Chiba,35,89,30.598162
2017.10.30,Chiba,35,89,30.598162
2017.10.31,Chiba,100,89,87.423317
2017.10.31,Chiba,100,89,87.423317
2017.11.01,Chiba,64,89,55.950924
2017.11.01,Chiba,64,89,55.950924
2017.11.02,Chiba,43,89,37.592026
2017.11.02,Chiba,43,89,37.592026
2017.11.03,Chiba,30,89,26.226995
2017.11.03,Chiba,30,89,26.226995
2017.11.04,Chiba,40,89,34.969326
2017.11.04,Chiba,40,89,34.969326
2017.11.05,Chiba,35,46,31.824804
2017.11.05,Chiba,35,46,31.824804
2017.11.06,Chiba,31,46,28.187683
2017.11.06,Chiba,31,46,28.187683
2017.11.07,Chiba,28,46,25.459843
2017.11.07,Chiba,28,46,25.459843
2017.11.08,Chiba,13,46,11.820642
2017.11.08,Chiba,13,46,11.820642
2017.11.09,Chiba,24,46,21.822723
2017.11.09,Chiba,24,46,21.822723
2017.11.10,Chiba,19,46,17.276321
2017.11.10,Chiba,19,46,17.276321
2017.11.11,Chiba,12,46,10.911362
2017.11.11,Chiba,12,46,10.911362
2017.11.12,Chiba,19,32,17.078651
2017.11.12,Chiba,19,32,17.078651
2017.11.13,Chiba,11,32,9.887641
2017.11.13,Chiba,11,32,9.887641
2017.11.14,Chiba,18,32,16.179775
2017.11.14,Chiba,18,32,16.179775
2017.11.15,Chiba,19,32,17.078651
2017.11.15,Chiba,19,32,17.078651
2017.11.16,Chiba,10,32,8.9887638
2017.11.16,Chiba,10,32,8.9887638
2017.11.17,Chiba,25,32,22.471909
2017.11.17,Chiba,25,32,22.471909
2017.11.18,Chiba,12,32,10.786516
2017.11.18,Chiba,12,32,10.786516
2017.11.19,Chiba,17,32,15.553773
2017.11.19,Chiba,17,32,15.553773
2017.11.20,Chiba,17,32,15.553773
2017.11.20,Chiba,17,32,15.553773
2017.11.21,Chiba,7,32,6.4044948
2017.11.21,Chiba,7,32,6.4044948
2017.11.22,Chiba,20,32,18.298555
2017.11.22,Chiba,20,32,18.298555
2017.11.23,Chiba,15,32,13.723917
2017.11.23,Chiba,15,32,13.723917
2017.11.24,Chiba,11,32,10.064206
2017.11.24,Chiba,11,32,10.064206
2017.11.25,Chiba,25,32,22.873196
2017.11.25,Chiba,25,32,22.873196
2017.11.26,Chiba,13,29,12.072473
2017.11.26,Chiba,13,29,12.072473
2017.11.27,Chiba,18,29,16.715731
2017.11.27,Chiba,18,29,16.715731
2017.11.28,Chiba,14,29,13.001124
2017.11.28,Chiba,14,29,13.001124
2017.11.29,Chiba,8,29,7.4292135
2017.11.29,Chiba,8,29,7.4292135
2017.11.30,Chiba,18,29,16.715731
2017.11.30,Chiba,18,29,16.715731
2017.12.01,Chiba,13,29,12.072473
2017.12.01,Chiba,13,29,12.072473
2017.12.02,Chiba,16,29,14.858427
2017.12.02,Chiba,16,29,14.858427
2017.12.03,Chiba,20,34,17.996099
2017.12.03,Chiba,20,34,17.996099
2017.12.04,Chiba,13,34,11.697465
2017.12.04,Chiba,13,34,11.697465
2017.12.05,Chiba,13,34,11.697465
2017.12.05,Chiba,13,34,11.697465
2017.12.06,Chiba,16,34,14.39688
2017.12.06,Chiba,16,34,14.39688
2017.12.07,Chiba,16,34,14.39688
2017.12.07,Chiba,16,34,14.39688
2017.12.08,Chiba,25,34,22.495127
2017.12.08,Chiba,25,34,22.495127
2017.12.09,Chiba,18,34,16.196489
2017.12.09,Chiba,18,34,16.196489
2017.12.10,Chiba,14,32,12.80899
2017.12.10,Chiba,14,32,12.80899
2017.12.11,Chiba,22,32,20.128412
2017.12.11,Chiba,22,32,20.128412
2017.12.12,Chiba,14,32,12.80899
2017.12.12,Chiba,14,32,12.80899
2017.12.13,Chiba,16,32,14.638844
2017.12.13,Chiba,16,32,14.638844
2017.12.14,Chiba,13,32,11.894061
2017.12.14,Chiba,13,32,11.894061
2017.12.15,Chiba,17,32,15.553773
2017.12.15,Chiba,17,32,15.553773
2017.12.16,Chiba,16,32,14.638844
2017.12.16,Chiba,16,32,14.638844
2017.12.17,Chiba,17,76,15.154958
2017.12.17,Chiba,17,76,15.154958
2017.12.18,Chiba,78,76,69.534515
2017.12.18,Chiba,78,76,69.534515
2017.12.19,Chiba,79,76,70.42598
2017.12.19,Chiba,79,76,70.42598
2017.12.20,Chiba,30,76,26.744045
2017.12.20,Chiba,30,76,26.744045
2017.12.21,Chiba,36,76,32.092854
2017.12.21,Chiba,36,76,32.092854
2017.12.22,Chiba,24,76,21.395235
2017.12.22,Chiba,24,76,21.395235
2017.12.23,Chiba,9,76,8.0232134
2017.12.23,Chiba,9,76,8.0232134
2017.12.24,Chiba,17,28,15.242697
2017.12.24,Chiba,17,28,15.242697
2017.12.25,Chiba,11,28,9.8629227
2017.12.25,Chiba,11,28,9.8629227
2017.12.26,Chiba,17,28,15.242697
2017.12.26,Chiba,17,28,15.242697
2017.12.27,Chiba,27,28,24.20899
2017.12.27,Chiba,27,28,24.20899
2017.12.28,Chiba,14,28,12.55281
2017.12.28,Chiba,14,28,12.55281
2017.12.29,Chiba,9,28,8.069663
2017.12.29,Chiba,9,28,8.069663
2017.12.30,Chiba,5,28,4.4831462
2017.12.30,Chiba,5,28,4.4831462
2017.12.31,Chiba,10,27,6.0995193
2017.12.31,Chiba,16,27,9.7592306
2018.01.01,Chiba,10,27,6.0995193
2018.01.02,Chiba,35,27,21.348316
2018.01.03,Chiba,29,27,17.688604
2018.01.04,Chiba,29,27,17.688604
2018.01.05,Chiba,18,27,10.979134
2018.01.06,Chiba,15,27,9.1492777
2018.01.07,Chiba,30,43,16.929914
2018.01.08,Chiba,43,43,24.266211
2018.01.09,Chiba,40,43,22.573219
2018.01.10,Chiba,22,43,12.415271
2018.01.11,Chiba,39,43,22.008888
2018.01.12,Chiba,39,43,22.008888
2018.01.13,Chiba,31,43,17.494244
2018.01.14,Chiba,34,37,19.182987
2018.01.15,Chiba,31,37,17.49037
2018.01.16,Chiba,26,37,14.669342
2018.01.17,Chiba,21,37,11.848315
2018.01.18,Chiba,23,37,12.976727
2018.01.19,Chiba,45,37,25.389246
2018.01.20,Chiba,30,37,16.926165
2018.01.21,Chiba,41,43,23.425571
2018.01.22,Chiba,51,43,29.139124
2018.01.23,Chiba,36,43,20.568792
2018.01.24,Chiba,30,43,17.140661
2018.01.25,Chiba,23,43,13.141173
2018.01.26,Chiba,35,43,19.997438
2018.01.27,Chiba,25,43,14.283885
2018.01.28,Chiba,44,43,24.932724
2018.01.29,Chiba,37,43,20.966154
2018.01.30,Chiba,18,43,10.19975
2018.01.31,Chiba,49,43,27.765987
2018.02.01,Chiba,31,43,17.566238
2018.02.02,Chiba,26,43,14.732973
2018.02.03,Chiba,38,43,21.532806
2018.02.04,Chiba,26,32,14.558851
2018.02.05,Chiba,32,32,17.918587
2018.02.06,Chiba,34,32,19.038498
2018.02.07,Chiba,25,32,13.998896
2018.02.08,Chiba,22,32,12.319029
2018.02.09,Chiba,22,32,12.319029
2018.02.10,Chiba,22,32,12.319029
2018.02.11,Chiba,31,32,17.846231
2018.02.12,Chiba,37,32,21.300341
2018.02.13,Chiba,14,32,8.0595884
2018.02.14,Chiba,29,32,16.694862
2018.02.15,Chiba,27,32,15.543492
2018.02.16,Chiba,29,32,16.694862
2018.02.17,Chiba,11,32,6.3325338
2018.02.18,Chiba,56,39,31.93474
2018.02.19,Chiba,19,39,10.835002
2018.02.20,Chiba,36,39,20.529476
2018.02.21,Chiba,39,39,22.240267
2018.02.22,Chiba,34,39,19.388948
2018.02.23,Chiba,23,39,13.116055
2018.02.24,Chiba,12,39,6.8431587
2018.02.25,Chiba,15,28,8.3536882
2018.02.26,Chiba,32,28,17.821201
2018.02.27,Chiba,22,28,12.252076
2018.02.28,Chiba,24,28,13.365901
2018.03.01,Chiba,21,28,11.695164
2018.03.02,Chiba,32,28,17.821201
2018.03.03,Chiba,15,28,8.3536882
2018.03.04,Chiba,32,49,17.932585
2018.03.05,Chiba,23,49,12.889046
2018.03.06,Chiba,22,49,12.328652
2018.03.07,Chiba,39,49,21.855339
2018.03.08,Chiba,10,49,5.6039329
2018.03.09,Chiba,100,49,56.03933
2018.03.10,Chiba,54,49,30.261238
2018.03.11,Chiba,38,55,21.450953
2018.03.12,Chiba,46,55,25.966942
2018.03.13,Chiba,64,55,36.127918
2018.03.14,Chiba,40,55,22.579948
2018.03.15,Chiba,37,55,20.886454
2018.03.16,Chiba,58,55,32.740925
2018.03.17,Chiba,29,55,16.370462
2018.03.18,Chiba,31,32,17.647942
2018.03.19,Chiba,19,32,10.816481
2018.03.20,Chiba,22,32,12.524345
2018.03.21,Chiba,25,32,14.232211
2018.03.22,Chiba,34,32,19.355806
2018.03.23,Chiba,22,32,12.524345
2018.03.24,Chiba,27,32,15.370789
2018.03.25,Chiba,27,43,15.236922
2018.03.26,Chiba,43,43,24.266211
2018.03.27,Chiba,24,43,13.543932
2018.03.28,Chiba,24,43,13.543932
2018.03.29,Chiba,27,43,15.236922
2018.03.30,Chiba,65,43,36.68148
2018.03.31,Chiba,34,43,19.187237
2018.04.01,Chiba,22,37,12.47191
2018.04.02,Chiba,36,37,20.408583
2018.04.03,Chiba,19,37,10.771195
2018.04.04,Chiba,36,37,20.408583
2018.04.05,Chiba,37,37,20.975485
2018.04.06,Chiba,26,37,14.739532
2018.04.07,Chiba,33,37,18.707867
2018.04.08,Chiba,29,29,16.126287
2018.04.09,Chiba,20,29,11.121576
2018.04.10,Chiba,26,29,14.45805
2018.04.11,Chiba,28,29,15.570208
2018.04.12,Chiba,21,29,11.677656
2018.04.13,Chiba,26,29,14.45805
2018.04.14,Chiba,17,29,9.4533405
2018.04.15,Chiba,33,31,18.827007
2018.04.16,Chiba,33,31,18.827007
2018.04.17,Chiba,15,31,8.5577307
2018.04.18,Chiba,31,31,17.685974
2018.04.19,Chiba,34,31,19.39752
2018.04.20,Chiba,8,31,4.5641227
2018.04.21,Chiba,20,31,11.410307
2018.04.22,Chiba,23,32,12.878983
2018.04.23,Chiba,27,32,15.118807
2018.04.24,Chiba,37,32,20.718367
2018.04.25,Chiba,19,32,10.63916
2018.04.26,Chiba,20,32,11.199117
2018.04.27,Chiba,41,32,22.958187
2018.04.28,Chiba,16,32,8.9592934
2018.04.29,Chiba,20,31,11.345104
2018.04.30,Chiba,19,31,10.777849
2018.05.01,Chiba,26,31,14.748637
2018.05.02,Chiba,28,31,15.883147
2018.05.03,Chiba,21,31,11.91236
2018.05.04,Chiba,39,31,22.122955
2018.05.05,Chiba,22,31,12.479615
2018.05.06,Chiba,23,34,12.776314
2018.05.07,Chiba,29,34,16.109264
2018.05.08,Chiba,25,34,13.887298
2018.05.09,Chiba,30,34,16.664757
2018.05.10,Chiba,35,34,19.442217
2018.05.11,Chiba,25,34,13.887298
2018.05.12,Chiba,29,34,16.109264
2018.05.13,Chiba,29,32,16.509365
2018.05.14,Chiba,19,32,10.816481
2018.05.15,Chiba,25,32,14.232211
2018.05.16,Chiba,27,32,15.370789
2018.05.17,Chiba,20,32,11.385769
2018.05.18,Chiba,32,32,18.21723
2018.05.19,Chiba,28,32,15.940076
2018.05.20,Chiba,22,31,12.200741
2018.05.21,Chiba,32,31,17.746532
2018.05.22,Chiba,25,31,13.864479
2018.05.23,Chiba,29,31,16.082796
2018.05.24,Chiba,28,31,15.528216
2018.05.25,Chiba,25,31,13.864479
2018.05.26,Chiba,18,31,9.9824247
2018.05.27,Chiba,24,37,13.164794
2018.05.28,Chiba,31,37,17.004526
2018.05.29,Chiba,37,37,20.295723
2018.05.30,Chiba,36,37,19.74719
2018.05.31,Chiba,34,37,18.650126
2018.06.01,Chiba,25,37,13.713327
2018.06.02,Chiba,29,37,15.90746
2018.06.03,Chiba,17,30,9.6635866
2018.06.04,Chiba,27,30,15.34805
2018.06.05,Chiba,20,30,11.368925
2018.06.06,Chiba,32,30,18.190281
2018.06.07,Chiba,22,30,12.505818
2018.06.08,Chiba,24,30,13.642711
2018.06.09,Chiba,27,30,15.34805
2018.06.10,Chiba,18,33,10.064206
2018.06.11,Chiba,27,33,15.096309
2018.06.12,Chiba,39,33,21.80578
2018.06.13,Chiba,37,33,20.687534
2018.06.14,Chiba,19,33,10.623328
2018.06.15,Chiba,31,33,17.3328
2018.06.16,Chiba,18,33,10.064206
2018.06.17,Chiba,30,32,16.527729
2018.06.18,Chiba,41,32,22.587896
2018.06.19,Chiba,22,32,12.120335
2018.06.20,Chiba,31,32,17.078653
2018.06.21,Chiba,17,32,9.3657131
2018.06.22,Chiba,23,32,12.671258
2018.06.23,Chiba,22,32,12.120335
2018.06.24,Chiba,17,36,9.421998
2018.06.25,Chiba,17,36,9.421998
2018.06.26,Chiba,32,36,17.735525
2018.06.27,Chiba,50,36,27.711758
2018.06.28,Chiba,32,36,17.735525
2018.06.29,Chiba,31,36,17.18129
2018.06.30,Chiba,29,36,16.072819
2018.07.01,Chiba,25,61,16.666986
2018.07.02,Chiba,46,61,30.667257
2018.07.03,Chiba,56,61,37.334049
2018.07.04,Chiba,45,61,30.000574
2018.07.05,Chiba,53,61,35.334011
2018.07.06,Chiba,42,61,28.000538
2018.07.07,Chiba,26,61,17.333666
2018.07.08,Chiba,27,36,18.41766
2018.07.09,Chiba,27,36,18.41766
2018.07.10,Chiba,14,36,9.5498972
2018.07.11,Chiba,26,36,17.735523
2018.07.12,Chiba,16,36,10.914168
2018.07.13,Chiba,29,36,19.781931
2018.07.14,Chiba,30,36,20.464066
2018.07.15,Chiba,26,35,17.877575
2018.07.16,Chiba,29,35,19.940374
2018.07.17,Chiba,24,35,16.502377
2018.07.18,Chiba,23,35,15.814778
2018.07.19,Chiba,29,35,19.940374
2018.07.20,Chiba,17,35,11.689184
2018.07.21,Chiba,15,35,10.313986
2018.07.22,Chiba,15,29,9.9498396
2018.07.23,Chiba,29,29,19.236359
2018.07.24,Chiba,20,29,13.266453
2018.07.25,Chiba,12,29,7.9598727
2018.07.26,Chiba,22,29,14.5931
2018.07.27,Chiba,24,29,15.919745
2018.07.28,Chiba,18,29,11.939808
2018.07.29,Chiba,33,36,22.378057
2018.07.30,Chiba,20,36,13.562458
2018.07.31,Chiba,23,36,15.596828
2018.08.01,Chiba,28,36,18.987442
2018.08.02,Chiba,26,36,17.631197
2018.08.03,Chiba,16,36,10.849967
2018.08.04,Chiba,24,36,16.27495
2018.08.05,Chiba,18,30,12.17756
2018.08.06,Chiba,21,30,14.207152
2018.08.07,Chiba,24,30,16.236746
2018.08.08,Chiba,20,30,13.530622
2018.08.09,Chiba,15,30,10.147966
2018.08.10,Chiba,21,30,14.207152
2018.08.11,Chiba,23,30,15.560216
2018.08.12,Chiba,16,32,10.716017
2018.08.13,Chiba,11,32,7.3672614
2018.08.14,Chiba,21,32,14.064772
2018.08.15,Chiba,15,32,10.046266
2018.08.16,Chiba,26,32,17.413527
2018.08.17,Chiba,39,32,26.120291
2018.08.18,Chiba,25,32,16.743774
2018.08.19,Chiba,22,28,15.057896
2018.08.20,Chiba,4,28,2.7377994
2018.08.21,Chiba,21,28,14.373447
2018.08.22,Chiba,26,28,17.795696
2018.08.23,Chiba,19,28,13.004547
2018.08.24,Chiba,14,28,9.5822973
2018.08.25,Chiba,25,28,17.111246
2018.08.26,Chiba,24,39,16.201641
2018.08.27,Chiba,20,39,13.501368
2018.08.28,Chiba,40,39,27.002735
2018.08.29,Chiba,28,39,18.901915
2018.08.30,Chiba,26,39,17.551779
2018.08.31,Chiba,26,39,17.551779
2018.09.01,Chiba,21,39,14.176435
2018.09.02,Chiba,28,37,18.849594
2018.09.03,Chiba,40,37,26.92799
2018.09.04,Chiba,13,37,8.7515974
2018.09.05,Chiba,22,37,14.810394
2018.09.06,Chiba,12,37,8.0783968
2018.09.07,Chiba,37,37,24.908392
2018.09.08,Chiba,24,37,16.156794
2018.09.09,Chiba,23,32,15.712361
2018.09.10,Chiba,31,32,21.17753
2018.09.11,Chiba,20,32,13.662922
2018.09.12,Chiba,14,32,9.564045
2018.09.13,Chiba,20,32,13.662922
2018.09.14,Chiba,20,32,13.662922
2018.09.15,Chiba,22,32,15.029214
2018.09.16,Chiba,18,40,12.263926
2018.09.17,Chiba,31,40,21.121206
2018.09.18,Chiba,30,40,20.439877
2018.09.19,Chiba,19,40,12.945254
2018.09.20,Chiba,38,40,25.890509
2018.09.21,Chiba,33,40,22.483864
2018.09.22,Chiba,19,40,12.945254
2018.09.23,Chiba,19,33,12.87057
2018.09.24,Chiba,24,33,16.257563
2018.09.25,Chiba,16,33,10.838375
2018.09.26,Chiba,23,33,15.580164
2018.09.27,Chiba,27,33,18.289757
2018.09.28,Chiba,25,33,16.934961
2018.09.29,Chiba,22,33,14.902765
2018.09.30,Chiba,18,33,11.963113
2018.10.01,Chiba,18,33,11.963113
2018.10.02,Chiba,25,33,16.615435
2018.10.03,Chiba,32,33,21.267756
2018.10.04,Chiba,31,33,20.603138
2018.10.05,Chiba,16,33,10.633878
2018.10.06,Chiba,19,33,12.627729
2018.10.07,Chiba,22,68,14.516854
2018.10.08,Chiba,19,68,12.537284
2018.10.09,Chiba,22,68,14.516854
2018.10.10,Chiba,79,68,52.128708
2018.10.11,Chiba,100,68,65.985703
2018.10.12,Chiba,46,68,30.353424
2018.10.13,Chiba,42,68,27.713997
2018.10.14,Chiba,37,44,25.307079
2018.10.15,Chiba,29,44,19.835279
2018.10.16,Chiba,29,44,19.835279
2018.10.17,Chiba,34,44,23.255154
2018.10.18,Chiba,29,44,19.835279
2018.10.19,Chiba,23,44,15.731428
2018.10.20,Chiba,25,44,17.099379
2018.10.21,Chiba,19,30,12.854091
2018.10.22,Chiba,8,30,5.4122486
2018.10.23,Chiba,34,30,23.002056
2018.10.24,Chiba,19,30,12.854091
2018.10.25,Chiba,24,30,16.236746
2018.10.26,Chiba,17,30,11.501028
2018.10.27,Chiba,21,30,14.207152
2018.10.28,Chiba,23,26,15.69626
2018.10.29,Chiba,12,26,8.1893539
2018.10.30,Chiba,21,26,14.331369
2018.10.31,Chiba,11,26,7.5069075
2018.11.01,Chiba,13,26,8.8717995
2018.11.02,Chiba,17,26,11.601585
2018.11.03,Chiba,25,26,17.061153
2018.11.04,Chiba,16,38,10.816481
2018.11.05,Chiba,18,38,12.16854
2018.11.06,Chiba,33,38,22.30899
2018.11.07,Chiba,30,38,20.280901
2018.11.08,Chiba,23,38,15.548691
2018.11.09,Chiba,37,38,25.013111
2018.11.10,Chiba,23,38,15.548691
2018.11.11,Chiba,15,31,9.9935913
2018.11.12,Chiba,18,31,11.992309
2018.11.13,Chiba,35,31,23.318378
2018.11.14,Chiba,23,31,15.323505
2018.11.15,Chiba,26,31,17.322224
2018.11.16,Chiba,17,31,11.326069
2018.11.17,Chiba,15,31,9.9935913
2018.11.18,Chiba,17,27,11.394043
2018.11.19,Chiba,27,27,18.09642
2018.11.20,Chiba,11,27,7.3726163
2018.11.21,Chiba,24,27,16.085707
2018.11.22,Chiba,10,27,6.7023783
2018.11.23,Chiba,25,27,16.755945
2018.11.24,Chiba,15,27,10.053567
2018.11.25,Chiba,17,29,11.523416
2018.11.26,Chiba,23,29,15.590504
2018.11.27,Chiba,17,29,11.523416
2018.11.28,Chiba,21,29,14.234807
2018.11.29,Chiba,21,29,14.234807
2018.11.30,Chiba,19,29,12.879111
2018.12.01,Chiba,19,29,12.879111
2018.12.02,Chiba,11,30,7.389802
2018.12.03,Chiba,19,30,12.764202
2018.12.04,Chiba,4,30,2.6872005
2018.12.05,Chiba,21,30,14.107803
2018.12.06,Chiba,33,30,22.169405
2018.12.07,Chiba,37,30,24.856606
2018.12.08,Chiba,18,30,12.092402
2018.12.09,Chiba,19,28,12.80899
2018.12.10,Chiba,20,28,13.483147
2018.12.11,Chiba,20,28,13.483147
2018.12.12,Chiba,20,28,13.483147
2018.12.13,Chiba,11,28,7.4157305
2018.12.14,Chiba,29,28,19.550564
2018.12.15,Chiba,14,28,9.4382029
2018.12.16,Chiba,27,28,18.480146
2018.12.17,Chiba,17,28,11.635648
2018.12.18,Chiba,24,28,16.426796
2018.12.19,Chiba,11,28,7.5289478
2018.12.20,Chiba,22,28,15.057896
2018.12.21,Chiba,9,28,6.1600485
2018.12.22,Chiba,21,28,14.373447
2018.12.23,Chiba,21,36,14.58373
2018.12.24,Chiba,37,36,25.695143
2018.12.25,Chiba,27,36,18.750509
2018.12.26,Chiba,15,36,10.41695
2018.12.27,Chiba,26,36,18.056047
2018.12.28,Chiba,17,36,11.805876
2018.12.29,Chiba,23,36,15.972656
2018.12.30,Chiba,27,29,11.449131
2018.12.31,Chiba,25,29,10.601047
2019.01.01,Chiba,20,29,8.4808378
2019.01.02,Chiba,29,29,12.297214
2019.01.03,Chiba,53,29,22.47422
2019.01.04,Chiba,47,29,19.929968
2019.01.05,Chiba,18,29,7.6327534
2019.01.06,Chiba,27,30,11.683875
2019.01.07,Chiba,41,30,17.742182
2019.01.08,Chiba,36,30,15.578501
2019.01.09,Chiba,25,30,10.818403
2019.01.10,Chiba,28,30,12.116612
2019.01.11,Chiba,35,30,15.145764
2019.01.12,Chiba,30,30,12.982084
2019.01.13,Chiba,24,29,10.613162
2019.01.14,Chiba,39,29,17.246389
2019.01.15,Chiba,31,29,13.708668
2019.01.16,Chiba,17,29,7.5176563
2019.01.17,Chiba,27,29,11.939807
2019.01.18,Chiba,31,29,13.708668
2019.01.19,Chiba,41,29,18.130819
2019.01.20,Chiba,37,40,15.903778
2019.01.21,Chiba,52,40,22.351255
2019.01.22,Chiba,42,40,18.052937
2019.01.23,Chiba,37,40,15.903778
2019.01.24,Chiba,51,40,21.921425
2019.01.25,Chiba,35,40,15.044115
2019.01.26,Chiba,44,40,18.912601
