date,raw_daily,raw_weekly
2016-06-29,36.0,39.0
2016-06-30,46.0,39.0
2016-07-01,37.0,39.0
2016-07-02,38.0,39.0
2016-07-03,41.0,38.0
2016-07-04,48.0,38.0
2016-07-05,55.0,38.0
2016-07-06,50.0,38.0
2016-07-07,56.0,38.0
2016-07-08,47.0,38.0
2016-07-09,49.0,38.0
2016-07-10,51.0,40.0
2016-07-11,53.0,40.0
2016-07-12,57.0,40.0
2016-07-13,55.0,40.0
2016-07-14,56.0,40.0
2016-07-15,46.0,40.0
2016-07-16,45.0,40.0
2016-07-17,45.0,38.0
2016-07-18,58.0,38.0
2016-07-19,56.0,38.0
2016-07-20,56.0,38.0
2016-07-21,56.0,38.0
2016-07-22,44.0,38.0
2016-07-23,44.0,38.0
2016-07-24,56.0,41.0
2016-07-25,52.0,41.0
2016-07-26,44.0,41.0
2016-07-27,50.0,41.0
2016-07-28,52.0,41.0
2016-07-29,56.0,41.0
2016-07-30,64.0,41.0
2016-07-31,53.0,37.0
2016-08-01,52.0,37.0
2016-08-02,49.0,37.0
2016-08-03,55.0,37.0
2016-08-04,48.0,37.0
2016-08-05,41.0,37.0
2016-08-06,46.0,37.0
2016-08-07,53.0,34.0
2016-08-08,52.0,34.0
2016-08-09,46.0,34.0
2016-08-10,46.0,34.0
2016-08-11,48.0,34.0
2016-08-12,43.0,34.0
2016-08-13,36.0,34.0
2016-08-14,49.0,31.0
2016-08-15,46.0,31.0
2016-08-16,35.0,31.0
2016-08-17,39.0,31.0
2016-08-18,42.0,31.0
2016-08-19,40.0,31.0
2016-08-20,36.0,31.0
2016-08-21,37.0,31.0
2016-08-22,37.0,31.0
2016-08-23,36.0,31.0
2016-08-24,39.0,31.0
2016-08-25,39.0,31.0
2016-08-26,53.0,31.0
2016-08-27,47.0,31.0
2016-08-28,49.0,34.0
2016-08-29,43.0,34.0
2016-08-30,41.0,34.0
2016-08-31,44.0,34.0
2016-09-01,52.0,34.0
2016-09-02,43.0,34.0
2016-09-03,40.0,34.0
2016-09-04,53.0,35.0
2016-09-05,50.0,35.0
2016-09-06,44.0,35.0
2016-09-07,47.0,35.0
2016-09-08,40.0,35.0
2016-09-09,44.0,35.0
2016-09-10,43.0,35.0
2016-09-11,51.0,37.0
2016-09-12,46.0,37.0
2016-09-13,49.0,37.0
2016-09-14,51.0,37.0
2016-09-15,48.0,37.0
2016-09-16,49.0,37.0
2016-09-17,52.0,37.0
2016-09-18,51.0,42.0
2016-09-19,51.0,42.0
2016-09-20,53.0,42.0
2016-09-21,63.0,42.0
2016-09-22,60.0,42.0
2016-09-23,54.0,42.0
2016-09-24,55.0,42.0
2016-09-25,67.0,44.0
2016-09-26,56.0,44.0
2016-09-27,59.0,44.0
2016-09-28,52.0,44.0
2016-09-29,61.0,44.0
2016-09-30,64.0,44.0
2016-10-01,60.0,44.0
2016-10-02,61.0,49.0
2016-10-03,60.0,49.0
2016-10-04,59.0,49.0
2016-10-05,64.0,49.0
2016-10-06,66.0,49.0
2016-10-07,73.0,49.0
2016-10-08,65.0,49.0
