date,raw_daily,raw_weekly,anxietydrug1_harmonized_daily
2018.05.09,44,64,34.706596
2018.05.10,79,64,62.314117
2018.05.11,23,64,18.142086
2018.05.12,45,64,35.495384
2018.05.13,31,51,23.556084
2018.05.14,32,51,24.315958
2018.05.15,65,51,49.391788
2018.05.16,22,51,16.717222
2018.05.17,32,51,24.315958
2018.05.18,54,51,41.033176
2018.05.19,56,51,42.552925
2018.05.20,11,59,8.8236609
2018.05.21,33,59,26.470982
2018.05.22,76,59,60.963474
2018.05.23,76,59,60.963474
2018.05.24,22,59,17.647322
2018.05.25,45,59,36.096794
2018.05.26,57,59,45.722603
2018.05.27,44,76,32.69342
2018.05.28,65,76,48.297096
2018.05.29,43,76,31.950386
2018.05.30,84,76,62.414707
2018.05.31,53,76,39.380711
2018.06.01,100,76,74.303223
2018.06.02,56,76,41.60981
2018.06.03,44,58,33.242085
2018.06.04,11,58,8.3105211
2018.06.05,86,58,64.973167
2018.06.06,95,58,71.772682
2018.06.07,65,58,49.107624
2018.06.08,22,58,16.621042
2018.06.09,11,58,8.3105211
2018.06.10,42,47,30.454548
2018.06.11,41,47,29.729439
2018.06.12,49,47,35.530308
2018.06.13,20,47,14.502166
2018.06.14,52,47,37.705631
2018.06.15,44,47,31.904764
2018.06.16,34,47,24.653681
2018.06.17,54,49,40.392342
2018.06.18,60,49,44.880383
2018.06.19,42,49,31.416267
2018.06.20,21,49,15.708134
2018.06.21,32,49,23.936203
2018.06.22,55,49,41.140347
2018.06.23,21,49,15.708134
2018.06.24,21,34,15.302283
2018.06.25,32,34,23.317766
2018.06.26,21,34,15.302283
2018.06.27,65,34,47.364216
2018.06.28,42,34,30.604567
2018.06.29,22,34,16.030964
2018.06.30,0,34,0
2018.07.01,79,55,63.222649
2018.07.02,28,55,22.408028
2018.07.03,67,55,53.619209
2018.07.04,28,55,22.408028
2018.07.05,36,55,28.81032
2018.07.06,34,55,27.209747
2018.07.07,27,55,21.60774
2018.07.08,9,38,7.1192441
2018.07.09,37,38,29.268003
2018.07.10,9,38,7.1192441
2018.07.11,37,38,29.268003
2018.07.12,58,38,45.879578
2018.07.13,29,38,22.939789
2018.07.14,30,38,23.730814
2018.07.15,49,41,42.42939
2018.07.16,10,41,8.6590586
2018.07.17,19,41,16.452211
2018.07.18,39,41,33.770329
2018.07.19,39,41,33.770329
2018.07.20,30,41,25.977179
2018.07.21,20,41,17.318117
2018.07.22,10,46,9.2225752
2018.07.23,38,46,35.045784
2018.07.24,47,46,43.3461
2018.07.25,57,46,52.568672
2018.07.26,28,46,25.823208
2018.07.27,19,46,17.522892
2018.07.28,18,46,16.600636
2018.07.29,10,29,8.4677067
2018.07.30,37,29,31.330513
2018.07.31,0,29,0
2018.08.01,37,29,31.330513
2018.08.02,26,29,22.016037
2018.08.03,19,29,16.088642
2018.08.04,20,29,16.935413
2018.08.05,38,63,31.371853
2018.08.06,46,63,37.976452
2018.08.07,37,63,30.546278
2018.08.08,53,63,43.755478
2018.08.09,63,63,52.01123
2018.08.10,56,63,46.232201
2018.08.11,39,63,32.19743
2018.08.12,29,42,24.762108
2018.08.13,9,42,7.6847916
2018.08.14,18,42,15.369583
2018.08.15,36,42,30.739166
2018.08.16,64,42,54.647408
2018.08.17,18,42,15.369583
2018.08.18,40,42,34.154629
2018.08.19,49,51,41.339439
2018.08.20,37,51,31.215492
2018.08.21,37,51,31.215492
2018.08.22,57,51,48.088734
2018.08.23,45,51,37.964787
2018.08.24,38,51,32.059155
2018.08.25,0,51,0
2018.08.26,40,54,36.143856
2018.08.27,48,54,43.372631
2018.08.28,38,54,34.336662
2018.08.29,38,54,34.336662
2018.08.30,39,54,35.240261
2018.08.31,19,54,17.168331
2018.09.01,38,54,34.336662
2018.09.02,57,52,47.063229
2018.09.03,28,52,23.118778
2018.09.04,17,52,14.036401
2018.09.05,38,52,31.375484
2018.09.06,48,52,39.632191
2018.09.07,67,52,55.319935
2018.09.08,19,52,15.687742
2018.09.09,75,65,63.311687
2018.09.10,37,65,31.233767
2018.09.11,49,65,41.363636
2018.09.12,39,65,32.922077
2018.09.13,38,65,32.077919
2018.09.14,58,65,48.961037
2018.09.15,39,65,32.922077
2018.09.16,29,56,24.196762
2018.09.17,19,56,15.853051
2018.09.18,59,56,49.227898
2018.09.19,58,56,48.393524
2018.09.20,38,56,31.706102
2018.09.21,59,56,49.227898
2018.09.22,30,56,25.031132
2018.09.23,30,47,24.056534
2018.09.24,38,47,30.471609
2018.09.25,58,47,46.509296
2018.09.26,49,47,39.292339
2018.09.27,30,47,24.056534
2018.09.28,40,47,32.075378
2018.09.29,10,47,8.0188446
2018.09.30,17,33,15.746544
2018.10.01,39,33,36.124424
2018.10.02,30,33,27.788019
2018.10.03,20,33,18.525345
2018.10.04,19,33,17.599079
2018.10.05,10,33,9.2626724
2018.10.06,20,33,18.525345
2018.10.07,39,40,32.629871
2018.10.08,19,40,15.896604
2018.10.09,29,40,24.263237
2018.10.10,39,40,32.629871
2018.10.11,40,40,33.466534
2018.10.12,31,40,25.936563
2018.10.13,11,40,9.2032967
2018.10.14,31,54,25.734936
2018.10.15,71,54,58.941307
2018.10.16,60,54,49.809555
2018.10.17,41,54,34.03653
2018.10.18,30,54,24.904778
2018.10.19,19,54,15.773026
2018.10.20,31,54,25.734936
2018.10.21,31,41,30.216806
2018.10.22,51,41,49.711521
2018.10.23,30,41,29.242071
2018.10.24,30,41,29.242071
2018.10.25,31,41,30.216806
2018.10.26,10,41,9.7473564
2018.10.27,0,41,0
2018.10.28,10,44,8.5459185
2018.10.29,50,44,42.729591
2018.10.30,50,44,42.729591
2018.10.31,11,44,9.4005098
2018.11.01,31,44,26.492348
2018.11.02,41,44,35.038265
2018.11.03,31,44,26.492348
2018.11.04,10,57,8.7627926
2018.11.05,57,57,49.947922
2018.11.06,49,57,42.937683
2018.11.07,29,57,25.412098
2018.11.08,29,57,25.412098
2018.11.09,78,57,68.349785
2018.11.10,31,57,27.164658
2018.11.11,41,65,39.707123
2018.11.12,48,65,46.486393
2018.11.13,30,65,29.053993
2018.11.14,20,65,19.369329
2018.11.15,60,65,58.107986
2018.11.16,41,65,39.707123
2018.11.17,52,65,50.360256
2018.11.18,61,62,50.62817
2018.11.19,30,62,24.899101
2018.11.20,100,62,82.997009
2018.11.21,10,62,8.2996998
2018.11.22,41,62,34.02877
2018.11.23,62,62,51.458141
2018.11.24,21,62,17.429371
2018.11.25,51,72,41.495022
2018.11.26,60,72,48.817673
2018.11.27,60,72,48.817673
2018.11.28,70,72,56.953953
2018.11.29,51,72,41.495022
2018.11.30,41,72,33.358746
2018.12.01,52,72,42.308651
2018.12.02,20,67,17.828348
2018.12.03,40,67,35.656696
2018.12.04,29,67,25.851105
2018.12.05,57,67,50.810791
2018.12.06,38,67,33.873859
2018.12.07,50,67,44.570869
2018.12.08,93,67,82.901817
2018.12.09,50,64,43.236267
2018.12.10,30,64,25.941761
2018.12.11,20,64,17.294508
2018.12.12,40,64,34.589016
2018.12.13,41,64,35.453739
2018.12.14,57,64,49.289345
2018.12.15,84,64,72.636932
2018.12.16,20,44,17.402597
2018.12.17,35,44,30.454546
2018.12.18,36,44,31.324675
2018.12.19,49,44,42.636364
2018.12.20,20,44,17.402597
2018.12.21,40,44,34.805195
2018.12.22,20,44,17.402597
2018.12.23,59,43,52.064133
2018.12.24,10,43,8.8244295
2018.12.25,40,43,35.297718
2018.12.26,30,43,26.473289
2018.12.27,20,43,17.648859
2018.12.28,21,43,18.531303
2018.12.29,32,43,28.238174
2018.12.30,10,27,10.214567
2018.12.31,10,27,10.214567
2019.01.01,10,27,10.214567
2019.01.02,38,27,38.815361
2019.01.03,19,27,19.407681
2019.01.04,9,27,9.1931114
2019.01.05,19,27,19.407681
2019.01.06,0,63,0
2019.01.07,56,63,70.408676
2019.01.08,9,63,11.315681
2019.01.09,29,63,36.461636
2019.01.10,39,63,49.034615
2019.01.11,48,63,60.350296
2019.01.12,37,63,46.520016
2019.01.13,0,43,0
2019.01.14,46,43,58.145844
2019.01.15,18,43,22.75272
2019.01.16,28,43,35.393124
2019.01.17,9,43,11.37636
2019.01.18,28,43,35.393124
2019.01.19,19,43,24.016762
2019.01.20,44,74,47.219048
2019.01.21,46,74,49.365368
2019.01.22,46,74,49.365368
2019.01.23,27,74,28.975325
2019.01.24,82,74,87.999138
2019.01.25,46,74,49.365368
2019.01.26,9,74,9.6584415
2019.01.27,9,45,10.809896
2019.01.28,36,45,43.239582
2019.01.29,9,45,10.809896
2019.01.30,46,45,55.250572
2019.01.31,27,45,32.429688
2019.02.01,27,45,32.429688
2019.02.02,9,45,10.809896
2019.02.03,17,64,17.531506
2019.02.04,89,64,91.782585
2019.02.05,42,64,43.313129
2019.02.06,42,64,43.313129
2019.02.07,44,64,45.37566
2019.02.08,9,64,9.2813845
2019.02.09,27,64,27.844154
2019.02.10,0,48,0
2019.02.11,26,48,29.997845
2019.02.12,18,48,20.76774
2019.02.13,54,48,62.303219
2019.02.14,9,48,10.38387
2019.02.15,0,48,0
2019.02.16,74,48,85.378487
2019.02.17,18,80,22.699041
2019.02.18,71,80,89.535103
2019.02.19,60,80,75.663467
2019.02.20,18,80,22.699041
2019.02.21,36,80,45.398083
2019.02.22,36,80,45.398083
2019.02.23,37,80,46.659138
2019.02.24,18,72,21.603224
2019.02.25,53,72,63.609497
2019.02.26,64,72,76.81147
2019.02.27,44,72,52.807884
2019.02.28,45,72,54.00806
2019.03.01,28,72,33.605019
2019.03.02,9,72,10.801612
2019.03.03,44,57,46.830166
2019.03.04,9,57,9.5788975
2019.03.05,63,57,67.052284
2019.03.06,44,57,46.830166
2019.03.07,18,57,19.157795
2019.03.08,9,57,9.5788975
2019.03.09,46,57,48.958813
2019.03.10,53,78,60.762108
2019.03.11,18,78,20.636187
2019.03.12,62,78,71.080208
2019.03.13,36,78,41.272373
2019.03.14,45,78,51.590473
2019.03.15,27,78,30.954283
2019.03.16,55,78,63.055019
2019.03.17,27,58,31.688917
2019.03.18,27,58,31.688917
2019.03.19,8,58,9.3893089
2019.03.20,36,58,42.251888
2019.03.21,54,58,63.377834
2019.03.22,45,58,52.814861
2019.03.23,18,58,21.125944
2019.03.24,16,46,20.012987
2019.03.25,27,46,33.771915
2019.03.26,26,46,32.521103
2019.03.27,18,46,22.514612
2019.03.28,18,46,22.514612
2019.03.29,36,46,45.029224
2019.03.30,19,46,23.765421
2019.03.31,18,54,21.466148
2019.04.01,17,54,20.273584
2019.04.02,44,54,52.472809
2019.04.03,18,54,21.466148
2019.04.04,41,54,48.895115
2019.04.05,25,54,29.814095
2019.04.06,34,54,40.547169
2019.04.07,41,73,39.339859
2019.04.08,65,73,62.368073
2019.04.09,55,73,52.772984
2019.04.10,100,73,95.950874
2019.04.11,9,73,8.6355791
2019.04.12,52,73,49.894455
2019.04.13,9,73,8.6355791
2019.04.14,66,81,66.075485
2019.04.15,42,81,42.048038
2019.04.16,67,81,67.076637
2019.04.17,34,81,34.038887
2019.04.18,42,81,42.048038
2019.04.19,59,81,59.067482
2019.04.20,42,81,42.048038
2019.04.21,57,90,56.503368
2019.04.22,75,90,74.346542
2019.04.23,92,90,91.198418
2019.04.24,49,90,48.573074
2019.04.25,73,90,72.363968
2019.04.26,25,90,24.782179
2019.04.27,24,90,23.790892
2019.04.28,33,41,31.145126
2019.04.29,24,41,22.651001
2019.04.30,8,41,7.5503335
2019.05.01,32,41,30.201334
2019.05.02,50,41,47.189583
2019.05.03,17,41,16.044458
2019.05.04,25,41,23.594791
2019.05.05,17,66,15.900419
2019.05.06,42,66,39.283386
2019.05.07,85,66,79.502098
2019.05.08,51,66,47.70126
2019.05.09,34,66,31.800838
2019.05.10,52,66,48.636578
2019.05.11,26,66,24.318289
2019.05.12,60,81,54.495251
2019.05.13,100,81,90.825417
2019.05.14,72,81,65.394302
2019.05.15,25,81,22.706354
2019.05.16,41,81,37.238419
2019.05.17,57,81,51.770485
2019.05.18,33,81,29.972389
2019.05.19,8,38,7.4723015
2019.05.20,31,38,28.95517
2019.05.21,24,38,22.416904
2019.05.22,40,38,37.361507
2019.05.23,24,38,22.416904
2019.05.24,33,38,30.823242
2019.05.25,17,38,15.87864
2019.05.26,25,65,23.804058
2019.05.27,64,65,60.938389
2019.05.28,16,65,15.234597
2019.05.29,48,65,45.703793
2019.05.30,56,65,53.321095
2019.05.31,55,65,52.368927
2019.06.01,33,65,31.421358
2019.06.02,46,61,41.951622
2019.06.03,63,61,57.455482
2019.06.04,39,61,35.56768
2019.06.05,40,61,36.479671
2019.06.06,24,61,21.887804
2019.06.07,39,61,35.56768
2019.06.08,40,61,36.479671
2019.06.09,32,58,31.056942
2019.06.10,31,58,30.086412
2019.06.11,48,58,46.585411
2019.06.12,71,58,68.907593
2019.06.13,16,58,15.528471
2019.06.14,31,58,30.086412
2019.06.15,31,58,30.086412
2019.06.16,39,54,40.541889
2019.06.17,31,54,32.225609
2019.06.18,31,54,32.225609
2019.06.19,39,54,40.541889
2019.06.20,31,54,32.225609
2019.06.21,31,54,32.225609
2019.06.22,24,54,24.948856
2019.06.23,31,59,28.935772
2019.06.24,23,59,21.468475
2019.06.25,49,59,45.73719
2019.06.26,55,59,51.337662
2019.06.27,22,59,20.535065
2019.06.28,63,59,58.804958
2019.06.29,32,59,29.869184
2019.06.30,23,88,23.11211
2019.07.01,55,88,55.268093
2019.07.02,61,88,61.297337
2019.07.03,54,88,54.263218
2019.07.04,78,88,78.380203
2019.07.05,47,88,47.229095
2019.07.06,63,88,63.307087
2019.07.07,37,59,36.528721
2019.07.08,22,59,21.719778
2019.07.09,22,59,21.719778
2019.07.10,45,59,44.426823
2019.07.11,45,59,44.426823
2019.07.12,52,59,51.337662
2019.07.13,37,59,36.528721
2019.07.14,59,50,53.034771
2019.07.15,23,50,20.674572
2019.07.16,15,50,13.483417
2019.07.17,38,50,34.15799
2019.07.18,38,50,34.15799
2019.07.19,46,50,41.349144
2019.07.20,23,50,20.674572
2019.07.21,30,52,29.508751
2019.07.22,45,52,44.26313
2019.07.23,62,52,60.984756
2019.07.24,15,52,14.754375
2019.07.25,39,52,38.361378
2019.07.26,8,52,7.8690004
2019.07.27,31,52,30.492378
2019.07.28,23,61,22.775974
2019.07.29,31,61,30.698053
2019.07.30,8,61,7.9220781
2019.07.31,87,61,86.152603
2019.08.01,16,61,15.844156
2019.08.02,63,61,62.386364
2019.08.03,40,61,39.61039
2019.08.04,23,44,25.016233
2019.08.05,38,44,41.331169
2019.08.06,23,44,25.016233
2019.08.07,8,44,8.7012987
2019.08.08,22,44,23.928572
2019.08.09,15,44,16.314936
2019.08.10,47,44,51.120129
2019.08.11,31,42,33.717533
2019.08.12,15,42,16.314936
2019.08.13,29,42,31.542208
2019.08.14,34,42,36.980518
2019.08.15,14,42,15.227273
2019.08.16,22,42,23.928572
2019.08.17,23,42,25.016233
2019.08.18,31,48,30.536631
2019.08.19,15,48,14.77579
2019.08.20,52,48,51.222736
2019.08.21,7,48,6.8953686
2019.08.22,30,48,29.55158
2019.08.23,45,48,44.32737
2019.08.24,32,48,31.521685
2019.08.25,24,45,22.920494
2019.08.26,53,45,50.616093
2019.08.27,30,45,28.650618
2019.08.28,7,45,6.6851444
2019.08.29,23,45,21.965471
2019.08.30,29,45,27.695597
2019.08.31,39,45,37.2458
2019.09.01,23,51,23.302792
2019.09.02,15,51,15.197474
2019.09.03,30,51,30.394947
2019.09.04,46,51,46.605583
2019.09.05,52,51,52.684574
2019.09.06,30,51,30.394947
2019.09.07,23,51,23.302792
2019.09.08,49,73,48.78455
2019.09.09,73,73,72.679024
2019.09.10,45,73,44.802135
2019.09.11,52,73,51.771358
2019.09.12,15,73,14.934046
2019.09.13,31,73,30.863697
2019.09.14,54,73,53.762566
2019.09.15,30,71,31.520012
2019.09.16,44,71,46.229347
2019.09.17,60,71,63.040024
2019.09.18,53,71,55.685352
2019.09.19,23,71,24.16534
2019.09.20,46,71,48.330681
2019.09.21,38,71,39.92535
2019.09.22,22,72,25.151197
2019.09.23,52,72,59.448288
2019.09.24,37,72,42.299744
2019.09.25,31,72,35.440327
2019.09.26,15,72,17.148544
2019.09.27,47,72,53.732105
2019.09.28,70,72,80.026543
2019.09.29,23,56,24.04994
2019.09.30,37,56,38.689037
2019.10.01,30,56,31.36949
2019.10.02,37,56,38.689037
2019.10.03,38,56,39.734688
2019.10.04,38,56,39.734688
2019.10.05,30,56,31.36949
2019.10.06,52,55,50.17281
2019.10.07,36,55,34.735023
2019.10.08,30,55,28.945854
2019.10.09,44,55,42.453922
2019.10.10,36,55,34.735023
2019.10.11,20,55,19.297235
2019.10.12,30,55,28.945854
2019.10.13,7,62,6.9418445
2019.10.14,14,62,13.883689
2019.10.15,59,62,58.509834
2019.10.16,47,62,46.609528
2019.10.17,46,62,45.617836
2019.10.18,76,62,75.368599
2019.10.19,23,62,22.808918
2019.10.20,16,45,16.063936
2019.10.21,29,45,29.115883
2019.10.22,22,45,22.087912
2019.10.23,22,45,22.087912
2019.10.24,52,45,52.20779
2019.10.25,15,45,15.059939
2019.10.26,39,45,39.155846
2019.10.27,46,56,43.439041
2019.10.28,38,56,35.884426
2019.10.29,68,56,64.214241
2019.10.30,15,56,14.164905
2019.10.31,15,56,14.164905
2019.11.01,30,56,28.329809
2019.11.02,46,56,43.439041
2019.11.03,23,53,23.260706
2019.11.04,30,53,30.340052
2019.11.05,46,53,46.521412
2019.11.06,15,53,15.170026
2019.11.07,22,53,22.249372
2019.11.08,38,53,38.430733
2019.11.09,54,53,54.612095
2019.11.10,46,55,45.863098
2019.11.11,15,55,14.955359
2019.11.12,44,55,43.869049
2019.11.13,44,55,43.869049
2019.11.14,15,55,14.955359
2019.11.15,38,55,37.886906
2019.11.16,38,55,37.886906
2019.11.17,23,59,22.448027
2019.11.18,22,59,21.472025
2019.11.19,45,59,43.920052
2019.11.20,46,59,44.896053
2019.11.21,61,59,59.536068
2019.11.22,37,59,36.112045
2019.11.23,29,59,28.304035
2019.11.24,50,62,48.689575
2019.11.25,29,62,28.239954
2019.11.26,37,62,36.030285
2019.11.27,52,62,50.637154
2019.11.28,30,62,29.213743
2019.11.29,47,62,45.7682
2019.11.30,32,62,31.161327
2019.12.01,15,58,14.283263
2019.12.02,74,58,70.464096
2019.12.03,46,58,43.80201
2019.12.04,22,58,20.948786
2019.12.05,23,58,21.901005
2019.12.06,39,58,37.136486
2019.12.07,46,58,43.80201
2019.12.08,100,100,96.681099
2019.12.09,44,100,42.53968
2019.12.10,83,100,80.245316
2019.12.11,81,100,78.311691
2019.12.12,60,100,58.008659
2019.12.13,37,100,35.772007
2019.12.14,45,100,43.506493
2019.12.15,37,52,38.222141
2019.12.16,29,52,29.957895
2019.12.17,36,52,37.189114
2019.12.18,43,52,44.42033
2019.12.19,29,52,29.957895
2019.12.20,23,52,23.75971
2019.12.21,22,52,22.726679
2019.12.22,21,49,21.117065
2019.12.23,65,49,65.36235
2019.12.24,15,49,15.083619
2019.12.25,37,49,37.206261
2019.12.26,14,49,14.078044
2019.12.27,37,49,37.206261
2019.12.28,23,49,23.128214
2019.12.29,23,35,22.30747
2019.12.30,30,35,29.096701
2019.12.31,22,35,21.33758
2020.01.01,46,35,44.614941
2020.01.02,15,35,14.54835
2020.01.03,7,35,6.7892299
2020.01.04,14,35,13.57846
