date,raw_daily,raw_weekly,depression1_harmonized_daily
2018.05.13,81,89,68.590485
2018.05.14,84,89,71.130875
2018.05.15,78,89,66.050095
2018.05.16,75,89,63.509708
2018.05.17,55,89,46.573784
2018.05.18,76,89,64.356506
2018.05.19,66,89,55.888546
2018.05.20,75,82,64.253731
2018.05.21,70,82,59.97015
2018.05.22,69,82,59.11343
2018.05.23,68,82,58.256718
2018.05.24,65,82,55.686565
2018.05.25,60,82,51.402985
2018.05.26,62,82,53.116417
2018.05.27,78,85,68.393684
2018.05.28,65,85,56.99474
2018.05.29,75,85,65.763161
2018.05.30,79,85,69.270531
2018.05.31,67,85,58.748425
2018.06.01,57,85,49.98
2018.06.02,54,85,47.349476
2018.06.03,72,87,60.301762
2018.06.04,79,87,66.164436
2018.06.05,91,87,76.214729
2018.06.06,63,87,52.764042
2018.06.07,79,87,66.164436
2018.06.08,67,87,56.114143
2018.06.09,58,87,48.57642
2018.06.10,77,73,66.208893
2018.06.11,75,73,64.489182
2018.06.12,54,73,46.432213
2018.06.13,57,73,49.01178
2018.06.14,55,73,47.292065
2018.06.15,44,73,37.833656
2018.06.16,54,73,46.432213
2018.06.17,70,78,60.666668
2018.06.18,59,78,51.133335
2018.06.19,49,78,42.466667
2018.06.20,77,78,66.73333
2018.06.21,70,78,60.666668
2018.06.22,53,78,45.933334
2018.06.23,63,78,54.599998
2018.06.24,67,81,59.623989
2018.06.25,62,81,55.174435
2018.06.26,83,81,73.862556
2018.06.27,72,81,64.07354
2018.06.28,53,81,47.165245
2018.06.29,58,81,51.614799
2018.06.30,51,81,45.385422
2018.07.01,67,70,57.596489
2018.07.02,58,70,49.859646
2018.07.03,67,70,57.596489
2018.07.04,55,70,47.280701
2018.07.05,49,70,42.122807
2018.07.06,49,70,42.122807
2018.07.07,54,70,46.421051
2018.07.08,76,80,66.798203
2018.07.09,76,80,66.798203
2018.07.10,54,80,47.46188
2018.07.11,63,80,55.372192
2018.07.12,68,80,59.766815
2018.07.13,61,80,53.614346
2018.07.14,48,80,42.188339
2018.07.15,52,75,44.545452
2018.07.16,58,75,49.68531
2018.07.17,72,75,61.678318
2018.07.18,68,75,58.251747
2018.07.19,71,75,60.821678
2018.07.20,55,75,47.115383
2018.07.21,53,75,45.402096
2018.07.22,58,72,50.399998
2018.07.23,74,72,64.303444
2018.07.24,70,72,60.827579
2018.07.25,53,72,46.055168
2018.07.26,56,72,48.662067
2018.07.27,44,72,38.234482
2018.07.28,51,72,44.317238
2018.07.29,75,71,63.485397
2018.07.30,61,71,51.634789
2018.07.31,59,71,49.941845
2018.08.01,54,71,45.709488
2018.08.02,62,71,52.481262
2018.08.03,48,71,40.630653
2018.08.04,52,71,44.016541
2018.08.05,59,73,51.853313
2018.08.06,68,73,59.763138
2018.08.07,57,73,50.095573
2018.08.08,68,73,59.763138
2018.08.09,62,73,54.489925
2018.08.10,46,73,40.428009
2018.08.11,47,73,41.306877
2018.08.12,63,74,53.62394
2018.08.13,49,74,41.707508
2018.08.14,70,74,59.582157
2018.08.15,71,74,60.433327
2018.08.16,62,74,52.77277
2018.08.17,50,74,42.558681
2018.08.18,61,74,51.921593
2018.08.19,83,86,70.658989
2018.08.20,82,86,69.807671
2018.08.21,68,86,57.88929
2018.08.22,80,86,68.105049
2018.08.23,71,86,60.44323
2018.08.24,53,86,45.119595
2018.08.25,58,86,49.376163
2018.08.26,70,85,60.6133
2018.08.27,62,85,53.686066
2018.08.28,75,85,64.942825
2018.08.29,72,85,62.345112
2018.08.30,85,85,73.601868
2018.08.31,67,85,58.015591
2018.09.01,50,85,43.295216
2018.09.02,73,78,62.697971
2018.09.03,59,78,50.673702
2018.09.04,55,78,47.238201
2018.09.05,65,78,55.826965
2018.09.06,66,78,56.685841
2018.09.07,65,78,55.826965
2018.09.08,62,78,53.250332
2018.09.09,73,79,60.770531
2018.09.10,67,79,55.775696
2018.09.11,82,79,68.262787
2018.09.12,76,79,63.267952
2018.09.13,60,79,49.948383
2018.09.14,51,79,42.456127
2018.09.15,56,79,46.618492
2018.09.16,63,80,52.769234
2018.09.17,77,80,64.495728
2018.09.18,73,80,61.145302
2018.09.19,63,80,52.769234
2018.09.20,75,80,62.820511
2018.09.21,48,80,40.205128
2018.09.22,69,80,57.794868
2018.09.23,72,78,63.115593
2018.09.24,63,78,55.226143
2018.09.25,56,78,49.089909
2018.09.26,64,78,56.102753
2018.09.27,75,78,65.745415
2018.09.28,52,78,45.583481
2018.09.29,54,78,47.336697
2018.09.30,61,77,53.774063
2018.10.01,58,77,51.129436
2018.10.02,71,77,62.589485
2018.10.03,48,77,42.314018
2018.10.04,62,77,54.655605
2018.10.05,70,77,61.707943
2018.10.06,58,77,51.129436
2018.10.07,51,81,44.196285
2018.10.08,67,81,58.061787
2018.10.09,82,81,71.060692
2018.10.10,67,81,58.061787
2018.10.11,69,81,59.794975
2018.10.12,51,81,44.196285
2018.10.13,71,81,61.528164
2018.10.14,65,85,56.050724
2018.10.15,77,85,66.398552
2018.10.16,77,85,66.398552
2018.10.17,69,85,59.5
2018.10.18,70,85,60.362316
2018.10.19,56,85,48.289852
2018.10.20,69,85,59.5
2018.10.21,69,89,59.942028
2018.10.22,75,89,65.154381
2018.10.23,69,89,59.942028
2018.10.24,78,89,67.760559
2018.10.25,60,89,52.123505
2018.10.26,77,89,66.89183
2018.10.27,74,89,64.285652
2018.10.28,60,81,51.323277
2018.10.29,74,81,63.298706
2018.10.30,61,81,52.178665
2018.10.31,72,81,61.587933
2018.11.01,76,81,65.009483
2018.11.02,58,81,49.612503
2018.11.03,63,81,53.889439
2018.11.04,66,79,56.274452
2018.11.05,78,79,66.506165
2018.11.06,49,79,41.779514
2018.11.07,67,79,57.12709
2018.11.08,68,79,57.979733
2018.11.09,67,79,57.12709
2018.11.10,59,79,50.305946
2018.11.11,74,84,64.805099
2018.11.12,64,84,56.047657
2018.11.13,96,84,84.071487
2018.11.14,68,84,59.550636
2018.11.15,57,84,49.917446
2018.11.16,59,84,51.668934
2018.11.17,52,84,45.538723
2018.11.18,66,81,57.954426
2018.11.19,76,81,66.735397
2018.11.20,64,81,56.198231
2018.11.21,68,81,59.710621
2018.11.22,52,81,45.66106
2018.11.23,52,81,45.66106
2018.11.24,74,81,64.979202
2018.11.25,70,91,59.340298
2018.11.26,71,91,60.188019
2018.11.27,100,91,84.771858
2018.11.28,73,91,61.883453
2018.11.29,79,91,66.969765
2018.11.30,67,91,56.797142
2018.12.01,66,91,55.949425
2018.12.02,83,81,70.240295
2018.12.03,72,81,60.931335
2018.12.04,65,81,55.007458
2018.12.05,79,81,66.855225
2018.12.06,46,81,38.928356
2018.12.07,59,81,49.929848
2018.12.08,65,81,55.007458
2018.12.09,62,81,53.034058
2018.12.10,68,81,58.166382
2018.12.11,76,81,65.009483
2018.12.12,63,81,53.889439
2018.12.13,82,81,70.141815
2018.12.14,61,81,52.178665
2018.12.15,52,81,44.480171
2018.12.16,71,79,61.485683
2018.12.17,59,79,51.093735
2018.12.18,79,79,68.413643
2018.12.19,56,79,48.495747
2018.12.20,58,79,50.227737
2018.12.21,55,79,47.629749
2018.12.22,69,79,59.753693
2018.12.23,49,73,43.384403
2018.12.24,67,73,59.321533
2018.12.25,51,73,45.155193
2018.12.26,67,73,59.321533
2018.12.27,69,73,61.092323
2018.12.28,57,73,50.467571
2018.12.29,44,73,38.957424
2018.12.30,45,66,35.844826
2018.12.31,43,66,34.251724
2019.01.01,61,66,48.589649
2019.01.02,63,66,50.182755
2019.01.03,53,66,42.217236
2019.01.04,72,66,57.351719
2019.01.05,69,66,54.962063
2019.01.06,96,78,70.28965
2019.01.07,72,78,52.717236
2019.01.08,74,78,54.181606
2019.01.09,63,78,46.127586
2019.01.10,75,78,54.913788
2019.01.11,79,78,57.842525
2019.01.12,63,78,46.127586
2019.01.13,67,78,52.153561
2019.01.14,91,78,70.835426
2019.01.15,67,78,52.153561
2019.01.16,65,78,50.596733
2019.01.17,71,78,55.2672
2019.01.18,62,78,48.261505
2019.01.19,68,78,52.931973
2019.01.20,82,82,62.400753
2019.01.21,78,82,59.356812
2019.01.22,100,82,76.098473
2019.01.23,71,82,54.029919
2019.01.24,81,82,61.639763
2019.01.25,69,82,52.50795
2019.01.26,47,82,35.766285
2019.01.27,70,80,52.972969
2019.01.28,89,80,67.351341
2019.01.29,70,80,52.972969
2019.01.30,72,80,54.486485
2019.01.31,67,80,50.702698
2019.02.01,81,80,61.297295
2019.02.02,69,80,52.216209
2019.02.03,60,78,44.701752
2019.02.04,96,78,71.522804
2019.02.05,81,78,60.347366
2019.02.06,67,78,49.916958
2019.02.07,77,78,57.367249
2019.02.08,71,78,52.897076
2019.02.09,61,78,45.446781
2019.02.10,73,87,54.121563
2019.02.11,95,87,70.432175
2019.02.12,92,87,68.208
2019.02.13,84,87,62.276867
2019.02.14,82,87,60.794083
2019.02.15,77,87,57.087128
2019.02.16,72,87,53.380173
2019.02.17,72,82,56.173977
2019.02.18,85,82,66.316498
2019.02.19,64,82,49.932426
2019.02.20,76,82,59.294754
2019.02.21,82,82,63.975918
2019.02.22,60,82,46.811649
2019.02.23,76,82,59.294754
2019.02.24,78,81,59.306892
2019.02.25,95,81,72.232758
2019.02.26,73,81,55.505173
2019.02.27,78,81,59.306892
2019.02.28,71,81,53.984482
2019.03.01,60,81,45.620689
2019.03.02,67,81,50.943104
2019.03.03,73,81,56.259609
2019.03.04,86,81,66.278442
2019.03.05,59,81,45.470097
2019.03.06,82,81,63.195724
2019.03.07,82,81,63.195724
2019.03.08,68,81,52.406212
2019.03.09,65,81,50.09417
2019.03.10,59,80,46.441761
2019.03.11,86,80,67.694771
2019.03.12,69,80,54.313248
2019.03.13,72,80,56.674694
2019.03.14,76,80,59.823284
2019.03.15,76,80,59.823284
2019.03.16,60,80,47.228909
2019.03.17,69,81,53.803734
2019.03.18,84,81,65.500191
2019.03.19,71,81,55.363262
2019.03.20,69,81,53.803734
2019.03.21,74,81,57.702553
2019.03.22,68,81,53.023968
2019.03.23,74,81,57.702553
2019.03.24,72,80,54.9105
2019.03.25,76,80,57.961086
2019.03.26,76,80,57.961086
2019.03.27,70,80,53.385208
2019.03.28,82,80,62.536961
2019.03.29,61,80,46.521393
2019.03.30,77,80,58.723728
2019.03.31,69,78,52.324997
2019.04.01,57,78,43.225002
2019.04.02,77,78,58.39167
2019.04.03,78,78,59.149998
2019.04.04,80,78,60.666668
2019.04.05,71,78,53.841667
2019.04.06,72,78,54.599998
2019.04.07,70,76,54.764702
2019.04.08,71,76,55.547058
2019.04.09,69,76,53.982349
2019.04.10,63,76,49.288235
2019.04.11,80,76,62.588234
2019.04.12,65,76,50.85294
2019.04.13,58,76,45.376472
2019.04.14,61,75,46.800621
2019.04.15,77,75,59.076199
2019.04.16,67,75,51.403961
2019.04.17,76,75,58.308971
2019.04.18,69,75,52.938408
2019.04.19,64,75,49.102291
2019.04.20,65,75,49.869514
2019.04.21,55,72,42.646156
2019.04.22,77,72,59.704617
2019.04.23,71,72,55.052307
2019.04.24,63,72,48.849236
2019.04.25,62,72,48.073845
2019.04.26,75,72,58.153847
2019.04.27,52,72,40.32
2019.04.28,47,68,36.167206
2019.04.29,57,68,43.862358
2019.04.30,63,68,48.479446
2019.05.01,62,68,47.70993
2019.05.02,82,68,63.100231
2019.05.03,62,68,47.70993
2019.05.04,60,68,46.170898
2019.05.05,75,83,57.227947
2019.05.06,98,83,74.777855
2019.05.07,78,83,59.517067
2019.05.08,77,83,58.754028
2019.05.09,65,83,49.597557
2019.05.10,70,83,53.41275
2019.05.11,70,83,53.41275
2019.05.12,99,86,75.304321
2019.05.13,76,86,57.80938
2019.05.14,73,86,55.527431
2019.05.15,93,86,70.740425
2019.05.16,82,86,62.373276
2019.05.17,74,86,56.288078
2019.05.18,57,86,43.357033
2019.05.19,77,87,57.186577
2019.05.20,84,87,62.385361
2019.05.21,74,87,54.958534
2019.05.22,96,87,71.297554
2019.05.23,84,87,62.385361
2019.05.24,86,87,63.870724
2019.05.25,73,87,54.215851
2019.05.26,76,83,58.762733
2019.05.27,92,83,71.133835
2019.05.28,76,83,58.762733
2019.05.29,84,83,64.94828
2019.05.30,75,83,57.98954
2019.05.31,65,83,50.257599
2019.06.01,58,83,44.845245
2019.06.02,83,78,62.446068
2019.06.03,78,78,58.684258
2019.06.04,72,78,54.170082
2019.06.05,80,78,60.18898
2019.06.06,67,78,50.408272
2019.06.07,61,78,45.894096
2019.06.08,67,78,50.408272
2019.06.09,70,84,54.056286
2019.06.10,82,84,63.323071
2019.06.11,77,84,59.46191
2019.06.12,68,84,52.511818
2019.06.13,71,84,54.828518
2019.06.14,77,84,59.46191
2019.06.15,88,84,67.956467
2019.06.16,87,86,65.3508
2019.06.17,100,86,75.11586
2019.06.18,73,86,54.834579
2019.06.19,81,86,60.843849
2019.06.20,81,86,60.843849
2019.06.21,76,86,57.088055
2019.06.22,63,86,47.322994
2019.06.23,72,78,55.257828
2019.06.24,68,78,52.18795
2019.06.25,95,78,72.909637
2019.06.26,76,78,58.327705
2019.06.27,65,78,49.885536
2019.06.28,65,78,49.885536
2019.06.29,57,78,43.745781
2019.06.30,83,85,63.899254
2019.07.01,83,85,63.899254
2019.07.02,85,85,65.438995
2019.07.03,77,85,59.280037
2019.07.04,66,85,50.811459
2019.07.05,71,85,54.660812
2019.07.06,76,85,58.510166
2019.07.07,70,78,61.503445
2019.07.08,72,78,63.260689
2019.07.09,69,78,60.624825
2019.07.10,58,78,50.959995
2019.07.11,66,78,57.988964
2019.07.12,54,78,47.445511
2019.07.13,46,78,40.41655
2019.07.14,56,85,50.267242
2019.07.15,91,85,81.684273
2019.07.16,69,85,61.936424
2019.07.17,70,85,62.834057
2019.07.18,62,85,55.653023
2019.07.19,60,85,53.857761
2019.07.20,56,85,50.267242
2019.07.21,58,74,50.79903
2019.07.22,70,74,61.309177
2019.07.23,63,74,55.178261
2019.07.24,50,74,43.792271
2019.07.25,51,74,44.668114
2019.07.26,65,74,56.929947
2019.07.27,57,74,49.923187
2019.07.28,68,85,57.682281
2019.07.29,83,85,70.406311
2019.07.30,49,85,41.56517
2019.07.31,46,85,39.020367
2019.08.01,89,85,75.495926
2019.08.02,85,85,72.102852
2019.08.03,71,85,60.227085
2019.08.04,71,84,63.117916
2019.08.05,78,84,69.340813
2019.08.06,67,84,59.561981
2019.08.07,74,84,65.784874
2019.08.08,52,84,46.227207
2019.08.09,70,84,62.228935
2019.08.10,51,84,45.338223
2019.08.11,55,67,47.022133
2019.08.12,65,67,55.571609
2019.08.13,46,67,39.327602
2019.08.14,62,67,53.006767
2019.08.15,61,67,52.151821
2019.08.16,46,67,39.327602
2019.08.17,49,67,41.892445
2019.08.18,46,83,39.636013
2019.08.19,66,83,56.869061
2019.08.20,75,83,64.623932
2019.08.21,71,83,61.177322
2019.08.22,69,83,59.454021
2019.08.23,77,83,66.347244
2019.08.24,68,83,58.592369
2019.08.25,74,83,63.76228
2019.08.26,75,83,64.623932
2019.08.27,69,83,59.454021
2019.08.28,70,83,60.31567
2019.08.29,54,83,46.529236
2019.08.30,66,83,56.869061
2019.08.31,64,83,55.145756
2019.09.01,69,88,58.224659
2019.09.02,81,88,68.350685
2019.09.03,72,88,60.756165
2019.09.04,82,88,69.194519
2019.09.05,69,88,58.224659
2019.09.06,70,88,59.068497
2019.09.07,68,88,57.380821
2019.09.08,59,81,51.353287
2019.09.09,76,81,66.149994
2019.09.10,68,81,59.186836
2019.09.11,73,81,63.538807
2019.09.12,58,81,50.482891
2019.09.13,55,81,47.871704
2019.09.14,67,81,58.316441
2019.09.15,79,86,67.663818
2019.09.16,83,86,71.089836
2019.09.17,72,86,61.668293
2019.09.18,75,86,64.237808
2019.09.19,62,86,53.103252
2019.09.20,56,86,47.964226
2019.09.21,65,86,55.672764
2019.09.22,47,79,39.89846
2019.09.23,68,79,57.725433
2019.09.24,76,79,64.516655
2019.09.25,84,79,71.307892
2019.09.26,59,79,50.0853
2019.09.27,63,79,53.480911
2019.09.28,59,79,50.0853
2019.09.29,84,83,72.686806
2019.09.30,55,83,47.592548
2019.10.01,60,83,51.919147
2019.10.02,65,83,56.245739
2019.10.03,62,83,53.64978
2019.10.04,71,83,61.437656
2019.10.05,73,83,63.168297
2019.10.06,83,82,67.921379
2019.10.07,80,82,65.466385
2019.10.08,80,82,65.466385
2019.10.09,87,82,71.194702
2019.10.10,63,82,51.554779
2019.10.11,52,82,42.553154
2019.10.12,46,82,37.643173
2019.10.13,73,88,63.08136
2019.10.14,100,88,86.412819
2019.10.15,66,88,57.032467
2019.10.16,73,88,63.08136
2019.10.17,67,88,57.896591
2019.10.18,62,88,53.575947
2019.10.19,58,88,50.119438
2019.10.20,61,78,53.843414
2019.10.21,57,78,50.312702
2019.10.22,71,78,62.670208
2019.10.23,71,78,62.670208
2019.10.24,57,78,50.312702
2019.10.25,52,78,45.899307
2019.10.26,64,78,56.491455
2019.10.27,60,77,51.684929
2019.10.28,79,77,68.051819
2019.10.29,71,77,61.1605
2019.10.30,57,77,49.100677
2019.10.31,54,77,46.516434
2019.11.01,51,77,43.93219
2019.11.02,66,77,56.853424
2019.11.03,64,81,55.341175
2019.11.04,73,81,63.123524
2019.11.05,79,81,68.31176
2019.11.06,66,81,57.070587
2019.11.07,61,81,52.747059
2019.11.08,59,81,51.017647
2019.11.09,57,81,49.288235
2019.11.10,77,85,66.124741
2019.11.11,80,85,68.701035
2019.11.12,69,85,59.254635
2019.11.13,67,85,57.537113
2019.11.14,60,85,51.525772
2019.11.15,60,85,51.525772
2019.11.16,72,85,61.830925
2019.11.17,67,77,56.679592
2019.11.18,70,77,59.217487
2019.11.19,77,77,65.139236
2019.11.20,64,77,54.141701
2019.11.21,52,77,43.990131
2019.11.22,52,77,43.990131
2019.11.23,64,77,54.141701
2019.11.24,64,82,56.269585
2019.11.25,68,82,59.786434
2019.11.26,63,82,55.390373
2019.11.27,79,82,69.457771
2019.11.28,75,82,65.940918
2019.11.29,61,82,53.63195
2019.11.30,47,82,41.322975
2019.12.01,66,79,56.027626
2019.12.02,71,79,60.272144
2019.12.03,82,79,69.610085
2019.12.04,60,79,50.934204
2019.12.05,61,79,51.783108
2019.12.06,60,79,50.934204
2019.12.07,56,79,47.538593
2019.12.08,57,85,48.848759
2019.12.09,77,85,65.988678
2019.12.10,90,85,77.129623
2019.12.11,66,85,56.561726
2019.12.12,70,85,59.989708
2019.12.13,61,85,52.276745
2019.12.14,65,85,55.704727
2019.12.15,64,81,54.744831
2019.12.16,68,81,58.166382
2019.12.17,88,81,75.274139
2019.12.18,70,81,59.877155
2019.12.19,60,81,51.323277
2019.12.20,54,81,46.190952
2019.12.21,60,81,51.323277
2019.12.22,56,72,49.268826
2019.12.23,61,72,53.667828
2019.12.24,52,72,45.749626
2019.12.25,59,72,51.90823
2019.12.26,58,72,51.028431
2019.12.27,61,72,53.667828
2019.12.28,54,72,47.509224
2019.12.29,49,74,42.202847
2019.12.30,53,74,45.64798
2019.12.31,52,74,44.786694
2020.01.01,62,74,53.399521
2020.01.02,69,74,59.428497
2020.01.03,76,74,65.457481
2020.01.04,60,74,51.676956
