date,raw_daily,raw_weekly
2016-06-29,52.0,80.0
2016-06-30,58.0,80.0
2016-07-01,59.0,80.0
2016-07-02,63.0,80.0
2016-07-03,71.0,83.0
2016-07-04,56.0,83.0
2016-07-05,62.0,83.0
2016-07-06,48.0,83.0
2016-07-07,66.0,83.0
2016-07-08,41.0,83.0
2016-07-09,50.0,83.0
2016-07-10,56.0,87.0
2016-07-11,60.0,87.0
2016-07-12,75.0,87.0
2016-07-13,48.0,87.0
2016-07-14,51.0,87.0
2016-07-15,59.0,87.0
2016-07-16,61.0,87.0
2016-07-17,40.0,78.0
2016-07-18,63.0,78.0
2016-07-19,56.0,78.0
2016-07-20,60.0,78.0
2016-07-21,65.0,78.0
2016-07-22,47.0,78.0
2016-07-23,46.0,78.0
2016-07-24,52.0,79.0
2016-07-25,59.0,79.0
2016-07-26,59.0,79.0
2016-07-27,58.0,79.0
2016-07-28,52.0,79.0
2016-07-29,65.0,79.0
2016-07-30,50.0,79.0
2016-07-31,59.0,75.0
2016-08-01,42.0,75.0
2016-08-02,59.0,75.0
2016-08-03,49.0,75.0
2016-08-04,63.0,75.0
2016-08-05,49.0,75.0
2016-08-06,52.0,75.0
2016-08-07,60.0,69.0
2016-08-08,42.0,69.0
2016-08-09,59.0,69.0
2016-08-10,35.0,69.0
2016-08-11,46.0,69.0
2016-08-12,53.0,69.0
2016-08-13,45.0,69.0
2016-08-14,47.0,78.0
2016-08-15,61.0,78.0
2016-08-16,66.0,78.0
2016-08-17,67.0,78.0
2016-08-18,45.0,78.0
2016-08-19,53.0,78.0
2016-08-20,46.0,78.0
2016-08-21,42.0,86.0
2016-08-22,59.0,86.0
2016-08-23,57.0,86.0
2016-08-24,64.0,86.0
2016-08-25,71.0,86.0
2016-08-26,57.0,86.0
2016-08-27,67.0,86.0
2016-08-28,54.0,79.0
2016-08-29,76.0,79.0
2016-08-30,49.0,79.0
2016-08-31,59.0,79.0
2016-09-01,54.0,79.0
2016-09-02,51.0,79.0
2016-09-03,44.0,79.0
2016-09-04,69.0,93.0
2016-09-05,86.0,93.0
2016-09-06,52.0,93.0
2016-09-07,61.0,93.0
2016-09-08,66.0,93.0
2016-09-09,69.0,93.0
2016-09-10,48.0,93.0
2016-09-11,77.0,100.0
2016-09-12,100.0,100.0
2016-09-13,66.0,100.0
2016-09-14,59.0,100.0
2016-09-15,66.0,100.0
2016-09-16,57.0,100.0
2016-09-17,65.0,100.0
2016-09-18,55.0,84.0
2016-09-19,70.0,84.0
2016-09-20,60.0,84.0
2016-09-21,48.0,84.0
2016-09-22,58.0,84.0
2016-09-23,59.0,84.0
2016-09-24,53.0,84.0
2016-09-25,68.0,87.0
2016-09-26,79.0,87.0
2016-09-27,60.0,87.0
2016-09-28,56.0,87.0
2016-09-29,70.0,87.0
2016-09-30,50.0,87.0
2016-10-01,41.0,87.0
2016-10-02,70.0,92.0
2016-10-03,74.0,92.0
2016-10-04,69.0,92.0
2016-10-05,68.0,92.0
2016-10-06,70.0,92.0
2016-10-07,47.0,92.0
2016-10-08,56.0,92.0
2016-10-09,55.0,90.0
2016-10-10,74.0,90.0
2016-10-11,82.0,90.0
2016-10-12,64.0,90.0
2016-10-13,61.0,90.0
2016-10-14,58.0,90.0
2016-10-15,54.0,90.0
2016-10-16,72.0,88.0
2016-10-17,70.0,88.0
2016-10-18,64.0,88.0
2016-10-19,73.0,88.0
2016-10-20,53.0,88.0
2016-10-21,48.0,88.0
2016-10-22,61.0,88.0
2016-10-23,63.0,82.0
2016-10-24,69.0,82.0
2016-10-25,52.0,82.0
2016-10-26,72.0,82.0
2016-10-27,66.0,82.0
2016-10-28,48.0,82.0
2016-10-29,43.0,82.0
2016-10-30,70.0,90.0
2016-10-31,62.0,90.0
2016-11-01,57.0,90.0
2016-11-02,57.0,90.0
2016-11-03,63.0,90.0
2016-11-04,58.0,90.0
2016-11-05,67.0,90.0
2016-11-06,66.0,78.0
2016-11-07,62.0,78.0
2016-11-08,50.0,78.0
2016-11-09,51.0,78.0
2016-11-10,46.0,78.0
2016-11-11,54.0,78.0
2016-11-12,43.0,78.0
2016-11-13,69.0,90.0
2016-11-14,53.0,90.0
2016-11-15,52.0,90.0
2016-11-16,80.0,90.0
2016-11-17,70.0,90.0
2016-11-18,55.0,90.0
2016-11-19,52.0,90.0
2016-11-20,55.0,85.0
2016-11-21,64.0,85.0
2016-11-22,57.0,85.0
2016-11-23,68.0,85.0
2016-11-24,58.0,85.0
2016-11-25,63.0,85.0
2016-11-26,55.0,85.0
2016-11-27,66.0,90.0
2016-11-28,66.0,90.0
