date,prefecture,raw_daily,raw_weekly,suicide1_harmonized_daily
2017.07.24,Ishikawa,37,57,14.181208
2017.07.25,Ishikawa,0,57,0
2017.07.26,Ishikawa,40,57,15.331036
2017.07.27,Ishikawa,79,57,30.278795
2017.07.28,Ishikawa,19,57,7.2822423
2017.07.29,Ishikawa,20,57,7.6655178
2017.07.30,Ishikawa,40,38,15.2
2017.07.31,Ishikawa,39,38,14.820001
2017.08.01,Ishikawa,38,38,14.44
2017.08.02,Ishikawa,0,38,0
2017.08.03,Ishikawa,19,38,7.2199998
2017.08.04,Ishikawa,0,38,0
2017.08.05,Ishikawa,20,38,7.5999999
2017.08.06,Ishikawa,0,37,0
2017.08.07,Ishikawa,17,37,7.4336367
2017.08.08,Ishikawa,0,37,0
2017.08.09,Ishikawa,37,37,16.17909
2017.08.10,Ishikawa,19,37,8.3081818
2017.08.11,Ishikawa,20,37,8.7454548
2017.08.12,Ishikawa,39,37,17.053637
2017.08.13,Ishikawa,0,33,0
2017.08.14,Ishikawa,19,33,10.868001
2017.08.15,Ishikawa,0,33,0
2017.08.16,Ishikawa,53,33,30.316004
2017.08.17,Ishikawa,18,33,10.296001
2017.08.18,Ishikawa,0,33,0
2017.08.19,Ishikawa,0,33,0
2017.08.20,Ishikawa,0,46,0
2017.08.21,Ishikawa,57,46,19.477716
2017.08.22,Ishikawa,0,46,0
2017.08.23,Ishikawa,38,46,12.985144
2017.08.24,Ishikawa,76,46,25.970287
2017.08.25,Ishikawa,19,46,6.4925718
2017.08.26,Ishikawa,20,46,6.8342857
2017.08.27,Ishikawa,0,12,0
2017.08.28,Ishikawa,0,12,0
2017.08.29,Ishikawa,19,12,9.1199999
2017.08.30,Ishikawa,20,12,9.5999994
2017.08.31,Ishikawa,0,12,0
2017.09.01,Ishikawa,0,12,0
2017.09.02,Ishikawa,0,12,0
2017.09.03,Ishikawa,40,55,19.280901
2017.09.04,Ishikawa,20,55,9.6404505
2017.09.05,Ishikawa,39,55,18.798878
2017.09.06,Ishikawa,0,55,0
2017.09.07,Ishikawa,39,55,18.798878
2017.09.08,Ishikawa,40,55,19.280901
2017.09.09,Ishikawa,0,55,0
2017.09.10,Ishikawa,38,41,21.134611
2017.09.11,Ishikawa,0,41,0
2017.09.12,Ishikawa,38,41,21.134611
2017.09.13,Ishikawa,0,41,0
2017.09.14,Ishikawa,20,41,11.123479
2017.09.15,Ishikawa,19,41,10.567306
2017.09.16,Ishikawa,0,41,0
2017.09.17,Ishikawa,17,34,6.7289557
2017.09.18,Ishikawa,18,34,7.1247768
2017.09.19,Ishikawa,19,34,7.5205975
2017.09.20,Ishikawa,0,34,0
2017.09.21,Ishikawa,20,34,7.9164186
2017.09.22,Ishikawa,40,34,15.832837
2017.09.23,Ishikawa,20,34,7.9164186
2017.09.24,Ishikawa,20,20,7.609756
2017.09.25,Ishikawa,20,20,7.609756
2017.09.26,Ishikawa,0,20,0
2017.09.27,Ishikawa,0,20,0
2017.09.28,Ishikawa,0,20,0
2017.09.29,Ishikawa,0,20,0
2017.09.30,Ishikawa,42,20,15.980488
2017.10.01,Ishikawa,0,28,0
2017.10.02,Ishikawa,78,28,22.123638
2017.10.03,Ishikawa,0,28,0
2017.10.04,Ishikawa,20,28,5.6727271
2017.10.05,Ishikawa,0,28,0
2017.10.06,Ishikawa,19,28,5.389091
2017.10.07,Ishikawa,37,28,10.494546
2017.10.08,Ishikawa,19,31,6.0850334
2017.10.09,Ishikawa,18,31,5.7647686
2017.10.10,Ishikawa,38,31,12.170067
2017.10.11,Ishikawa,19,31,6.0850334
2017.10.12,Ishikawa,0,31,0
2017.10.13,Ishikawa,38,31,12.170067
2017.10.14,Ishikawa,19,31,6.0850334
2017.10.15,Ishikawa,19,83,6.6489735
2017.10.16,Ishikawa,76,83,26.595894
2017.10.17,Ishikawa,98,83,34.294704
2017.10.18,Ishikawa,20,83,6.9989195
2017.10.19,Ishikawa,40,83,13.997839
2017.10.20,Ishikawa,59,83,20.646812
2017.10.21,Ishikawa,58,83,20.296865
2017.10.22,Ishikawa,0,39,0
2017.10.23,Ishikawa,0,39,0
2017.10.24,Ishikawa,40,39,17.634785
2017.10.25,Ishikawa,20,39,8.8173923
2017.10.26,Ishikawa,40,39,17.634785
2017.10.27,Ishikawa,19,39,8.376523
2017.10.28,Ishikawa,19,39,8.376523
2017.10.29,Ishikawa,0,77,0
2017.10.30,Ishikawa,39,77,13.50052
2017.10.31,Ishikawa,100,77,34.616714
2017.11.01,Ishikawa,98,77,33.924381
2017.11.02,Ishikawa,19,77,6.5771761
2017.11.03,Ishikawa,38,77,13.154352
2017.11.04,Ishikawa,53,77,18.346859
2017.11.05,Ishikawa,56,30,15.6
2017.11.06,Ishikawa,19,30,5.2928576
2017.11.07,Ishikawa,38,30,10.585715
2017.11.08,Ishikawa,37,30,10.307143
2017.11.09,Ishikawa,0,30,0
2017.11.10,Ishikawa,18,30,5.014286
2017.11.11,Ishikawa,0,30,0
2017.11.12,Ishikawa,0,41,0
2017.11.13,Ishikawa,37,41,13.074697
2017.11.14,Ishikawa,19,41,6.7140336
2017.11.15,Ishikawa,35,41,12.367956
2017.11.16,Ishikawa,0,41,0
2017.11.17,Ishikawa,38,41,13.428067
2017.11.18,Ishikawa,52,41,18.375248
2017.11.19,Ishikawa,18,22,4.8262501
2017.11.20,Ishikawa,36,22,9.6525002
2017.11.21,Ishikawa,19,22,5.0943751
2017.11.22,Ishikawa,19,22,5.0943751
2017.11.23,Ishikawa,18,22,4.8262501
2017.11.24,Ishikawa,18,22,4.8262501
2017.11.25,Ishikawa,0,22,0
2017.11.26,Ishikawa,35,38,12.423952
2017.11.27,Ishikawa,38,38,13.488862
2017.11.28,Ishikawa,0,38,0
2017.11.29,Ishikawa,19,38,6.744431
2017.11.30,Ishikawa,0,38,0
2017.12.01,Ishikawa,56,38,19.878325
2017.12.02,Ishikawa,19,38,6.744431
2017.12.03,Ishikawa,18,30,5.7698636
2017.12.04,Ishikawa,36,30,11.539727
2017.12.05,Ishikawa,0,30,0
2017.12.06,Ishikawa,37,30,11.860274
2017.12.07,Ishikawa,37,30,11.860274
2017.12.08,Ishikawa,0,30,0
2017.12.09,Ishikawa,18,30,5.7698636
2017.12.10,Ishikawa,18,38,6.389461
2017.12.11,Ishikawa,55,38,19.523354
2017.12.12,Ishikawa,19,38,6.744431
2017.12.13,Ishikawa,0,38,0
2017.12.14,Ishikawa,37,38,13.133893
2017.12.15,Ishikawa,38,38,13.488862
2017.12.16,Ishikawa,0,38,0
2017.12.17,Ishikawa,18,99,6.7473788
2017.12.18,Ishikawa,94,99,35.236313
2017.12.19,Ishikawa,56,99,20.991844
2017.12.20,Ishikawa,75,99,28.114079
2017.12.21,Ishikawa,57,99,21.366699
2017.12.22,Ishikawa,75,99,28.114079
2017.12.23,Ishikawa,37,99,13.869612
2017.12.24,Ishikawa,54,53,17.37245
2017.12.25,Ishikawa,56,53,18.015875
2017.12.26,Ishikawa,54,53,17.37245
2017.12.27,Ishikawa,37,53,11.903346
2017.12.28,Ishikawa,19,53,6.1125288
2017.12.29,Ishikawa,18,53,5.7908173
2017.12.30,Ishikawa,19,53,6.1125288
2017.12.31,Ishikawa,0,38,0
2018.01.01,Ishikawa,16,38,5.5466671
2018.01.02,Ishikawa,31,38,10.746667
2018.01.03,Ishikawa,48,38,16.640001
2018.01.04,Ishikawa,45,38,15.6
2018.01.05,Ishikawa,16,38,5.5466671
2018.01.06,Ishikawa,15,38,5.2000003
2018.01.07,Ishikawa,16,59,5.5155058
2018.01.08,Ishikawa,44,59,15.167641
2018.01.09,Ishikawa,79,59,27.232811
2018.01.10,Ishikawa,32,59,11.031012
2018.01.11,Ishikawa,32,59,11.031012
2018.01.12,Ishikawa,32,59,11.031012
2018.01.13,Ishikawa,32,59,11.031012
2018.01.14,Ishikawa,0,22,0
2018.01.15,Ishikawa,17,22,7.2930002
2018.01.16,Ishikawa,0,22,0
2018.01.17,Ishikawa,0,22,0
2018.01.18,Ishikawa,16,22,6.8640003
2018.01.19,Ishikawa,0,22,0
2018.01.20,Ishikawa,47,22,20.163
2018.01.21,Ishikawa,15,35,5.2165608
2018.01.22,Ishikawa,47,35,16.345224
2018.01.23,Ishikawa,30,35,10.433122
2018.01.24,Ishikawa,32,35,11.128663
2018.01.25,Ishikawa,17,35,5.9121022
2018.01.26,Ishikawa,16,35,5.5643315
2018.01.27,Ishikawa,0,35,0
2018.01.28,Ishikawa,15,29,4.7125006
2018.01.29,Ishikawa,16,29,5.0266666
2018.01.30,Ishikawa,34,29,10.681666
2018.01.31,Ishikawa,0,29,0
2018.02.01,Ishikawa,32,29,10.053333
2018.02.02,Ishikawa,16,29,5.0266666
2018.02.03,Ishikawa,31,29,9.7391672
2018.02.04,Ishikawa,45,53,18.238235
2018.02.05,Ishikawa,47,53,19.048826
2018.02.06,Ishikawa,0,53,0
2018.02.07,Ishikawa,61,53,24.722944
2018.02.08,Ishikawa,0,53,0
2018.02.09,Ishikawa,51,53,20.670002
2018.02.10,Ishikawa,0,53,0
2018.02.11,Ishikawa,15,36,4.8137145
2018.02.12,Ishikawa,44,36,14.12023
2018.02.13,Ishikawa,16,36,5.1346292
2018.02.14,Ishikawa,0,36,0
2018.02.15,Ishikawa,17,36,5.4555435
2018.02.16,Ishikawa,67,36,21.501259
2018.02.17,Ishikawa,16,36,5.1346292
2018.02.18,Ishikawa,16,47,5.5335851
2018.02.19,Ishikawa,50,47,17.292454
2018.02.20,Ishikawa,32,47,11.06717
2018.02.21,Ishikawa,16,47,5.5335851
2018.02.22,Ishikawa,33,47,11.413019
2018.02.23,Ishikawa,33,47,11.413019
2018.02.24,Ishikawa,32,47,11.06717
2018.02.25,Ishikawa,31,43,9.3670273
2018.02.26,Ishikawa,17,43,5.1367574
2018.02.27,Ishikawa,33,43,9.9713526
2018.02.28,Ishikawa,32,43,9.6691904
2018.03.01,Ishikawa,76,43,22.964327
2018.03.02,Ishikawa,17,43,5.1367574
2018.03.03,Ishikawa,16,43,4.8345952
2018.03.04,Ishikawa,16,32,5.5466671
2018.03.05,Ishikawa,0,32,0
2018.03.06,Ishikawa,32,32,11.093334
2018.03.07,Ishikawa,32,32,11.093334
2018.03.08,Ishikawa,16,32,5.5466671
2018.03.09,Ishikawa,0,32,0
2018.03.10,Ishikawa,48,32,16.640001
2018.03.11,Ishikawa,47,65,18.400772
2018.03.12,Ishikawa,32,65,12.528186
2018.03.13,Ishikawa,32,65,12.528186
2018.03.14,Ishikawa,0,65,0
2018.03.15,Ishikawa,100,65,39.150581
2018.03.16,Ishikawa,48,65,18.792278
2018.03.17,Ishikawa,0,65,0
2018.03.18,Ishikawa,32,11,11.206531
2018.03.19,Ishikawa,0,11,0
2018.03.20,Ishikawa,0,11,0
2018.03.21,Ishikawa,0,11,0
2018.03.22,Ishikawa,0,11,0
2018.03.23,Ishikawa,0,11,0
2018.03.24,Ishikawa,17,11,5.9534693
2018.03.25,Ishikawa,32,60,10.436237
2018.03.26,Ishikawa,46,60,15.002092
2018.03.27,Ishikawa,78,60,25.43833
2018.03.28,Ishikawa,16,60,5.2181187
2018.03.29,Ishikawa,16,60,5.2181187
2018.03.30,Ishikawa,66,60,21.52474
2018.03.31,Ishikawa,33,60,10.76237
2018.04.01,Ishikawa,16,50,5.8867927
2018.04.02,Ishikawa,49,50,18.028303
2018.04.03,Ishikawa,32,50,11.773585
2018.04.04,Ishikawa,32,50,11.773585
2018.04.05,Ishikawa,34,50,12.509435
2018.04.06,Ishikawa,33,50,12.14151
2018.04.07,Ishikawa,16,50,5.8867927
2018.04.08,Ishikawa,32,54,13.546131
2018.04.09,Ishikawa,34,54,14.392765
2018.04.10,Ishikawa,0,54,0
2018.04.11,Ishikawa,49,54,20.742514
2018.04.12,Ishikawa,34,54,14.392765
2018.04.13,Ishikawa,34,54,14.392765
2018.04.14,Ishikawa,16,54,6.7730656
2018.04.15,Ishikawa,15,29,5.8500004
2018.04.16,Ishikawa,17,29,6.6300001
2018.04.17,Ishikawa,34,29,13.26
2018.04.18,Ishikawa,0,29,0
2018.04.19,Ishikawa,34,29,13.26
2018.04.20,Ishikawa,0,29,0
2018.04.21,Ishikawa,16,29,6.2400002
2018.04.22,Ishikawa,16,25,7.7037044
2018.04.23,Ishikawa,16,25,7.7037044
2018.04.24,Ishikawa,16,25,7.7037044
2018.04.25,Ishikawa,0,25,0
2018.04.26,Ishikawa,0,25,0
2018.04.27,Ishikawa,0,25,0
2018.04.28,Ishikawa,33,25,15.888889
2018.04.29,Ishikawa,49,48,22.931999
2018.04.30,Ishikawa,16,48,7.4879999
2018.05.01,Ishikawa,32,48,14.976
2018.05.02,Ishikawa,47,48,21.996
2018.05.03,Ishikawa,0,48,0
2018.05.04,Ishikawa,0,48,0
2018.05.05,Ishikawa,16,48,7.4879999
2018.05.06,Ishikawa,0,11,0
2018.05.07,Ishikawa,0,11,0
2018.05.08,Ishikawa,17,11,5.8344002
2018.05.09,Ishikawa,17,11,5.8344002
2018.05.10,Ishikawa,0,11,0
2018.05.11,Ishikawa,0,11,0
2018.05.12,Ishikawa,16,11,5.4912
2018.05.13,Ishikawa,15,48,7.1088614
2018.05.14,Ishikawa,0,48,0
2018.05.15,Ishikawa,64,48,30.331142
2018.05.16,Ishikawa,16,48,7.5827856
2018.05.17,Ishikawa,0,48,0
2018.05.18,Ishikawa,0,48,0
2018.05.19,Ishikawa,63,48,29.857218
2018.05.20,Ishikawa,16,32,5.9605975
2018.05.21,Ishikawa,0,32,0
2018.05.22,Ishikawa,67,32,24.960001
2018.05.23,Ishikawa,0,32,0
2018.05.24,Ishikawa,17,32,6.3331351
2018.05.25,Ishikawa,17,32,6.3331351
2018.05.26,Ishikawa,17,32,6.3331351
2018.05.27,Ishikawa,16,46,5.4415174
2018.05.28,Ishikawa,65,46,22.106165
2018.05.29,Ishikawa,17,46,5.7816119
2018.05.30,Ishikawa,0,46,0
2018.05.31,Ishikawa,31,46,10.542939
2018.06.01,Ishikawa,17,46,5.7816119
2018.06.02,Ishikawa,65,46,22.106165
2018.06.03,Ishikawa,32,21,9.1957893
2018.06.04,Ishikawa,16,21,4.5978947
2018.06.05,Ishikawa,16,21,4.5978947
2018.06.06,Ishikawa,33,21,9.4831581
2018.06.07,Ishikawa,17,21,4.8852634
2018.06.08,Ishikawa,0,21,0
2018.06.09,Ishikawa,0,21,0
2018.06.10,Ishikawa,15,34,7.3666668
2018.06.11,Ishikawa,31,34,15.224444
2018.06.12,Ishikawa,14,34,6.8755555
2018.06.13,Ishikawa,15,34,7.3666668
2018.06.14,Ishikawa,16,34,7.8577781
2018.06.15,Ishikawa,17,34,8.3488894
2018.06.16,Ishikawa,0,34,0
2018.06.17,Ishikawa,16,41,5.8145461
2018.06.18,Ishikawa,31,41,11.265683
2018.06.19,Ishikawa,16,41,5.8145461
2018.06.20,Ishikawa,47,41,17.080229
2018.06.21,Ishikawa,16,41,5.8145461
2018.06.22,Ishikawa,34,41,12.35591
2018.06.23,Ishikawa,16,41,5.8145461
2018.06.24,Ishikawa,0,45,0
2018.06.25,Ishikawa,0,45,0
2018.06.26,Ishikawa,32,45,15.6
2018.06.27,Ishikawa,16,45,7.8000002
2018.06.28,Ishikawa,47,45,22.9125
2018.06.29,Ishikawa,17,45,8.2875004
2018.06.30,Ishikawa,32,45,15.6
2018.07.01,Ishikawa,0,57,0
2018.07.02,Ishikawa,59,57,26.766737
2018.07.03,Ishikawa,21,57,9.5271444
2018.07.04,Ishikawa,97,57,44.006332
2018.07.05,Ishikawa,19,57,8.6197968
2018.07.06,Ishikawa,0,57,0
2018.07.07,Ishikawa,0,57,0
2018.07.08,Ishikawa,39,38,19.266003
2018.07.09,Ishikawa,20,38,9.8800011
2018.07.10,Ishikawa,20,38,9.8800011
2018.07.11,Ishikawa,0,38,0
2018.07.12,Ishikawa,41,38,20.254
2018.07.13,Ishikawa,0,38,0
2018.07.14,Ishikawa,0,38,0
2018.07.15,Ishikawa,0,28,0
2018.07.16,Ishikawa,0,28,0
2018.07.17,Ishikawa,0,28,0
2018.07.18,Ishikawa,0,28,0
2018.07.19,Ishikawa,20,28,14.090323
2018.07.20,Ishikawa,21,28,14.79484
2018.07.21,Ishikawa,21,28,14.79484
2018.07.22,Ishikawa,20,17,8.5548401
2018.07.23,Ishikawa,0,17,0
2018.07.24,Ishikawa,0,17,0
2018.07.25,Ishikawa,0,17,0
2018.07.26,Ishikawa,42,17,17.965162
2018.07.27,Ishikawa,0,17,0
2018.07.28,Ishikawa,0,17,0
2018.07.29,Ishikawa,0,31,0
2018.07.30,Ishikawa,0,31,0
2018.07.31,Ishikawa,20,31,6.0074539
2018.08.01,Ishikawa,20,31,6.0074539
2018.08.02,Ishikawa,19,31,5.7070813
2018.08.03,Ishikawa,60,31,18.022362
2018.08.04,Ishikawa,42,31,12.615653
2018.08.05,Ishikawa,0,19,0
2018.08.06,Ishikawa,19,19,9.8800001
2018.08.07,Ishikawa,19,19,9.8800001
2018.08.08,Ishikawa,0,19,0
2018.08.09,Ishikawa,0,19,0
2018.08.10,Ishikawa,0,19,0
2018.08.11,Ishikawa,19,19,9.8800001
2018.08.12,Ishikawa,19,36,6.4279523
2018.08.13,Ishikawa,72,36,24.358557
2018.08.14,Ishikawa,56,36,18.945545
2018.08.15,Ishikawa,0,36,0
2018.08.16,Ishikawa,0,36,0
2018.08.17,Ishikawa,19,36,6.4279523
2018.08.18,Ishikawa,0,36,0
2018.08.19,Ishikawa,0,55,0
2018.08.20,Ishikawa,39,55,21.045284
2018.08.21,Ishikawa,20,55,10.792454
2018.08.22,Ishikawa,41,55,22.124529
2018.08.23,Ishikawa,0,55,0
2018.08.24,Ishikawa,59,55,31.837736
2018.08.25,Ishikawa,0,55,0
2018.08.26,Ishikawa,0,20,0
2018.08.27,Ishikawa,20,20,10.400002
2018.08.28,Ishikawa,0,20,0
2018.08.29,Ishikawa,20,20,10.400002
2018.08.30,Ishikawa,20,20,10.400002
2018.08.31,Ishikawa,0,20,0
2018.09.01,Ishikawa,0,20,0
2018.09.02,Ishikawa,20,58,13.208759
2018.09.03,Ishikawa,0,58,0
2018.09.04,Ishikawa,17,58,11.227446
2018.09.05,Ishikawa,41,58,27.077957
2018.09.06,Ishikawa,20,58,13.208759
2018.09.07,Ishikawa,0,58,0
2018.09.08,Ishikawa,39,58,25.75708
2018.09.09,Ishikawa,19,34,5.5677352
2018.09.10,Ishikawa,40,34,11.721547
2018.09.11,Ishikawa,21,34,6.1538124
2018.09.12,Ishikawa,0,34,0
2018.09.13,Ishikawa,20,34,5.8607736
2018.09.14,Ishikawa,61,34,17.87536
2018.09.15,Ishikawa,20,34,5.8607736
2018.09.16,Ishikawa,58,18,20.615698
2018.09.17,Ishikawa,0,18,0
2018.09.18,Ishikawa,21,18,7.4643044
2018.09.19,Ishikawa,0,18,0
2018.09.20,Ishikawa,0,18,0
2018.09.21,Ishikawa,0,18,0
2018.09.22,Ishikawa,0,18,0
2018.09.23,Ishikawa,21,14,21.84
2018.09.24,Ishikawa,0,14,0
2018.09.25,Ishikawa,0,14,0
2018.09.26,Ishikawa,0,14,0
2018.09.27,Ishikawa,0,14,0
2018.09.28,Ishikawa,0,14,0
2018.09.29,Ishikawa,0,14,0
2018.09.30,Ishikawa,49,55,14.908513
2018.10.01,Ishikawa,38,55,11.561704
2018.10.02,Ishikawa,40,55,12.170214
2018.10.03,Ishikawa,59,55,17.951067
2018.10.04,Ishikawa,39,55,11.865959
2018.10.05,Ishikawa,38,55,11.561704
2018.10.06,Ishikawa,19,55,5.7808518
2018.10.07,Ishikawa,36,82,11.177476
2018.10.08,Ishikawa,76,82,23.596893
2018.10.09,Ishikawa,37,82,11.487962
2018.10.10,Ishikawa,78,82,24.217865
2018.10.11,Ishikawa,81,82,25.149321
2018.10.12,Ishikawa,41,82,12.729903
2018.10.13,Ishikawa,63,82,19.560583
2018.10.14,Ishikawa,100,59,30.476822
2018.10.15,Ishikawa,60,59,18.286093
2018.10.16,Ishikawa,0,59,0
2018.10.17,Ishikawa,20,59,6.0953646
2018.10.18,Ishikawa,0,59,0
2018.10.19,Ishikawa,60,59,18.286093
2018.10.20,Ishikawa,62,59,18.89563
2018.10.21,Ishikawa,21,37,8.5360565
2018.10.22,Ishikawa,0,37,0
2018.10.23,Ishikawa,20,37,8.1295776
2018.10.24,Ishikawa,0,37,0
2018.10.25,Ishikawa,41,37,16.665634
2018.10.26,Ishikawa,60,37,24.388733
2018.10.27,Ishikawa,0,37,0
2018.10.28,Ishikawa,0,29,0
2018.10.29,Ishikawa,39,29,12.693237
2018.10.30,Ishikawa,0,29,0
2018.10.31,Ishikawa,20,29,6.5093527
2018.11.01,Ishikawa,20,29,6.5093527
2018.11.02,Ishikawa,20,29,6.5093527
2018.11.03,Ishikawa,40,29,13.018705
2018.11.04,Ishikawa,76,39,22.018286
2018.11.05,Ishikawa,0,39,0
2018.11.06,Ishikawa,77,39,22.308001
2018.11.07,Ishikawa,19,39,5.5045714
2018.11.08,Ishikawa,19,39,5.5045714
2018.11.09,Ishikawa,19,39,5.5045714
2018.11.10,Ishikawa,0,39,0
2018.11.11,Ishikawa,77,39,21.789213
2018.11.12,Ishikawa,0,39,0
2018.11.13,Ishikawa,20,39,5.6595359
2018.11.14,Ishikawa,20,39,5.6595359
2018.11.15,Ishikawa,59,39,16.695629
2018.11.16,Ishikawa,19,39,5.3765588
2018.11.17,Ishikawa,20,39,5.6595359
2018.11.18,Ishikawa,0,25,0
2018.11.19,Ishikawa,39,25,12.889831
2018.11.20,Ishikawa,20,25,6.6101699
2018.11.21,Ishikawa,20,25,6.6101699
2018.11.22,Ishikawa,0,25,0
2018.11.23,Ishikawa,19,25,6.2796612
2018.11.24,Ishikawa,20,25,6.6101699
2018.11.25,Ishikawa,39,46,10.25143
2018.11.26,Ishikawa,38,46,9.9885721
2018.11.27,Ishikawa,0,46,0
2018.11.28,Ishikawa,77,46,20.240002
2018.11.29,Ishikawa,60,46,15.77143
2018.11.30,Ishikawa,20,46,5.2571435
2018.12.01,Ishikawa,39,46,10.25143
2018.12.02,Ishikawa,0,18,0
2018.12.03,Ishikawa,0,18,0
2018.12.04,Ishikawa,20,18,6.9333334
2018.12.05,Ishikawa,0,18,0
2018.12.06,Ishikawa,20,18,6.9333334
2018.12.07,Ishikawa,21,18,7.2800007
2018.12.08,Ishikawa,20,18,6.9333334
2018.12.09,Ishikawa,0,22,0
2018.12.10,Ishikawa,21,22,6.0564713
2018.12.11,Ishikawa,0,22,0
2018.12.12,Ishikawa,0,22,0
2018.12.13,Ishikawa,42,22,12.112943
2018.12.14,Ishikawa,56,22,16.150589
2018.12.15,Ishikawa,0,22,0
2018.12.16,Ishikawa,20,42,11.200002
2018.12.17,Ishikawa,18,42,10.080002
2018.12.18,Ishikawa,0,42,0
2018.12.19,Ishikawa,20,42,11.200002
2018.12.20,Ishikawa,0,42,0
2018.12.21,Ishikawa,0,42,0
2018.12.22,Ishikawa,59,42,33.040005
2018.12.23,Ishikawa,19,40,6.514286
2018.12.24,Ishikawa,39,40,13.371429
2018.12.25,Ishikawa,41,40,14.057143
2018.12.26,Ishikawa,0,40,0
2018.12.27,Ishikawa,21,40,7.2000008
2018.12.28,Ishikawa,62,40,21.257145
2018.12.29,Ishikawa,0,40,0
2018.12.30,Ishikawa,15,34,6.8000007
2018.12.31,Ishikawa,0,34,0
2019.01.01,Ishikawa,16,34,7.2533336
2019.01.02,Ishikawa,0,34,0
2019.01.03,Ishikawa,29,34,13.146667
2019.01.04,Ishikawa,14,34,6.3466668
2019.01.05,Ishikawa,43,34,19.493334
2019.01.06,Ishikawa,29,18,11.004325
2019.01.07,Ishikawa,0,18,0
2019.01.08,Ishikawa,0,18,0
2019.01.09,Ishikawa,15,18,5.6918921
2019.01.10,Ishikawa,15,18,5.6918921
2019.01.11,Ishikawa,15,18,5.6918921
2019.01.12,Ishikawa,0,18,0
2019.01.13,Ishikawa,45,46,14.480718
2019.01.14,Ishikawa,86,46,27.674261
2019.01.15,Ishikawa,0,46,0
2019.01.16,Ishikawa,31,46,9.975605
2019.01.17,Ishikawa,31,46,9.975605
2019.01.18,Ishikawa,15,46,4.8269057
2019.01.19,Ishikawa,15,46,4.8269057
2019.01.20,Ishikawa,13,31,4.7269173
2019.01.21,Ishikawa,31,31,11.27188
2019.01.22,Ishikawa,30,31,10.908271
2019.01.23,Ishikawa,30,31,10.908271
2019.01.24,Ishikawa,15,31,5.4541354
2019.01.25,Ishikawa,0,31,0
2019.01.26,Ishikawa,14,31,5.0905266
2019.01.27,Ishikawa,0,17,0
2019.01.28,Ishikawa,0,17,0
2019.01.29,Ishikawa,15,17,6.8586216
2019.01.30,Ishikawa,0,17,0
2019.01.31,Ishikawa,0,17,0
2019.02.01,Ishikawa,29,17,13.26
2019.02.02,Ishikawa,14,17,6.4013796
2019.02.03,Ishikawa,42,31,20.110098
2019.02.04,Ishikawa,0,31,0
2019.02.05,Ishikawa,15,31,7.1821785
2019.02.06,Ishikawa,15,31,7.1821785
2019.02.07,Ishikawa,0,31,0
2019.02.08,Ishikawa,0,31,0
2019.02.09,Ishikawa,29,31,13.885545
2019.02.10,Ishikawa,28,27,9.9945765
2019.02.11,Ishikawa,0,27,0
2019.02.12,Ishikawa,15,27,5.3542376
2019.02.13,Ishikawa,15,27,5.3542376
2019.02.14,Ishikawa,15,27,5.3542376
2019.02.15,Ishikawa,16,27,5.7111864
2019.02.16,Ishikawa,29,27,10.351525
2019.02.17,Ishikawa,43,45,20.25906
2019.02.18,Ishikawa,45,45,21.201342
2019.02.19,Ishikawa,0,45,0
2019.02.20,Ishikawa,0,45,0
2019.02.21,Ishikawa,15,45,7.0671139
2019.02.22,Ishikawa,31,45,14.60537
2019.02.23,Ishikawa,15,45,7.0671139
2019.02.24,Ishikawa,14,50,5.1509433
2019.02.25,Ishikawa,30,50,11.037736
2019.02.26,Ishikawa,0,50,0
2019.02.27,Ishikawa,61,50,22.443398
2019.02.28,Ishikawa,61,50,22.443398
2019.03.01,Ishikawa,0,50,0
2019.03.02,Ishikawa,46,50,16.92453
2019.03.03,Ishikawa,14,25,4.5500007
2019.03.04,Ishikawa,46,25,14.950002
2019.03.05,Ishikawa,30,25,9.750001
2019.03.06,Ishikawa,15,25,4.8750005
2019.03.07,Ishikawa,15,25,4.8750005
2019.03.08,Ishikawa,0,25,0
2019.03.09,Ishikawa,0,25,0
2019.03.10,Ishikawa,15,43,5.5900006
2019.03.11,Ishikawa,15,43,5.5900006
2019.03.12,Ishikawa,60,43,22.360003
2019.03.13,Ishikawa,60,43,22.360003
2019.03.14,Ishikawa,15,43,5.5900006
2019.03.15,Ishikawa,0,43,0
2019.03.16,Ishikawa,15,43,5.5900006
2019.03.17,Ishikawa,0,14,0
2019.03.18,Ishikawa,16,14,5.8240008
2019.03.19,Ishikawa,0,14,0
2019.03.20,Ishikawa,15,14,5.4600005
2019.03.21,Ishikawa,14,14,5.0960007
2019.03.22,Ishikawa,15,14,5.4600005
2019.03.23,Ishikawa,0,14,0
2019.03.24,Ishikawa,13,41,5.1644726
2019.03.25,Ishikawa,30,41,11.918014
2019.03.26,Ishikawa,30,41,11.918014
2019.03.27,Ishikawa,15,41,5.9590068
2019.03.28,Ishikawa,43,41,17.082485
2019.03.29,Ishikawa,15,41,5.9590068
2019.03.30,Ishikawa,15,41,5.9590068
2019.03.31,Ishikawa,42,41,18.655001
2019.04.01,Ishikawa,29,41,12.880834
2019.04.02,Ishikawa,0,41,0
2019.04.03,Ishikawa,15,41,6.6625004
2019.04.04,Ishikawa,29,41,12.880834
2019.04.05,Ishikawa,29,41,12.880834
2019.04.06,Ishikawa,0,41,0
2019.04.07,Ishikawa,28,28,13.293913
