date,raw_daily,raw_weekly,prefecture
2016-07-13,37.0,39.0,Hokkaido
2016-07-14,44.0,39.0,Hokkaido
2016-07-15,63.0,39.0,Hokkaido
2016-07-16,40.0,39.0,Hokkaido
2016-07-17,21.0,32.0,Hokkaido
2016-07-18,50.0,32.0,Hokkaido
2016-07-19,48.0,32.0,Hokkaido
2016-07-20,9.0,32.0,Hokkaido
2016-07-21,31.0,32.0,Hokkaido
2016-07-22,29.0,32.0,Hokkaido
2016-07-23,30.0,32.0,Hokkaido
2016-07-24,68.0,42.0,Hokkaido
2016-07-25,30.0,42.0,Hokkaido
2016-07-26,58.0,42.0,Hokkaido
2016-07-27,28.0,42.0,Hokkaido
2016-07-28,35.0,42.0,Hokkaido
2016-07-29,44.0,42.0,Hokkaido
2016-07-30,46.0,42.0,Hokkaido
2016-07-31,25.0,33.0,Hokkaido
2016-08-01,41.0,33.0,Hokkaido
2016-08-02,53.0,33.0,Hokkaido
2016-08-03,49.0,33.0,Hokkaido
2016-08-04,21.0,33.0,Hokkaido
2016-08-05,22.0,33.0,Hokkaido
2016-08-06,25.0,33.0,Hokkaido
2016-08-07,19.0,32.0,Hokkaido
2016-08-08,26.0,32.0,Hokkaido
2016-08-09,22.0,32.0,Hokkaido
2016-08-10,51.0,32.0,Hokkaido
2016-08-11,29.0,32.0,Hokkaido
2016-08-12,41.0,32.0,Hokkaido
2016-08-13,42.0,32.0,Hokkaido
2016-08-14,64.0,35.0,Hokkaido
2016-08-15,44.0,35.0,Hokkaido
2016-08-16,38.0,35.0,Hokkaido
2016-08-17,33.0,35.0,Hokkaido
2016-08-18,27.0,35.0,Hokkaido
2016-08-19,37.0,35.0,Hokkaido
2016-08-20,13.0,35.0,Hokkaido
2016-08-21,31.0,43.0,Hokkaido
2016-08-22,21.0,43.0,Hokkaido
2016-08-23,35.0,43.0,Hokkaido
2016-08-24,76.0,43.0,Hokkaido
2016-08-25,58.0,43.0,Hokkaido
2016-08-26,41.0,43.0,Hokkaido
2016-08-27,34.0,43.0,Hokkaido
2016-08-28,37.0,53.0,Hokkaido
2016-08-29,49.0,53.0,Hokkaido
2016-08-30,43.0,53.0,Hokkaido
