date,raw_daily,raw_weekly,prefecture,symptoms_harmonized_daily
2017.01.03,22,13,Aichi,1.962093
2017.01.07,32,13,Aichi,2.8539536
2017.01.06,27,13,Aichi,2.4080234
2017.01.02,7,13,Aichi,.62430233
2017.01.05,25,13,Aichi,2.2296512
2017.01.04,37,13,Aichi,3.2998838
2017.01.01,22,13,Aichi,1.962093
2017.01.02,0,24,Akita,0
2017.01.06,15,24,Akita,3.0127659
2017.01.03,13,24,Akita,2.611064
2017.01.01,28,24,Akita,5.6238298
2017.01.05,29,24,Akita,5.8246808
2017.01.04,27,24,Akita,5.4229784
2017.01.07,29,24,Akita,5.8246808
2017.01.04,26,15,Aomori,2.7392857
2017.01.03,13,15,Aomori,1.3696429
2017.01.02,37,15,Aomori,3.8982143
2017.01.07,40,15,Aomori,4.2142859
2017.01.06,13,15,Aomori,1.3696429
2017.01.05,26,15,Aomori,2.7392857
2017.01.01,13,15,Aomori,1.3696429
2017.01.01,17,12,Chiba,2.2925715
2017.01.05,14,12,Chiba,1.888
2017.01.06,22,12,Chiba,2.9668572
2017.01.03,9,12,Chiba,1.2137144
2017.01.07,18,12,Chiba,2.4274287
2017.01.02,14,12,Chiba,1.888
2017.01.04,11,12,Chiba,1.4834286
2017.01.04,10,7,Ehime,1.6520001
2017.01.02,10,7,Ehime,1.6520001
2017.01.06,20,7,Ehime,3.3040001
2017.01.01,0,7,Ehime,0
2017.01.07,0,7,Ehime,0
2017.01.05,0,7,Ehime,0
2017.01.03,10,7,Ehime,1.6520001
2017.01.05,33,13,Fukui,5.2731252
2017.01.04,31,13,Fukui,4.9535418
2017.01.01,32,13,Fukui,5.1133332
2017.01.03,0,13,Fukui,0
2017.01.07,0,13,Fukui,0
2017.01.06,0,13,Fukui,0
2017.01.02,0,13,Fukui,0
2017.01.07,31,9,Fukuoka,2.5922835
2017.01.04,31,9,Fukuoka,2.5922835
2017.01.02,7,9,Fukuoka,.58535433
2017.01.05,13,9,Fukuoka,1.0870867
2017.01.01,7,9,Fukuoka,.58535433
2017.01.03,6,9,Fukuoka,.50173229
2017.01.06,32,9,Fukuoka,2.6759055
2017.01.05,5,12,Fukushima,.95675677
2017.01.06,10,12,Fukushima,1.9135135
2017.01.03,5,12,Fukushima,.95675677
2017.01.07,15,12,Fukushima,2.8702703
2017.01.04,10,12,Fukushima,1.9135135
2017.01.02,14,12,Fukushima,2.6789191
2017.01.01,15,12,Fukushima,2.8702703
2017.01.01,0,13,Gifu,0
2017.01.06,62,13,Gifu,4.3428311
2017.01.07,15,13,Gifu,1.0506849
2017.01.02,56,13,Gifu,3.9225569
2017.01.03,57,13,Gifu,3.9926026
2017.01.04,14,13,Gifu,.98063922
2017.01.05,15,13,Gifu,1.0506849
2017.01.07,41,20,Gunma,3.6790874
2017.01.03,13,20,Gunma,1.1665399
2017.01.05,57,20,Gunma,5.1148286
2017.01.02,27,20,Gunma,2.4228134
2017.01.01,28,20,Gunma,2.5125475
2017.01.06,43,20,Gunma,3.8585548
2017.01.04,54,20,Gunma,4.8456268
2017.01.03,0,14,Hiroshima,0
2017.01.05,77,14,Hiroshima,8.0508852
2017.01.01,9,14,Hiroshima,.94101262
2017.01.04,23,14,Hiroshima,2.4048102
2017.01.07,8,14,Hiroshima,.8364557
2017.01.02,25,14,Hiroshima,2.613924
2017.01.06,16,14,Hiroshima,1.6729114
2017.01.06,13,8,Hokkaido,.85818183
2017.01.03,18,8,Hokkaido,1.1882517
2017.01.05,18,8,Hokkaido,1.1882517
2017.01.01,19,8,Hokkaido,1.2542658
2017.01.04,22,8,Hokkaido,1.4523076
2017.01.07,35,8,Hokkaido,2.3104894
2017.01.02,18,8,Hokkaido,1.1882517
2017.01.02,6,13,Hyogo,.40906668
2017.01.04,41,13,Hyogo,2.7952888
2017.01.03,37,13,Hyogo,2.522578
2017.01.07,54,13,Hyogo,3.6816001
2017.01.01,12,13,Hyogo,.81813335
2017.01.05,37,13,Hyogo,2.522578
2017.01.06,38,13,Hyogo,2.5907555
2017.01.07,20,12,Ibaraki,1.939726
2017.01.03,26,12,Ibaraki,2.5216439
2017.01.02,40,12,Ibaraki,3.879452
2017.01.01,7,12,Ibaraki,.67890412
2017.01.06,7,12,Ibaraki,.67890412
2017.01.04,19,12,Ibaraki,1.8427398
2017.01.05,27,12,Ibaraki,2.6186302
2017.01.01,0,16,Ishikawa,0
2017.01.05,50,16,Ishikawa,5.6190481
2017.01.06,34,16,Ishikawa,3.8209527
2017.01.03,0,16,Ishikawa,0
2017.01.07,17,16,Ishikawa,1.9104763
2017.01.02,51,16,Ishikawa,5.7314286
2017.01.04,16,16,Ishikawa,1.7980953
2017.01.06,12,14,Iwate,1.4470073
2017.01.01,22,14,Iwate,2.6528468
2017.01.07,24,14,Iwate,2.8940146
2017.01.04,11,14,Iwate,1.3264234
2017.01.05,23,14,Iwate,2.7734306
2017.01.03,23,14,Iwate,2.7734306
2017.01.02,22,14,Iwate,2.6528468
2017.01.02,0,13,Kagawa,0
2017.01.05,25,13,Kagawa,2.5397353
2017.01.06,0,13,Kagawa,0
2017.01.04,24,13,Kagawa,2.4381459
2017.01.03,25,13,Kagawa,2.5397353
2017.01.01,51,13,Kagawa,5.1810598
2017.01.07,26,13,Kagawa,2.6413245
2017.01.07,21,8,Kagoshima,1.4059575
2017.01.05,0,8,Kagoshima,0
2017.01.03,20,8,Kagoshima,1.3390071
2017.01.04,0,8,Kagoshima,0
2017.01.01,40,8,Kagoshima,2.6780143
2017.01.06,21,8,Kagoshima,1.4059575
2017.01.02,39,8,Kagoshima,2.611064
2017.01.03,39,14,Kanagawa,2.4221053
2017.01.06,30,14,Kanagawa,1.8631579
2017.01.07,52,14,Kanagawa,3.2294736
2017.01.01,36,14,Kanagawa,2.2357895
2017.01.04,29,14,Kanagawa,1.8010527
2017.01.02,38,14,Kanagawa,2.3599999
2017.01.05,42,14,Kanagawa,2.6084211
2017.01.05,23,11,Kochi,3.2806594
2017.01.01,0,11,Kochi,0
2017.01.02,22,11,Kochi,3.1380219
2017.01.03,0,11,Kochi,0
2017.01.06,0,11,Kochi,0
2017.01.04,23,11,Kochi,3.2806594
2017.01.07,23,11,Kochi,3.2806594
2017.01.04,23,11,Kumamoto,2.117305
2017.01.01,13,11,Kumamoto,1.1967376
2017.01.03,12,11,Kumamoto,1.1046809
2017.01.07,35,11,Kumamoto,3.2219858
2017.01.06,11,11,Kumamoto,1.0126241
2017.01.05,12,11,Kumamoto,1.1046809
2017.01.02,35,11,Kumamoto,3.2219858
2017.01.03,6,17,Kyoto,2.6165218
2017.01.07,11,17,Kyoto,4.7969565
2017.01.04,9,17,Kyoto,3.9247825
2017.01.01,3,17,Kyoto,1.3082609
2017.01.06,4,17,Kyoto,1.7443478
2017.01.02,6,17,Kyoto,2.6165218
2017.01.05,7,17,Kyoto,3.0526087
2017.01.06,0,5,Mie,0
2017.01.01,0,5,Mie,0
2017.01.04,0,5,Mie,0
2017.01.07,6,5,Mie,1.5391304
2017.01.05,6,5,Mie,1.5391304
2017.01.02,11,5,Mie,2.821739
2017.01.03,0,5,Mie,0
2017.01.05,2,13,Miyagi,.80736846
2017.01.07,6,13,Miyagi,2.4221053
2017.01.02,4,13,Miyagi,1.6147369
2017.01.04,4,13,Miyagi,1.6147369
2017.01.03,12,13,Miyagi,4.8442106
2017.01.06,8,13,Miyagi,3.2294738
2017.01.01,2,13,Miyagi,.80736846
2017.01.01,34,19,Miyazaki,4.7642498
2017.01.06,0,19,Miyazaki,0
2017.01.05,31,19,Miyazaki,4.3438749
2017.01.02,32,19,Miyazaki,4.4839997
2017.01.04,47,19,Miyazaki,6.5858746
2017.01.03,0,19,Miyazaki,0
2017.01.07,16,19,Miyazaki,2.2419999
2017.01.04,8,12,Nagano,1.0205406
2017.01.03,34,12,Nagano,4.3372974
2017.01.01,8,12,Nagano,1.0205406
2017.01.07,0,12,Nagano,0
2017.01.05,9,12,Nagano,1.1481081
2017.01.02,25,12,Nagano,3.1891892
2017.01.06,27,12,Nagano,3.4443247
2017.01.05,12,7,Nagasaki,3.0974996
2017.01.03,0,7,Nagasaki,0
2017.01.01,10,7,Nagasaki,2.58125
2017.01.07,0,7,Nagasaki,0
2017.01.06,0,7,Nagasaki,0
2017.01.04,0,7,Nagasaki,0
2017.01.02,10,7,Nagasaki,2.58125
2017.01.06,34,15,Nara,3.9592106
2017.01.07,11,15,Nara,1.2809211
2017.01.01,0,15,Nara,0
2017.01.03,21,15,Nara,2.445395
2017.01.05,44,15,Nara,5.1236844
2017.01.02,42,15,Nara,4.89079
2017.01.04,0,15,Nara,0
2017.01.05,9,20,Niigata,3.1701493
2017.01.01,3,20,Niigata,1.0567166
2017.01.02,28,20,Niigata,9.8626881
2017.01.04,3,20,Niigata,1.0567166
2017.01.06,9,20,Niigata,3.1701493
2017.01.07,9,20,Niigata,3.1701493
2017.01.03,6,20,Niigata,2.1134331
2017.01.06,0,10,Oita,0
2017.01.05,39,10,Oita,3.8999996
2017.01.04,39,10,Oita,3.8999996
2017.01.01,21,10,Oita,2.0999999
2017.01.02,0,10,Oita,0
2017.01.07,0,10,Oita,0
2017.01.03,19,10,Oita,1.8999999
2017.01.07,33,15,Okayama,2.2552123
2017.01.03,63,15,Okayama,4.3054056
2017.01.04,47,15,Okayama,3.2119691
2017.01.02,49,15,Okayama,3.3486485
2017.01.05,0,15,Okayama,0
2017.01.01,34,15,Okayama,2.3235521
2017.01.06,33,15,Okayama,2.2552123
2017.01.05,57,14,Okinawa,5.0625811
2017.01.07,0,14,Okinawa,0
2017.01.04,15,14,Okinawa,1.3322582
2017.01.06,0,14,Okinawa,0
2017.01.01,34,14,Okinawa,3.0197854
2017.01.02,65,14,Okinawa,5.773119
2017.01.03,15,14,Okinawa,1.3322582
2017.01.07,42,14,Osaka,2.6482444
2017.01.04,46,14,Osaka,2.9004583
2017.01.01,31,14,Osaka,1.9546567
2017.01.03,40,14,Osaka,2.5221376
2017.01.06,34,14,Osaka,2.1438169
2017.01.05,38,14,Osaka,2.3960307
2017.01.02,31,14,Osaka,1.9546567
2017.01.05,24,5,Saga,1.9666666
2017.01.01,0,5,Saga,0
2017.01.04,24,5,Saga,1.9666666
2017.01.07,24,5,Saga,1.9666666
2017.01.06,0,5,Saga,0
2017.01.02,0,5,Saga,0
2017.01.03,0,5,Saga,0
2017.01.07,25,16,Saitama,3.025641
2017.01.04,25,16,Saitama,3.025641
2017.01.01,19,16,Saitama,2.2994871
2017.01.05,20,16,Saitama,2.4205127
2017.01.06,20,16,Saitama,2.4205127
2017.01.02,30,16,Saitama,3.630769
2017.01.03,17,16,Saitama,2.0574358
2017.01.07,63,18,Shiga,6.7581816
2017.01.04,12,18,Shiga,1.2872727
2017.01.03,35,18,Shiga,3.7545452
2017.01.05,38,18,Shiga,4.0763636
2017.01.01,25,18,Shiga,2.6818182
2017.01.06,0,18,Shiga,0
2017.01.02,25,18,Shiga,2.6818182
2017.01.07,0,13,Shimane,0
2017.01.04,28,13,Shimane,2.4685056
2017.01.06,61,13,Shimane,5.3778162
2017.01.01,57,13,Shimane,5.0251722
2017.01.05,0,13,Shimane,0
2017.01.03,28,13,Shimane,2.4685056
2017.01.02,0,13,Shimane,0
2017.01.07,28,13,Shizuoka,2.0952194
2017.01.06,58,13,Shizuoka,4.3400974
2017.01.05,28,13,Shizuoka,2.0952194
2017.01.03,18,13,Shizuoka,1.3469268
2017.01.01,37,13,Shizuoka,2.768683
2017.01.04,9,13,Shizuoka,.6734634
2017.01.02,27,13,Shizuoka,2.0203903
2017.01.07,53,8,Tochigi,3.4504831
2017.01.06,27,8,Tochigi,1.7577932
2017.01.04,13,8,Tochigi,.84634489
2017.01.03,13,8,Tochigi,.84634489
2017.01.01,13,8,Tochigi,.84634489
2017.01.02,13,8,Tochigi,.84634489
2017.01.05,13,8,Tochigi,.84634489
2017.01.03,70,23,Tokushima,11.444579
2017.01.01,0,23,Tokushima,0
2017.01.02,0,23,Tokushima,0
2017.01.07,71,23,Tokushima,11.608073
2017.01.05,0,23,Tokushima,0
2017.01.04,0,23,Tokushima,0
2017.01.06,25,23,Tokushima,4.0873494
2017.01.03,46,16,Tokyo,2.7225077
2017.01.06,43,16,Tokyo,2.5449529
2017.01.02,45,16,Tokyo,2.6633229
2017.01.05,47,16,Tokyo,2.7816925
2017.01.07,50,16,Tokyo,2.9592476
2017.01.04,38,16,Tokyo,2.249028
2017.01.01,50,16,Tokyo,2.9592476
2017.01.03,0,30,Tottori,0
2017.01.02,0,30,Tottori,0
2017.01.04,0,30,Tottori,0
2017.01.07,0,30,Tottori,0
2017.01.05,94,30,Tottori,14.855357
2017.01.01,96,30,Tottori,15.171429
2017.01.06,34,30,Tottori,5.3732142
2017.01.07,0,15,Toyama,0
2017.01.03,0,15,Toyama,0
2017.01.04,0,15,Toyama,0
2017.01.05,61,15,Toyama,8.8500004
2017.01.06,41,15,Toyama,5.9483604
2017.01.02,0,15,Toyama,0
2017.01.01,20,15,Toyama,2.9016392
2017.01.07,41,14,Wakayama,4.7365031
2017.01.02,40,14,Wakayama,4.6209788
2017.01.04,0,14,Wakayama,0
2017.01.05,21,14,Wakayama,2.4260137
2017.01.06,0,14,Wakayama,0
2017.01.01,21,14,Wakayama,2.4260137
2017.01.03,20,14,Wakayama,2.3104894
2017.01.04,15,9,Yamagata,1.659375
2017.01.03,0,9,Yamagata,0
2017.01.06,34,9,Yamagata,3.76125
2017.01.02,0,9,Yamagata,0
2017.01.01,15,9,Yamagata,1.659375
2017.01.05,16,9,Yamagata,1.77
2017.01.07,16,9,Yamagata,1.77
2017.01.05,17,9,Yamaguchi,1.5171429
2017.01.02,0,9,Yamaguchi,0
2017.01.06,0,9,Yamaguchi,0
2017.01.07,0,9,Yamaguchi,0
2017.01.01,51,9,Yamaguchi,4.5514288
2017.01.04,17,9,Yamaguchi,1.5171429
2017.01.03,34,9,Yamaguchi,3.0342858
2017.01.01,18,10,Yamanashi,2.2595744
2017.01.06,20,10,Yamanashi,2.5106382
2017.01.05,20,10,Yamanashi,2.5106382
2017.01.02,0,10,Yamanashi,0
2017.01.07,0,10,Yamanashi,0
2017.01.04,18,10,Yamanashi,2.2595744
2017.01.03,18,10,Yamanashi,2.2595744
2017.01.09,37,17,Aichi,3.313482
2017.01.08,29,17,Aichi,2.5970535
2017.01.14,24,17,Aichi,2.1492858
2017.01.12,43,17,Aichi,3.8508036
2017.01.10,21,17,Aichi,1.880625
2017.01.11,45,17,Aichi,4.0299106
2017.01.13,25,17,Aichi,2.2388394
2017.01.11,45,22,Akita,9.7350006
2017.01.09,14,22,Akita,3.0286667
2017.01.10,0,22,Akita,0
2017.01.13,15,22,Akita,3.2450004
2017.01.08,0,22,Akita,0
2017.01.12,46,22,Akita,9.951334
2017.01.14,0,22,Akita,0
2017.01.10,28,6,Aomori,2.3599999
2017.01.08,0,6,Aomori,0
2017.01.14,14,6,Aomori,1.1799999
2017.01.13,0,6,Aomori,0
2017.01.11,14,6,Aomori,1.1799999
2017.01.09,0,6,Aomori,0
2017.01.12,28,6,Aomori,2.3599999
2017.01.08,15,17,Chiba,1.9288461
2017.01.14,16,17,Chiba,2.0574358
2017.01.13,31,17,Chiba,3.9862819
2017.01.09,36,17,Chiba,4.6292305
2017.01.12,18,17,Chiba,2.3146152
2017.01.10,22,17,Chiba,2.8289742
2017.01.11,18,17,Chiba,2.3146152
2017.01.08,10,24,Ehime,1.7163637
2017.01.12,42,24,Ehime,7.2087269
2017.01.09,0,24,Ehime,0
2017.01.13,10,24,Ehime,1.7163637
2017.01.14,39,24,Ehime,6.6938181
2017.01.10,32,24,Ehime,5.4923635
2017.01.11,32,24,Ehime,5.4923635
2017.01.12,0,11,Fukui,0
2017.01.08,0,11,Fukui,0
2017.01.10,0,11,Fukui,0
2017.01.09,0,11,Fukui,0
2017.01.14,17,11,Fukui,4.1633959
2017.01.13,18,11,Fukui,4.4083018
2017.01.11,18,11,Fukui,4.4083018
2017.01.08,24,19,Fukuoka,1.7700002
2017.01.13,27,19,Fukuoka,1.9912502
2017.01.12,61,19,Fukuoka,4.4987502
2017.01.09,67,19,Fukuoka,4.9412503
2017.01.10,46,19,Fukuoka,3.3925004
2017.01.14,45,19,Fukuoka,3.3187504
2017.01.11,34,19,Fukuoka,2.5075002
2017.01.13,5,14,Fukushima,.96046519
2017.01.11,22,14,Fukushima,4.2260466
2017.01.08,10,14,Fukushima,1.9209304
2017.01.14,5,14,Fukushima,.96046519
2017.01.09,34,14,Fukushima,6.5311627
2017.01.10,5,14,Fukushima,.96046519
2017.01.12,5,14,Fukushima,.96046519
2017.01.13,16,11,Gifu,1.3228025
2017.01.09,0,11,Gifu,0
2017.01.14,14,11,Gifu,1.1574522
2017.01.10,32,11,Gifu,2.6456051
2017.01.11,33,11,Gifu,2.7282803
2017.01.08,14,11,Gifu,1.1574522
2017.01.12,48,11,Gifu,3.9684076
2017.01.10,30,25,Gunma,2.4583335
2017.01.14,55,25,Gunma,4.5069447
2017.01.12,60,25,Gunma,4.916667
2017.01.11,46,25,Gunma,3.7694447
2017.01.13,75,25,Gunma,6.145834
2017.01.09,81,25,Gunma,6.6374998
2017.01.08,13,25,Gunma,1.0652778
2017.01.08,7,18,Hiroshima,.71480775
2017.01.10,25,18,Hiroshima,2.5528848
2017.01.12,17,18,Hiroshima,1.7359617
2017.01.14,38,18,Hiroshima,3.8803847
2017.01.11,42,18,Hiroshima,4.2888465
2017.01.09,30,18,Hiroshima,3.0634618
2017.01.13,49,18,Hiroshima,5.0036545
2017.01.08,43,15,Hokkaido,2.8188887
2017.01.09,59,15,Hokkaido,3.8677776
2017.01.13,63,15,Hokkaido,4.1299996
2017.01.11,9,15,Hokkaido,.58999997
2017.01.12,52,15,Hokkaido,3.4088888
2017.01.10,35,15,Hokkaido,2.2944443
2017.01.14,9,15,Hokkaido,.58999997
2017.01.14,16,15,Hyogo,1.0527881
2017.01.10,34,15,Hyogo,2.2371747
2017.01.08,20,15,Hyogo,1.3159852
2017.01.13,23,15,Hyogo,1.5133829
2017.01.11,70,15,Hyogo,4.605948
2017.01.12,35,15,Hyogo,2.302974
2017.01.09,71,15,Hyogo,4.6717472
2017.01.09,26,18,Ibaraki,2.3600001
2017.01.12,22,18,Ibaraki,1.9969231
2017.01.10,29,18,Ibaraki,2.6323078
2017.01.08,39,18,Ibaraki,3.5400004
2017.01.14,60,18,Ibaraki,5.4461541
2017.01.13,43,18,Ibaraki,3.9030771
2017.01.11,15,18,Ibaraki,1.3615385
2017.01.13,34,18,Ishikawa,6.1199999
2017.01.14,17,18,Ishikawa,3.0599999
2017.01.08,0,18,Ishikawa,0
2017.01.09,16,18,Ishikawa,2.8799999
2017.01.10,17,18,Ishikawa,3.0599999
2017.01.11,17,18,Ishikawa,3.0599999
2017.01.12,17,18,Ishikawa,3.0599999
2017.01.13,25,28,Iwate,2.9290781
2017.01.08,24,28,Iwate,2.8119149
2017.01.11,74,28,Iwate,8.6700706
2017.01.14,25,28,Iwate,2.9290781
2017.01.10,12,28,Iwate,1.4059575
2017.01.12,100,28,Iwate,11.716312
2017.01.09,22,28,Iwate,2.5775886
2017.01.09,0,16,Kagawa,0
2017.01.14,51,16,Kagawa,5.2616396
2017.01.08,0,16,Kagawa,0
2017.01.13,26,16,Kagawa,2.6824043
2017.01.11,27,16,Kagawa,2.7855737
2017.01.10,53,16,Kagawa,5.4679785
2017.01.12,26,16,Kagawa,2.6824043
2017.01.08,0,2,Kagoshima,0
2017.01.09,0,2,Kagoshima,0
2017.01.11,0,2,Kagoshima,0
2017.01.13,24,2,Kagoshima,1.2051064
2017.01.14,0,2,Kagoshima,0
2017.01.12,0,2,Kagoshima,0
2017.01.10,23,2,Kagoshima,1.1548936
2017.01.14,49,21,Kanagawa,3.0508041
2017.01.08,55,21,Kanagawa,3.4243717
2017.01.12,72,21,Kanagawa,4.4828138
2017.01.11,44,21,Kanagawa,2.7394977
2017.01.13,54,21,Kanagawa,3.3621104
2017.01.10,58,21,Kanagawa,3.611156
2017.01.09,66,21,Kanagawa,4.1092463
2017.01.13,50,15,Kochi,7.2540984
2017.01.08,0,15,Kochi,0
2017.01.10,0,15,Kochi,0
2017.01.12,24,15,Kochi,3.4819672
2017.01.09,0,15,Kochi,0
2017.01.11,0,15,Kochi,0
2017.01.14,48,15,Kochi,6.9639344
2017.01.14,47,15,Kumamoto,3.6327507
2017.01.11,25,15,Kumamoto,1.9323143
2017.01.09,58,15,Kumamoto,4.4829693
2017.01.08,0,15,Kumamoto,0
2017.01.10,74,15,Kumamoto,5.7196503
2017.01.12,13,15,Kumamoto,1.0048034
2017.01.13,12,15,Kumamoto,.92751086
2017.01.11,6,16,Kyoto,2.4102128
2017.01.14,6,16,Kyoto,2.4102128
2017.01.09,10,16,Kyoto,4.0170212
2017.01.08,9,16,Kyoto,3.615319
2017.01.13,6,16,Kyoto,2.4102128
2017.01.10,7,16,Kyoto,2.8119149
2017.01.12,3,16,Kyoto,1.2051064
2017.01.11,6,8,Mie,1.4523076
2017.01.14,0,8,Mie,0
2017.01.10,12,8,Mie,2.9046152
2017.01.12,6,8,Mie,1.4523076
2017.01.09,5,8,Mie,1.2102563
2017.01.08,10,8,Mie,2.4205127
2017.01.13,0,8,Mie,0
2017.01.11,12,26,Miyagi,4.9751353
2017.01.14,14,26,Miyagi,5.8043246
2017.01.13,10,26,Miyagi,4.145946
2017.01.09,11,26,Miyagi,4.5605407
2017.01.08,11,26,Miyagi,4.5605407
2017.01.12,14,26,Miyagi,5.8043246
2017.01.10,2,26,Miyagi,.82918924
2017.01.09,16,11,Miyazaki,1.8217543
2017.01.13,17,11,Miyazaki,1.9356141
2017.01.10,17,11,Miyazaki,1.9356141
2017.01.14,17,11,Miyazaki,1.9356141
2017.01.08,47,11,Miyazaki,5.3514032
2017.01.11,0,11,Miyazaki,0
2017.01.12,0,11,Miyazaki,0
2017.01.10,19,15,Nagano,2.6069767
2017.01.14,9,15,Nagano,1.2348837
2017.01.08,9,15,Nagano,1.2348837
2017.01.11,19,15,Nagano,2.6069767
2017.01.09,26,15,Nagano,3.5674417
2017.01.13,28,15,Nagano,3.8418603
2017.01.12,19,15,Nagano,2.6069767
2017.01.12,25,20,Nagasaki,7.1084342
2017.01.11,25,20,Nagasaki,7.1084342
2017.01.13,0,20,Nagasaki,0
2017.01.09,11,20,Nagasaki,3.1277111
2017.01.14,11,20,Nagasaki,3.1277111
2017.01.10,0,20,Nagasaki,0
2017.01.08,11,20,Nagasaki,3.1277111
2017.01.14,41,19,Nara,5.0785637
2017.01.13,23,19,Nara,2.8489499
2017.01.08,0,19,Nara,0
2017.01.11,48,19,Nara,5.9456353
2017.01.12,24,19,Nara,2.9728177
2017.01.09,10,19,Nara,1.2386739
2017.01.10,35,19,Nara,4.3353591
2017.01.12,9,29,Niigata,3.2081251
2017.01.14,21,29,Niigata,7.4856248
2017.01.11,9,29,Niigata,3.2081251
2017.01.08,11,29,Niigata,3.9210415
2017.01.13,16,29,Niigata,5.7033329
2017.01.10,19,29,Niigata,6.7727079
2017.01.09,11,29,Niigata,3.9210415
2017.01.08,0,12,Oita,0
2017.01.12,0,12,Oita,0
2017.01.10,0,12,Oita,0
2017.01.09,38,12,Oita,3.8434289
2017.01.11,0,12,Oita,0
2017.01.14,39,12,Oita,3.9445717
2017.01.13,63,12,Oita,6.3720007
2017.01.13,50,18,Okayama,3.3929713
2017.01.08,0,18,Okayama,0
2017.01.12,51,18,Okayama,3.4608307
2017.01.14,98,18,Okayama,6.6502233
2017.01.09,46,18,Okayama,3.1215336
2017.01.10,51,18,Okayama,3.4608307
2017.01.11,17,18,Okayama,1.1536102
2017.01.10,47,10,Okinawa,4.4015875
2017.01.09,0,10,Okinawa,0
2017.01.13,16,10,Okinawa,1.4984127
2017.01.12,0,10,Okinawa,0
2017.01.14,16,10,Okinawa,1.4984127
2017.01.11,16,10,Okinawa,1.4984127
2017.01.08,31,10,Okinawa,2.9031749
2017.01.14,34,15,Osaka,2.1340425
2017.01.11,39,15,Osaka,2.4478724
2017.01.13,41,15,Osaka,2.5734043
2017.01.12,52,15,Osaka,3.2638297
2017.01.09,41,15,Osaka,2.5734043
2017.01.10,55,15,Osaka,3.4521277
2017.01.08,20,15,Osaka,1.2553192
2017.01.10,26,15,Saga,2.5566669
2017.01.14,0,15,Saga,0
2017.01.09,23,15,Saga,2.2616668
2017.01.11,81,15,Saga,7.9650006
2017.01.12,0,15,Saga,0
2017.01.13,26,15,Saga,2.5566669
2017.01.08,24,15,Saga,2.3600001
2017.01.10,13,26,Saitama,1.6082259
2017.01.12,53,26,Saitama,6.556613
2017.01.14,45,26,Saitama,5.5669355
2017.01.09,44,26,Saitama,5.4432254
2017.01.08,16,26,Saitama,1.9793549
2017.01.11,19,26,Saitama,2.3504839
2017.01.13,58,26,Saitama,7.1751618
2017.01.12,26,11,Shiga,2.6161239
2017.01.10,39,11,Shiga,3.924186
2017.01.13,40,11,Shiga,4.024806
2017.01.09,12,11,Shiga,1.2074418
2017.01.11,0,11,Shiga,0
2017.01.08,12,11,Shiga,1.2074418
2017.01.14,0,11,Shiga,0
2017.01.08,0,11,Shimane,0
2017.01.11,0,11,Shimane,0
2017.01.13,0,11,Shimane,0
2017.01.10,31,11,Shimane,3.3813448
2017.01.14,29,11,Shimane,3.1631932
2017.01.12,0,11,Shimane,0
2017.01.09,59,11,Shimane,6.4354625
2017.01.13,30,12,Shizuoka,2.2240837
2017.01.14,28,12,Shizuoka,2.0758116
2017.01.12,50,12,Shizuoka,3.7068062
2017.01.08,44,12,Shizuoka,3.2619896
2017.01.11,10,12,Shizuoka,.74136126
2017.01.10,20,12,Shizuoka,1.4827225
2017.01.09,9,12,Shizuoka,.66722512
2017.01.10,58,18,Tochigi,4.5458302
2017.01.08,25,18,Tochigi,1.9594096
2017.01.09,50,18,Tochigi,3.9188192
2017.01.14,52,18,Tochigi,4.0755715
2017.01.11,29,18,Tochigi,2.2729151
2017.01.13,42,18,Tochigi,3.2918079
2017.01.12,15,18,Tochigi,1.1756457
2017.01.08,0,13,Tokushima,0
2017.01.09,47,13,Tokushima,4.7122874
2017.01.11,27,13,Tokushima,2.7070587
2017.01.12,53,13,Tokushima,5.3138561
2017.01.10,26,13,Tokushima,2.6067972
2017.01.14,0,13,Tokushima,0
2017.01.13,0,13,Tokushima,0
2017.01.09,65,20,Tokyo,4.0157065
2017.01.13,53,20,Tokyo,3.2743452
2017.01.11,46,20,Tokyo,2.8418846
2017.01.08,56,20,Tokyo,3.4596858
2017.01.12,59,20,Tokyo,3.645026
2017.01.10,51,20,Tokyo,3.1507852
2017.01.14,52,20,Tokyo,3.2125652
2017.01.12,36,22,Tottori,5.5299406
2017.01.10,0,22,Tottori,0
2017.01.11,69,22,Tottori,10.599053
2017.01.13,0,22,Tottori,0
2017.01.08,32,22,Tottori,4.915503
2017.01.09,0,22,Tottori,0
2017.01.14,32,22,Tottori,4.915503
2017.01.12,44,26,Toyama,6.3376522
2017.01.11,21,26,Toyama,3.0247886
2017.01.13,44,26,Toyama,6.3376522
2017.01.14,42,26,Toyama,6.0495772
2017.01.09,20,26,Toyama,2.8807511
2017.01.08,20,26,Toyama,2.8807511
2017.01.10,22,26,Toyama,3.1688261
2017.01.14,0,15,Wakayama,0
2017.01.12,23,15,Wakayama,2.5765824
2017.01.11,23,15,Wakayama,2.5765824
2017.01.08,0,15,Wakayama,0
2017.01.09,20,15,Wakayama,2.2405064
2017.01.13,22,15,Wakayama,2.4645569
2017.01.10,70,15,Wakayama,7.8417726
2017.01.10,17,13,Yamagata,1.9175
2017.01.14,17,13,Yamagata,1.9175
2017.01.11,18,13,Yamagata,2.0302939
2017.01.12,36,13,Yamagata,4.0605879
