date,raw_daily,raw_weekly,symptoms_harmonized_daily
2019.04.02,28,13,3.2024214
2019.04.03,31,13,3.5455379
2019.04.04,27,13,3.0880489
2019.04.05,27,13,3.0880489
2019.04.06,26,13,2.9736769
2019.04.07,31,13,3.4208202
2019.04.08,30,13,3.3104713
2019.04.09,25,13,2.7587259
2019.04.10,30,13,3.3104713
2019.04.11,29,13,3.2001221
2019.04.12,28,13,3.0897732
2019.04.13,26,13,2.8690751
2019.04.14,26,14,2.7696617
2019.04.15,29,14,3.0892379
2019.04.16,33,14,3.5153399
2019.04.17,33,14,3.5153399
2019.04.18,34,14,3.6218653
2019.04.19,37,14,3.9414415
2019.04.20,30,14,3.1957633
2019.04.21,28,13,3.2024214
2019.04.22,27,13,3.0880489
2019.04.23,30,13,3.4311657
2019.04.24,27,13,3.0880489
2019.04.25,26,13,2.9736769
2019.04.26,27,13,3.0880489
2019.04.27,27,13,3.0880489
2019.04.28,23,17,2.5799723
2019.04.29,26,17,2.9164906
2019.04.30,22,17,2.4677997
2019.05.01,29,17,3.2530086
2019.05.02,29,17,3.2530086
2019.05.03,27,17,3.0286632
2019.05.04,100,17,11.217271
2019.05.05,84,26,9.1091099
2019.05.06,71,26,7.6993666
2019.05.07,68,26,7.3740411
2019.05.08,54,26,5.8558559
2019.05.09,42,26,4.5545549
2019.05.10,47,26,5.0967636
2019.05.11,39,26,4.2292295
2019.05.12,37,17,4.118217
2019.05.13,36,17,4.0069137
2019.05.14,36,17,4.0069137
2019.05.15,36,17,4.0069137
2019.05.16,40,17,4.4521265
2019.05.17,43,17,4.786036
2019.05.18,30,17,3.3390949
2019.05.19,34,13,3.7145355
2019.05.20,27,13,2.9497783
2019.05.21,27,13,2.9497783
2019.05.22,28,13,3.0590291
2019.05.23,29,13,3.1682804
2019.05.24,28,13,3.0590291
2019.05.25,28,13,3.0590291
2019.05.26,69,20,7.5684457
2019.05.27,46,20,5.0456305
2019.05.28,41,20,4.4971924
2019.05.29,43,20,4.7165675
2019.05.30,41,20,4.4971924
2019.05.31,36,20,3.9487538
2019.06.01,32,20,3.5100036
2019.06.02,29,13,3.0616555
2019.06.03,31,13,3.272804
2019.06.04,29,13,3.0616555
2019.06.05,31,13,3.272804
2019.06.06,29,13,3.0616555
2019.06.07,30,13,3.1672299
2019.06.08,29,13,3.0616555
2019.06.09,27,13,2.9207163
2019.06.10,33,13,3.5697644
2019.06.11,28,13,3.0288911
2019.06.12,28,13,3.0288911
2019.06.13,31,13,3.353415
2019.06.14,27,13,2.9207163
2019.06.15,29,13,3.1370656
2019.06.16,30,12,3.2346175
2019.06.17,27,12,2.9111557
2019.06.18,25,12,2.6955144
2019.06.19,28,12,3.0189762
2019.06.20,29,12,3.126797
2019.06.21,23,12,2.4798734
2019.06.22,26,12,2.8033352
2019.06.23,28,14,3.1234066
2019.06.24,27,14,3.0118563
2019.06.25,29,14,3.2349567
2019.06.26,38,14,4.2389088
2019.06.27,31,14,3.4580572
2019.06.28,27,14,3.0118563
2019.06.29,32,14,3.5696075
2019.06.30,33,15,3.6354289
2019.07.01,33,15,3.6354289
2019.07.02,34,15,3.7455933
2019.07.03,31,15,3.4150996
2019.07.04,32,15,3.5252643
2019.07.05,35,15,3.8557577
2019.07.06,32,15,3.5252643
2019.07.07,20,13,3.5706439
2019.07.08,19,13,3.3921118
2019.07.09,18,13,3.2135797
2019.07.10,17,13,3.0350473
2019.07.11,17,13,3.0350473
2019.07.12,16,13,2.8565152
2019.07.13,16,13,2.8565152
2019.07.14,15,13,2.8395853
2019.07.15,17,13,3.2181969
2019.07.16,18,13,3.4075027
2019.07.17,17,13,3.2181969
2019.07.18,17,13,3.2181969
2019.07.19,16,13,3.0288911
2019.07.20,16,13,3.0288911
2019.07.21,18,11,3.2471793
2019.07.22,14,11,2.5255837
2019.07.23,14,11,2.5255837
2019.07.24,13,11,2.3451848
2019.07.25,15,11,2.7059824
2019.07.26,15,11,2.7059824
2019.07.27,14,11,2.5255837
2019.07.28,14,11,2.4086585
2019.07.29,16,11,2.7527525
2019.07.30,16,11,2.7527525
2019.07.31,16,11,2.7527525
2019.08.01,16,11,2.7527525
2019.08.02,15,11,2.5807056
2019.08.03,15,11,2.5807056
2019.08.04,15,11,2.7059824
2019.08.05,15,11,2.7059824
2019.08.06,16,11,2.8863814
2019.08.07,14,11,2.5255837
2019.08.08,14,11,2.5255837
2019.08.09,15,11,2.7059824
2019.08.10,14,11,2.5255837
2019.08.11,14,11,2.4541051
2019.08.12,16,11,2.8046916
2019.08.13,15,11,2.6293983
2019.08.14,14,11,2.4541051
2019.08.15,18,11,3.155278
2019.08.16,15,11,2.6293983
2019.08.17,14,11,2.4541051
2019.08.18,17,12,3.0495098
2019.08.19,16,12,2.870127
2019.08.20,16,12,2.870127
2019.08.21,18,12,3.2288928
2019.08.22,17,12,3.0495098
2019.08.23,15,12,2.6907439
2019.08.24,14,12,2.5113609
2019.08.25,17,13,2.9864864
2019.08.26,19,13,3.3378379
2019.08.27,18,13,3.1621623
2019.08.28,17,13,2.9864864
2019.08.29,17,13,2.9864864
2019.08.30,17,13,2.9864864
2019.08.31,20,13,3.5135133
2019.09.01,22,17,4.0497227
2019.09.02,29,17,5.3382707
2019.09.03,24,17,4.4178791
2019.09.04,28,17,5.1541929
2019.09.05,21,17,3.8656442
2019.09.06,16,17,2.9452529
2019.09.07,16,17,2.9452529
2019.09.08,17,14,3.1655674
2019.09.09,18,14,3.3517773
2019.09.10,20,14,3.7241969
2019.09.11,21,14,3.9104068
2019.09.12,18,14,3.3517773
2019.09.13,18,14,3.3517773
2019.09.14,15,14,2.7931478
2019.09.15,17,13,3.1109235
2019.09.16,15,13,2.7449327
2019.09.17,19,13,3.4769149
2019.09.18,18,13,3.2939191
2019.09.19,18,13,3.2939191
2019.09.20,17,13,3.1109235
2019.09.21,16,13,2.9279282
2019.09.22,17,12,3.0767374
2019.09.23,15,12,2.7147684
2019.09.24,17,12,3.0767374
2019.09.25,19,12,3.4387066
2019.09.26,15,12,2.7147684
2019.09.27,16,12,2.8957529
2019.09.28,13,12,2.3527992
2019.09.29,17,12,3.1326783
2019.09.30,14,12,2.5798523
2019.10.01,14,12,2.5798523
2019.10.02,16,12,2.9484029
2019.10.03,18,12,3.3169534
2019.10.04,15,12,2.7641277
2019.10.05,16,12,2.9484029
2019.10.06,16,10,2.7027028
2019.10.07,18,10,3.0405405
2019.10.08,14,10,2.3648651
2019.10.09,16,10,2.7027028
2019.10.10,12,10,2.0270269
2019.10.11,13,10,2.1959457
2019.10.12,11,10,1.858108
2019.10.13,12,14,2.1498773
2019.10.14,26,14,4.6580672
2019.10.15,21,14,3.762285
2019.10.16,21,14,3.762285
2019.10.17,21,14,3.762285
2019.10.18,16,14,2.866503
2019.10.19,15,14,2.6873465
2019.10.20,16,11,2.858628
2019.10.21,14,11,2.5012996
2019.10.22,16,11,2.858628
2019.10.23,14,11,2.5012996
2019.10.24,15,11,2.6799636
2019.10.25,15,11,2.6799636
2019.10.26,14,11,2.5012996
2019.10.27,18,12,3.2288928
2019.10.28,18,12,3.2288928
2019.10.29,18,12,3.2288928
2019.10.30,15,12,2.6907439
2019.10.31,15,12,2.6907439
2019.11.01,14,12,2.5113609
2019.11.02,15,12,2.6907439
2019.11.03,16,12,3.0310686
2019.11.04,17,12,3.2205102
2019.11.05,15,12,2.8416269
2019.11.06,16,12,3.0310686
2019.11.07,15,12,2.8416269
2019.11.08,14,12,2.6521852
2019.11.09,14,12,2.6521852
2019.11.10,14,11,2.4774776
2019.11.11,14,11,2.4774776
2019.11.12,15,11,2.6544402
2019.11.13,17,11,3.0083656
2019.11.14,15,11,2.6544402
2019.11.15,16,11,2.831403
2019.11.16,14,11,2.4774776
2019.11.17,13,12,2.3739958
2019.11.18,15,12,2.7392259
2019.11.19,18,12,3.287071
2019.11.20,18,12,3.287071
2019.11.21,16,12,2.9218409
2019.11.22,15,12,2.7392259
2019.11.23,16,12,2.9218409
2019.11.24,100,30,17.474371
2019.11.25,55,30,9.6109047
2019.11.26,39,30,6.8150053
2019.11.27,30,30,5.2423115
2019.11.28,24,30,4.1938491
2019.11.29,19,30,3.3201306
2019.11.30,23,30,4.0191054
2019.12.01,23,16,4.287046
2019.12.02,20,16,3.7278659
2019.12.03,22,16,4.1006527
2019.12.04,23,16,4.287046
2019.12.05,20,16,3.7278659
2019.12.06,15,16,2.7958994
2019.12.07,22,16,4.1006527
2019.12.08,18,13,3.1123645
2019.12.09,19,13,3.2852736
2019.12.10,19,13,3.2852736
2019.12.11,19,13,3.2852736
2019.12.12,18,13,3.1123645
2019.12.13,19,13,3.2852736
2019.12.14,15,13,2.593637
2019.12.15,17,14,3.140836
2019.12.16,21,14,3.8798561
2019.12.17,19,14,3.5103462
2019.12.18,20,14,3.6951013
2019.12.19,19,14,3.5103462
2019.12.20,16,14,2.9560809
2019.12.21,16,14,2.9560809
2019.12.22,15,12,2.7894869
2019.12.23,16,12,2.9754527
2019.12.24,19,12,3.53335
2019.12.25,16,12,2.9754527
2019.12.26,14,12,2.6035211
2019.12.27,15,12,2.7894869
2019.12.28,14,12,2.6035211
2019.12.29,14,10,2.4131274
2019.12.30,15,10,2.5854938
2019.12.31,13,10,2.2407613
2020.01.01,13,10,2.2407613
2020.01.02,13,10,2.2407613
2020.01.03,14,10,2.4131274
2020.01.04,16,10,2.7578599
2020.01.05,13,22,2.91029
2020.01.06,55,22,12.312765
2020.01.07,30,22,6.716054
2020.01.08,23,22,5.1489749
2020.01.09,17,22,3.8057637
2020.01.10,14,22,3.1341584
2020.01.11,14,22,3.1341584
2020.01.12,14,14,3.0655656
2020.01.13,16,14,3.5035036
2020.01.14,16,14,3.5035036
2020.01.15,15,14,3.2845345
2020.01.16,13,14,2.8465965
2020.01.17,19,14,4.1604104
2020.01.18,15,14,3.2845345
2020.01.19,14,12,3.0514386
2020.01.20,15,12,3.2693987
2020.01.21,14,12,3.0514386
2020.01.22,13,12,2.8334787
2020.01.23,13,12,2.8334787
2020.01.24,11,12,2.3975589
2020.01.25,13,12,2.8334787
2020.01.26,14,14,3.1234066
2020.01.27,18,14,4.0158086
2020.01.28,14,14,3.1234066
2020.01.29,13,14,2.900306
2020.01.30,16,14,3.5696075
2020.01.31,11,14,2.4541051
2020.02.01,20,14,4.4620094
2020.02.02,22,14,4.6041622
2020.02.03,19,14,3.9763217
2020.02.04,16,14,3.3484812
2020.02.05,15,14,3.1392014
2020.02.06,15,14,3.1392014
2020.02.07,13,14,2.7206409
2020.02.08,13,14,2.7206409
2020.02.09,13,12,2.8957529
2020.02.10,12,12,2.6730027
2020.02.11,13,12,2.8957529
2020.02.12,13,12,2.8957529
2020.02.13,14,12,3.1185031
2020.02.14,13,12,2.8957529
2020.02.15,13,12,2.8957529
2020.02.16,14,19,3.1203077
2020.02.17,13,19,2.8974288
2020.02.18,35,19,7.8007698
2020.02.19,30,19,6.6863742
2020.02.20,21,19,4.6804619
2020.02.21,16,19,3.566066
2020.02.22,15,19,3.3431871
2020.02.23,14,12,3.0846062
2020.02.24,15,12,3.3049355
2020.02.25,14,12,3.0846062
2020.02.26,13,12,2.8642774
2020.02.27,14,12,3.0846062
2020.02.28,11,12,2.4236193
2020.02.29,11,12,2.4236193
2020.03.01,11,11,2.5872393
2020.03.02,11,11,2.5872393
2020.03.03,12,11,2.822443
2020.03.04,12,11,2.822443
2020.03.05,10,11,2.3520358
2020.03.06,11,11,2.5872393
2020.03.07,12,11,2.822443
2020.03.08,11,12,2.3720527
2020.03.09,13,12,2.8033352
2020.03.10,13,12,2.8033352
2020.03.11,12,12,2.5876939
2020.03.12,15,12,3.2346175
2020.03.13,17,12,3.6658998
2020.03.14,13,12,2.8033352
2020.03.15,14,14,3.0374413
2020.03.16,12,14,2.6035211
2020.03.17,17,14,3.6883214
2020.03.18,19,14,4.1222415
2020.03.19,17,14,3.6883214
2020.03.20,16,14,3.4713614
2020.03.21,14,14,3.0374413
2020.03.22,14,12,3.0514386
2020.03.23,14,12,3.0514386
2020.03.24,13,12,2.8334787
2020.03.25,12,12,2.6155188
2020.03.26,12,12,2.6155188
2020.03.27,14,12,3.0514386
2020.03.28,14,12,3.0514386
2020.03.29,15,13,3.4311657
2020.03.30,15,13,3.4311657
2020.03.31,14,13,3.2024214
2020.04.01,13,13,2.9736769
2020.04.02,12,13,2.7449324
2020.04.03,13,13,2.9736769
2020.04.04,14,13,3.2024214
2020.04.05,13,12,2.8033352
2020.04.06,11,12,2.3720527
2020.04.07,12,12,2.5876939
2020.04.08,13,12,2.8033352
2020.04.09,17,12,3.6658998
2020.04.10,14,12,3.0189762
2020.04.11,14,12,3.0189762
2020.04.12,13,12,2.9608259
2020.04.13,12,12,2.7330701
2020.04.14,14,12,3.1885819
2020.04.15,14,12,3.1885819
2020.04.16,12,12,2.7330701
2020.04.17,12,12,2.7330701
2020.04.18,12,12,2.7330701
2020.04.19,13,15,2.940999
2020.04.20,14,15,3.1672299
2020.04.21,14,15,3.1672299
2020.04.22,16,15,3.6196911
2020.04.23,13,15,2.940999
2020.04.24,27,15,6.1082287
2020.04.25,15,15,3.3934605
2020.04.26,15,14,3.3152311
2020.04.27,14,14,3.0942156
2020.04.28,14,14,3.0942156
2020.04.29,15,14,3.3152311
2020.04.30,15,14,3.3152311
2020.05.01,15,14,3.3152311
2020.05.02,19,14,4.1992927
2020.05.03,17,16,3.6756756
2020.05.04,24,16,5.1891894
2020.05.05,20,16,4.3243246
2020.05.06,19,16,4.108108
2020.05.07,15,16,3.2432432
2020.05.08,13,16,2.8108108
2020.05.09,17,16,3.6756756
2020.05.10,17,14,3.7224727
2020.05.11,14,14,3.0655656
2020.05.12,16,14,3.5035036
2020.05.13,16,14,3.5035036
2020.05.14,17,14,3.7224727
2020.05.15,14,14,3.0655656
2020.05.16,14,14,3.0655656
2020.05.17,15,23,3.0834408
2020.05.18,14,23,2.877878
2020.05.19,14,23,2.877878
2020.05.20,16,23,3.2890034
2020.05.21,15,23,3.0834408
2020.05.22,15,23,3.0834408
2020.05.23,100,23,20.556273
2020.05.24,64,30,14.224751
2020.05.25,50,30,11.113086
2020.05.26,31,30,6.8901134
2020.05.27,27,30,6.0010667
2020.05.28,20,30,4.4452343
2020.05.29,17,30,3.7784493
2020.05.30,19,30,4.2229724
2020.05.31,18,14,3.9052815
2020.06.01,16,14,3.4713614
2020.06.02,16,14,3.4713614
2020.06.03,15,14,3.2544014
2020.06.04,14,14,3.0374413
2020.06.05,15,14,3.2544014
2020.06.06,15,14,3.2544014
2020.06.07,18,19,4.0398788
2020.06.08,34,19,7.6308827
2020.06.09,22,19,4.9376302
2020.06.10,19,19,4.264317
2020.06.11,19,19,4.264317
2020.06.12,15,19,3.3665659
2020.06.13,16,19,3.5910037
2020.06.14,16,16,3.6036036
2020.06.15,18,16,4.0540538
2020.06.16,18,16,4.0540538
2020.06.17,19,16,4.2792792
2020.06.18,18,16,4.0540538
2020.06.19,16,16,3.6036036
2020.06.20,15,16,3.3783784
2020.06.21,14,13,3.1694069
2020.06.22,15,13,3.395793
2020.06.23,13,13,2.9430206
2020.06.24,14,13,3.1694069
2020.06.25,14,13,3.1694069
2020.06.26,14,13,3.1694069
2020.06.27,13,13,2.9430206
2020.06.28,13,13,3.0049789
2020.06.29,14,13,3.236131
2020.06.30,14,13,3.236131
2020.07.01,13,13,3.0049789
2020.07.02,14,13,3.236131
2020.07.03,14,13,3.236131
2020.07.04,13,13,3.0049789
2020.07.05,4,14,3.5035036
2020.07.06,4,14,3.5035036
2020.07.07,4,14,3.5035036
2020.07.08,3,14,2.6276278
2020.07.09,4,14,3.5035036
2020.07.10,4,14,3.5035036
2020.07.11,4,14,3.5035036
2020.07.12,4,74,4
2020.07.13,4,74,4
2020.07.14,4,74,4
2020.07.15,5,74,5.0000005
2020.07.16,4,74,4
2020.07.17,4,74,4
2020.07.18,100,74,100
2020.07.19,29,57,30.023977
2020.07.20,18,57,18.635572
2020.07.21,12,57,12.423715
2020.07.22,9,57,9.3177862
2020.07.23,8,57,8.2824764
2020.07.24,9,57,9.3177862
2020.07.25,8,57,8.2824764
2020.07.26,7,24,6.3063064
2020.07.27,6,24,5.4054055
2020.07.28,6,24,5.4054055
2020.07.29,7,24,6.3063064
2020.07.30,6,24,5.4054055
2020.07.31,7,24,6.3063064
2020.08.01,6,24,5.4054055
2020.08.02,6,20,5.4784517
2020.08.03,5,20,4.5653763
2020.08.04,5,20,4.5653763
2020.08.05,6,20,5.4784517
2020.08.06,5,20,4.5653763
2020.08.07,5,20,4.5653763
2020.08.08,5,20,4.5653763
2020.08.09,5,19,4.7197933
2020.08.10,5,19,4.7197933
2020.08.11,4,19,3.7758346
2020.08.12,5,19,4.7197933
2020.08.13,5,19,4.7197933
2020.08.14,4,19,3.7758346
2020.08.15,6,19,5.6637521
2020.08.16,5,18,4.4713831
2020.08.17,6,18,5.3656597
2020.08.18,5,18,4.4713831
2020.08.19,5,18,4.4713831
2020.08.20,5,18,4.4713831
2020.08.21,4,18,3.5771065
2020.08.22,4,18,3.5771065
2020.08.23,5,19,4.5849423
2020.08.24,5,19,4.5849423
2020.08.25,5,19,4.5849423
2020.08.26,5,19,4.5849423
2020.08.27,4,19,3.6679537
2020.08.28,5,19,4.5849423
2020.08.29,6,19,5.5019302
2020.08.30,6,18,5.7010131
2020.08.31,5,18,4.750844
2020.09.01,5,18,4.750844
2020.09.02,4,18,3.8006754
2020.09.03,4,18,3.8006754
2020.09.04,4,18,3.8006754
2020.09.05,4,18,3.8006754
2020.09.06,4,18,3.5771065
2020.09.07,4,18,3.5771065
2020.09.08,4,18,3.5771065
2020.09.09,5,18,4.4713831
2020.09.10,7,18,6.2599363
2020.09.11,6,18,5.3656597
2020.09.12,4,18,3.5771065
2020.09.13,5,27,4.3026519
2020.09.14,17,27,14.629015
2020.09.15,10,27,8.6053038
2020.09.16,6,27,5.1631818
2020.09.17,5,27,4.3026519
2020.09.18,5,27,4.3026519
2020.09.19,5,27,4.3026519
2020.09.20,7,25,6.0328188
2020.09.21,6,25,5.1709876
2020.09.22,5,25,4.3091564
2020.09.23,5,25,4.3091564
2020.09.24,4,25,3.447325
2020.09.25,4,25,3.447325
2020.09.26,18,25,15.512962
2020.09.27,74,100,78.125
2020.09.28,34,100,35.895271
2020.09.29,15,100,15.836149
2020.09.30,12,100,12.66892
2020.10.01,9,100,9.501689
2020.10.02,8,100,8.4459457
2020.10.03,8,100,8.4459457
2020.10.04,7,22,6.1936941
2020.10.05,6,22,5.3088803
2020.10.06,7,22,6.1936941
2020.10.07,6,22,5.3088803
2020.10.08,6,22,5.3088803
2020.10.09,5,22,4.424067
2020.10.10,5,22,4.424067
2020.10.11,5,19,4.5849423
2020.10.12,5,19,4.5849423
2020.10.13,6,19,5.5019302
2020.10.14,6,19,5.5019302
2020.10.15,5,19,4.5849423
2020.10.16,4,19,3.6679537
2020.10.17,4,19,3.6679537
2020.10.18,4,24,3.6036036
2020.10.19,8,24,7.2072072
2020.10.20,8,24,7.2072072
2020.10.21,7,24,6.3063064
2020.10.22,5,24,4.5045042
2020.10.23,6,24,5.4054055
2020.10.24,7,24,6.3063064
2020.10.25,6,19,5.6637521
2020.10.26,5,19,4.7197933
2020.10.27,4,19,3.7758346
2020.10.28,5,19,4.7197933
2020.10.29,5,19,4.7197933
2020.10.30,5,19,4.7197933
2020.10.31,4,19,3.7758346
2020.11.01,4,14,3.3783784
2020.11.02,4,14,3.3783784
2020.11.03,4,14,3.3783784
2020.11.04,4,14,3.3783784
2020.11.05,4,14,3.3783784
2020.11.06,4,14,3.3783784
2020.11.07,4,14,3.3783784
2020.11.08,3,19,2.7509651
2020.11.09,4,19,3.6679537
2020.11.10,6,19,5.5019302
2020.11.11,5,19,4.5849423
2020.11.12,5,19,4.5849423
2020.11.13,5,19,4.5849423
2020.11.14,7,19,6.4189191
2020.11.15,5,19,4.8628178
2020.11.16,5,19,4.8628178
2020.11.17,5,19,4.8628178
2020.11.18,5,19,4.8628178
2020.11.19,5,19,4.8628178
2020.11.20,4,19,3.890254
2020.11.21,4,19,3.890254
2020.11.22,5,17,4.4869084
2020.11.23,5,17,4.4869084
2020.11.24,4,17,3.5895269
2020.11.25,5,17,4.4869084
2020.11.26,5,17,4.4869084
2020.11.27,4,17,3.5895269
2020.11.28,4,17,3.5895269
2020.11.29,5,17,4.7860365
2020.11.30,4,17,3.8288288
2020.12.01,4,17,3.8288288
2020.12.02,5,17,4.7860365
2020.12.03,4,17,3.8288288
2020.12.04,4,17,3.8288288
2020.12.05,4,17,3.8288288
2020.12.06,4,17,3.8288288
2020.12.07,4,17,3.8288288
2020.12.08,4,17,3.8288288
2020.12.09,4,17,3.8288288
2020.12.10,4,17,3.8288288
2020.12.11,6,17,5.7432432
2020.12.12,4,17,3.8288288
2020.12.13,4,15,3.6196911
2020.12.14,4,15,3.6196911
2020.12.15,4,15,3.6196911
2020.12.16,4,15,3.6196911
2020.12.17,4,15,3.6196911
2020.12.18,4,15,3.6196911
2020.12.19,4,15,3.6196911
2020.12.20,4,13,3.3783784
2020.12.21,4,13,3.3783784
2020.12.22,4,13,3.3783784
2020.12.23,4,13,3.3783784
2020.12.24,3,13,2.5337839
2020.12.25,3,13,2.5337839
2020.12.26,4,13,3.3783784
2020.12.27,4,12,3.685504
2020.12.28,3,12,2.764128
2020.12.29,3,12,2.764128
2020.12.30,3,12,2.764128
2020.12.31,3,12,2.764128
2021.01.01,3,12,2.764128
2021.01.02,3,12,2.764128
2021.01.03,55,16,3.5647156
2021.01.04,48,16,3.1110246
2021.01.05,53,16,3.4350896
2021.01.06,58,16,3.7591548
2021.01.07,54,16,3.4999027
2021.01.08,78,16,5.0554147
2021.01.09,71,16,4.6017241
2021.01.10,62,16,3.9707956
2021.01.11,65,16,4.162931
2021.01.12,58,16,3.7146153
2021.01.13,57,16,3.6505704
2021.01.14,57,16,3.6505704
2021.01.15,64,16,4.098886
2021.01.16,59,16,3.7786605
2021.01.17,62,17,4.0099225
2021.01.18,57,17,3.6865416
2021.01.19,57,17,3.6865416
2021.01.20,53,17,3.4278369
2021.01.21,59,17,3.8158941
2021.01.22,83,17,5.3681221
2021.01.23,73,17,4.7213602
2021.01.24,58,15,3.6924489
2021.01.25,66,15,4.2017517
2021.01.26,62,15,3.9471006
2021.01.27,51,15,3.2468085
2021.01.28,46,15,2.9284937
2021.01.29,62,15,3.9471006
2021.01.30,53,15,3.3741343
2021.01.31,50,13,3.2775314
2021.02.01,52,13,3.4086325
2021.02.02,47,13,3.0808794
2021.02.03,46,13,3.0153289
2021.02.04,51,13,3.343082
2021.02.05,45,13,2.9497783
2021.02.06,44,13,2.8842275
2021.02.07,58,14,3.7681913
2021.02.08,52,14,3.3783786
2021.02.09,55,14,3.5732851
2021.02.10,51,14,3.3134098
2021.02.11,50,14,3.248441
2021.02.12,44,14,2.858628
2021.02.13,54,14,3.5083163
2021.02.14,45,15,3.0733225
2021.02.15,59,15,4.0294676
2021.02.16,64,15,4.3709478
2021.02.17,49,15,3.3465068
2021.02.18,54,15,3.6879871
2021.02.19,48,15,3.2782109
2021.02.20,52,15,3.5513952
2021.02.21,53,14,3.424531
2021.02.22,55,14,3.5537589
2021.02.23,49,14,3.1660759
2021.02.24,55,14,3.5537589
2021.02.25,47,14,3.0368483
2021.02.26,57,14,3.6829863
2021.02.27,50,14,3.2306895
2021.02.28,52,13,3.3684127
2021.03.01,50,13,3.2388585
2021.03.02,51,13,3.3036356
2021.03.03,49,13,3.1740813
2021.03.04,44,13,2.8501954
2021.03.05,46,13,2.9797497
2021.03.06,47,13,3.0445268
2021.03.07,43,13,2.8700812
2021.03.08,50,13,3.3373039
2021.03.09,49,13,3.2705579
2021.03.10,42,13,2.8033354
2021.03.11,46,13,3.0703194
2021.03.12,58,13,3.8712726
2021.03.13,41,13,2.7365892
2021.03.14,44,15,2.7802114
2021.03.15,60,15,3.7911978
2021.03.16,70,15,4.4230638
2021.03.17,68,15,4.2966909
2021.03.18,54,15,3.4120779
2021.03.19,52,15,3.2857046
2021.03.20,53,15,3.3488913
2021.03.21,47,12,3.0437787
2021.03.22,44,12,2.8494949
2021.03.23,46,12,2.9790175
2021.03.24,53,12,3.4323459
2021.03.25,42,12,2.7199724
2021.03.26,41,12,2.6552112
2021.03.27,40,12,2.5904498
2021.03.28,46,12,2.9414272
2021.03.29,43,12,2.7495949
2021.03.30,43,12,2.7495949
2021.03.31,48,12,3.0693152
2021.04.01,44,12,2.813539
2021.04.02,47,12,3.0053711
2021.04.03,46,12,2.9414272
2021.04.04,44,13,2.8842275
2021.04.05,41,13,2.6875758
2021.04.06,44,13,2.8842275
2021.04.07,55,13,3.6052845
2021.04.08,49,13,3.2119806
2021.04.09,56,13,3.6708353
2021.04.10,46,13,3.0153289
2021.04.11,49,14,3.157449
2021.04.12,55,14,3.5440755
2021.04.13,53,14,3.4152
2021.04.14,49,14,3.157449
2021.04.15,47,14,3.0285735
2021.04.16,53,14,3.4152
2021.04.17,61,14,3.9307017
2021.04.18,55,14,3.6230524
2021.04.19,51,14,3.3595574
2021.04.20,47,14,3.0960627
2021.04.21,52,14,3.425431
2021.04.22,52,14,3.425431
2021.04.23,48,14,3.1619365
2021.04.24,54,14,3.5571785
2021.04.25,54,15,3.6006405
2021.04.26,53,15,3.533962
2021.04.27,63,15,4.200747
2021.04.28,59,15,3.9340332
2021.04.29,59,15,3.9340332
2021.04.30,49,15,3.2672477
2021.05.01,43,15,2.8671765
2021.05.02,50,15,3.3339262
2021.05.03,51,15,3.4006047
2021.05.04,57,15,3.8006759
2021.05.05,54,15,3.6006405
2021.05.06,53,15,3.533962
2021.05.07,62,15,4.1340685
2021.05.08,53,15,3.533962
2021.05.09,52,15,3.4491298
2021.05.10,51,15,3.3828003
2021.05.11,59,15,3.9134357
2021.05.12,55,15,3.6481183
2021.05.13,54,15,3.5817885
2021.05.14,55,15,3.6481183
2021.05.15,56,15,3.7144475
2021.05.16,53,14,3.4059196
2021.05.17,47,14,3.0203438
2021.05.18,52,14,3.3416569
2021.05.19,51,14,3.2773943
2021.05.20,51,14,3.2773943
2021.05.21,60,14,3.855758
2021.05.22,54,14,3.4701822
2021.05.23,57,15,3.7907004
2021.05.24,53,15,3.5246863
2021.05.25,59,15,3.9237075
2021.05.26,53,15,3.5246863
2021.05.27,54,15,3.5911899
2021.05.28,55,15,3.6576934
2021.05.29,50,15,3.3251758
2021.05.30,58,15,3.8673546
2021.05.31,57,15,3.8006759
2021.06.01,54,15,3.6006405
2021.06.02,53,15,3.533962
2021.06.03,57,15,3.8006759
2021.06.04,49,15,3.2672477
2021.06.05,52,15,3.4672832
2021.06.06,53,19,3.5511768
2021.06.07,100,19,6.7003331
2021.06.08,81,19,5.4272699
2021.06.09,63,19,4.2212095
2021.06.10,63,19,4.2212095
2021.06.11,60,19,4.0201998
2021.06.12,59,19,3.9531965
2021.06.13,63,15,4.1569891
2021.06.14,55,15,3.6291175
2021.06.15,50,15,3.2991977
2021.06.16,58,15,3.8270693
2021.06.17,60,15,3.9590373
2021.06.18,50,15,3.2991977
2021.06.19,48,15,3.1672299
2021.06.20,55,14,3.6331728
2021.06.21,48,14,3.1707687
2021.06.22,54,14,3.5671148
2021.06.23,49,14,3.2368264
2021.06.24,50,14,3.3028841
2021.06.25,49,14,3.2368264
2021.06.26,53,14,3.5010571
2021.06.27,63,14,4.1156487
2021.06.28,51,14,3.3317156
2021.06.29,54,14,3.527699
2021.06.30,48,14,3.1357322
2021.07.01,54,14,3.527699
2021.07.02,49,14,3.2010601
2021.07.03,43,14,2.8090935
2021.07.04,14,14,3.2780306
2021.07.05,13,14,3.0438855
2021.07.06,16,14,3.7463207
2021.07.07,16,14,3.7463207
