date,raw_daily,raw_weekly,sleepingdrug2_harmonized_daily
2018.04.11,32,39,7.6306281
2018.04.12,75,39,17.884283
2018.04.13,22,39,5.246057
2018.04.14,37,39,8.8229132
2018.04.15,52,42,12.700434
2018.04.16,82,42,20.027607
2018.04.17,16,42,3.9078257
2018.04.18,38,42,9.281086
2018.04.19,71,42,17.340977
2018.04.20,44,42,10.746521
2018.04.21,65,42,15.875542
2018.04.22,47,48,11.718058
2018.04.23,47,48,11.718058
2018.04.24,72,48,17.951069
2018.04.25,67,48,16.704466
2018.04.26,96,48,23.934755
2018.04.27,34,48,8.4768925
2018.04.28,49,48,12.216699
2018.04.29,32,33,8.2175999
2018.04.30,37,33,9.5016003
2018.05.01,43,33,11.0424
2018.05.02,62,33,15.9216
2018.05.03,26,33,6.6767998
2018.05.04,27,33,6.9335999
2018.05.05,48,33,12.3264
2018.05.06,21,48,5.3131032
2018.05.07,62,48,15.686305
2018.05.08,89,48,22.517439
2018.05.09,64,48,16.192316
2018.05.10,60,48,15.180296
2018.05.11,55,48,13.915271
2018.05.12,55,48,13.915271
2018.05.13,20,46,4.8136921
2018.05.14,89,46,21.420931
2018.05.15,73,46,17.569977
2018.05.16,69,46,16.607239
2018.05.17,62,46,14.922445
2018.05.18,42,46,10.108753
2018.05.19,54,46,12.996969
2018.05.20,59,45,14.420558
2018.05.21,80,45,19.553299
2018.05.22,47,45,11.487564
2018.05.23,73,45,17.842386
2018.05.24,58,45,14.176142
2018.05.25,38,45,9.287818
2018.05.26,39,45,9.5322332
2018.05.27,16,37,4.0346498
2018.05.28,47,37,11.851784
2018.05.29,42,37,10.590956
2018.05.30,66,37,16.642929
2018.05.31,47,37,11.851784
2018.06.01,48,37,12.103949
2018.06.02,48,37,12.103949
2018.06.03,32,35,7.633121
2018.06.04,47,35,11.211146
2018.06.05,52,35,12.403822
2018.06.06,41,35,9.7799358
2018.06.07,58,35,13.835032
2018.06.08,52,35,12.403822
2018.06.09,32,35,7.633121
2018.06.10,56,45,13.448379
2018.06.11,64,45,15.369576
2018.06.12,56,45,13.448379
2018.06.13,72,45,17.290773
2018.06.14,46,45,11.046883
2018.06.15,53,45,12.727929
2018.06.16,54,45,12.96808
2018.06.17,47,42,11.541966
2018.06.18,78,42,19.154755
2018.06.19,25,42,6.1393437
2018.06.20,45,42,11.050819
2018.06.21,41,42,10.068524
2018.06.22,58,42,14.243279
2018.06.23,72,42,17.681311
2018.06.24,57,50,14.283371
2018.06.25,62,50,15.536299
2018.06.26,73,50,18.292738
2018.06.27,63,50,15.786884
2018.06.28,70,50,17.540983
2018.06.29,65,50,16.288055
2018.06.30,37,50,9.2716618
2018.07.01,20,35,5.1477661
2018.07.02,62,35,15.958075
2018.07.03,64,35,16.472851
2018.07.04,39,35,10.038143
2018.07.05,36,35,9.2659788
2018.07.06,52,35,13.384192
2018.07.07,18,35,4.6329894
2018.07.08,34,35,8.162179
2018.07.09,66,35,15.844229
2018.07.10,52,35,12.483333
2018.07.11,51,35,12.243269
2018.07.12,39,35,9.3625002
2018.07.13,55,35,13.203526
2018.07.14,15,35,3.6009612
2018.07.15,30,36,7.5529404
2018.07.16,50,36,12.588234
2018.07.17,44,36,11.077645
2018.07.18,30,36,7.5529404
2018.07.19,45,36,11.329412
2018.07.20,35,36,8.8117638
2018.07.21,72,36,18.127056
2018.07.22,36,33,9.3812542
2018.07.23,53,33,13.811291
2018.07.24,29,33,7.5571213
2018.07.25,58,33,15.114243
2018.07.26,38,33,9.9024353
2018.07.27,29,33,7.5571213
2018.07.28,28,33,7.2965312
2018.07.29,39,51,9.9682913
2018.07.30,76,51,19.425386
2018.07.31,75,51,19.169788
2018.08.01,81,51,20.703373
2018.08.02,63,51,16.102623
2018.08.03,52,51,13.291054
2018.08.04,41,51,10.479485
2018.08.05,24,42,6.1631999
2018.08.06,51,42,13.0968
2018.08.07,65,42,16.691999
2018.08.08,45,42,11.556
2018.08.09,78,42,20.030397
2018.08.10,57,42,14.637599
2018.08.11,30,42,7.7039995
2018.08.12,34,32,9.3506823
2018.08.13,14,32,3.850281
2018.08.14,32,32,8.800642
2018.08.15,46,32,12.650923
2018.08.16,32,32,8.800642
2018.08.17,50,32,13.751003
2018.08.18,41,32,11.275823
2018.08.19,25,44,6.431694
2018.08.20,47,44,12.091585
2018.08.21,61,44,15.693334
2018.08.22,53,44,13.635191
2018.08.23,77,44,19.809616
2018.08.24,48,44,12.348852
2018.08.25,55,44,14.149726
2018.08.26,35,40,9.1341457
2018.08.27,58,40,15.136584
2018.08.28,54,40,14.092681
2018.08.29,54,40,14.092681
2018.08.30,39,40,10.178048
2018.08.31,39,40,10.178048
2018.09.01,49,40,12.787804
2018.09.02,39,43,10.052606
2018.09.03,52,43,13.403474
2018.09.04,56,43,14.434509
2018.09.05,68,43,17.527618
2018.09.06,34,43,8.7638092
2018.09.07,34,43,8.7638092
2018.09.08,74,43,19.074173
2018.09.09,38,49,9.8630686
2018.09.10,33,49,8.5652971
2018.09.11,49,49,12.718167
2018.09.12,64,49,16.611485
2018.09.13,87,49,22.581238
2018.09.14,68,49,17.649702
2018.09.15,65,49,16.871038
2018.09.16,45,55,11.692053
2018.09.17,34,55,8.8339958
2018.09.18,100,55,25.982338
2018.09.19,40,55,10.392936
2018.09.20,73,55,18.967108
2018.09.21,70,55,18.187637
2018.09.22,91,55,23.643929
2018.09.23,40,43,10.112087
2018.09.24,59,43,14.915329
2018.09.25,54,43,13.651319
2018.09.26,50,43,12.640109
2018.09.27,76,43,19.212967
2018.09.28,66,43,16.684944
2018.09.29,19,43,4.8032417
2018.09.30,47,48,11.689684
2018.10.01,59,48,14.674285
2018.10.02,40,48,9.9486685
2018.10.03,70,48,17.410168
2018.10.04,64,48,15.917869
2018.10.05,83,48,20.643486
2018.10.06,50,48,12.435834
2018.10.07,40,53,10.241083
2018.10.08,39,53,9.9850559
2018.10.09,63,53,16.129705
2018.10.10,79,53,20.226139
2018.10.11,75,53,19.20203
2018.10.12,62,53,15.873679
2018.10.13,85,53,21.762302
2018.10.14,42,57,11.017548
2018.10.15,71,57,18.624901
2018.10.16,75,57,19.674192
2018.10.17,97,57,25.445288
2018.10.18,55,57,14.427741
2018.10.19,78,57,20.461161
2018.10.20,47,57,12.32916
2018.10.21,32,43,8.2714605
2018.10.22,62,43,16.025955
2018.10.23,51,43,13.182639
2018.10.24,61,43,15.76747
2018.10.25,46,43,11.890224
2018.10.26,57,43,14.733538
2018.10.27,47,43,12.148706
2018.10.28,52,46,13.159074
2018.10.29,40,46,10.122364
2018.10.30,66,46,16.7019
2018.10.31,64,46,16.195784
2018.11.01,53,46,13.412133
2018.11.02,77,46,19.485552
2018.11.03,37,46,9.3631868
2018.11.04,25,42,6.3654394
2018.11.05,82,42,20.878641
2018.11.06,69,42,17.568613
2018.11.07,49,42,12.476261
2018.11.08,38,42,9.6754675
2018.11.09,64,42,16.295525
2018.11.10,26,42,6.6200566
2018.11.11,46,45,12.237016
2018.11.12,24,45,6.3845296
2018.11.13,76,45,20.217678
2018.11.14,66,45,17.557457
2018.11.15,46,45,12.237016
2018.11.16,57,45,15.163259
2018.11.17,47,45,12.503038
2018.11.18,31,28,7.7075515
2018.11.19,30,28,7.458921
2018.11.20,50,28,12.431536
2018.11.21,31,28,7.7075515
2018.11.22,36,28,8.9507055
2018.11.23,37,28,9.1993361
2018.11.24,26,28,6.4643984
2018.11.25,57,44,14.704439
2018.11.26,51,44,13.156603
2018.11.27,61,44,15.736329
2018.11.28,51,44,13.156603
2018.11.29,47,44,12.124712
2018.11.30,46,44,11.86674
2018.12.01,52,44,13.414576
2018.12.02,71,42,18.769058
2018.12.03,61,42,16.125528
2018.12.04,84,42,22.205647
2018.12.05,19,42,5.0227056
2018.12.06,44,42,11.631529
2018.12.07,40,42,10.574117
2018.12.08,21,42,5.5514116
2018.12.09,46,44,11.250285
2018.12.10,56,44,13.695999
2018.12.11,30,44,7.3371425
2018.12.12,86,44,21.033144
2018.12.13,52,44,12.717714
2018.12.14,67,44,16.386286
2018.12.15,48,44,11.739429
2018.12.16,61,52,16.556292
2018.12.17,67,52,18.18478
2018.12.18,55,52,14.927805
2018.12.19,60,52,16.284878
2018.12.20,45,52,12.213657
2018.12.21,71,52,19.270437
2018.12.22,51,52,13.842146
2018.12.23,30,28,7.6169491
2018.12.24,35,28,8.8864403
2018.12.25,30,28,7.6169491
2018.12.26,46,28,11.679321
2018.12.27,36,28,9.1403379
2018.12.28,21,28,5.3318644
2018.12.29,38,28,9.6481352
2018.12.30,19,29,5.4843721
2018.12.31,36,29,10.391442
2019.01.01,24,29,6.9276276
2019.01.02,55,29,15.875814
2019.01.03,36,29,10.391442
2019.01.04,9,29,2.5978606
2019.01.05,36,29,10.391442
2019.01.06,32,53,9.0735998
2019.01.07,62,53,17.580099
2019.01.08,59,53,16.72945
2019.01.09,65,53,18.43075
2019.01.10,51,53,14.46105
2019.01.11,73,53,20.69915
2019.01.12,58,53,16.4459
2019.01.13,49,44,14.284335
2019.01.14,35,44,10.203096
2019.01.15,47,44,13.701301
2019.01.16,48,44,13.992818
2019.01.17,73,44,21.280743
2019.01.18,31,44,9.0370283
2019.01.19,40,44,11.660682
2019.01.20,25,44,7.1987767
2019.01.21,74,44,21.308378
2019.01.22,40,44,11.518043
2019.01.23,69,44,19.868622
2019.01.24,39,44,11.230091
2019.01.25,53,44,15.261407
2019.01.26,27,44,7.7746787
2019.01.27,22,49,6.102963
2019.01.28,65,49,18.031481
2019.01.29,35,49,9.709259
2019.01.30,80,49,22.192591
2019.01.31,94,49,26.076296
2019.02.01,38,49,10.541481
2019.02.02,44,49,12.205926
2019.02.03,29,38,8.3626947
2019.02.04,42,38,12.111489
2019.02.05,32,38,9.2278013
2019.02.06,48,38,13.841702
2019.02.07,59,38,17.01376
2019.02.08,51,38,14.706808
2019.02.09,21,38,6.0557446
2019.02.10,47,35,13.23421
2019.02.11,20,35,5.6315789
2019.02.12,51,35,14.360526
2019.02.13,26,35,7.3210526
2019.02.14,26,35,7.3210526
2019.02.15,78,35,21.963156
2019.02.16,18,35,5.0684209
2019.02.17,26,51,7.9933524
2019.02.18,55,51,16.909014
2019.02.19,74,51,22.750309
2019.02.20,42,51,12.912338
2019.02.21,59,51,18.138762
2019.02.22,64,51,19.675943
2019.02.23,35,51,10.760283
2019.02.24,34,52,9.3190145
2019.02.25,55,52,15.074877
2019.02.26,79,52,21.653004
2019.02.27,64,52,17.541674
2019.02.28,65,52,17.815763
2019.03.01,58,52,15.897142
2019.03.02,51,52,13.978521
2019.03.03,33,46,10.280126
2019.03.04,53,46,16.510506
2019.03.05,56,46,17.445063
2019.03.06,42,46,13.083797
2019.03.07,35,46,10.903164
2019.03.08,53,46,16.510506
2019.03.09,44,46,13.706835
2019.03.10,42,54,12.043473
2019.03.11,68,54,19.498957
2019.03.12,81,54,23.226698
2019.03.13,51,54,14.624218
2019.03.14,52,54,14.910967
2019.03.15,48,54,13.763969
2019.03.16,61,54,17.491711
2019.03.17,48,47,13.793828
2019.03.18,30,47,8.6211424
2019.03.19,40,47,11.494856
2019.03.20,69,47,19.828629
2019.03.21,38,47,10.920115
2019.03.22,56,47,16.0928
2019.03.23,69,47,19.828629
2019.03.24,47,46,14.503697
2019.03.25,68,46,20.984074
2019.03.26,42,46,12.960751
2019.03.27,38,46,11.726394
2019.03.28,63,46,19.441126
2019.03.29,39,46,12.034983
2019.03.30,22,46,6.7889643
2019.03.31,35,47,10.477084
2019.04.01,41,47,12.273155
2019.04.02,38,47,11.375119
2019.04.03,39,47,11.674464
2019.04.04,76,47,22.750238
2019.04.05,72,47,21.552856
2019.04.06,35,47,10.477084
2019.04.07,29,47,8.5287123
2019.04.08,50,47,14.704678
2019.04.09,28,47,8.2346191
2019.04.10,72,47,21.174734
2019.04.11,57,47,16.763332
2019.04.12,62,47,18.233799
2019.04.13,44,47,12.940116
2019.04.14,42,41,11.303926
2019.04.15,43,41,11.573067
2019.04.16,56,41,15.0719
2019.04.17,47,41,12.649632
2019.04.18,56,41,15.0719
2019.04.19,61,41,16.417606
2019.04.20,21,41,5.6519632
2019.04.21,42,54,12.287393
2019.04.22,55,54,16.090633
2019.04.23,76,54,22.234329
2019.04.24,46,54,13.457621
2019.04.25,70,54,20.478987
2019.04.26,56,54,16.38319
2019.04.27,50,54,14.627848
2019.04.28,38,34,11.015457
2019.04.29,12,34,3.4785655
2019.04.30,45,34,13.044621
2019.05.01,62,34,17.972588
2019.05.02,38,34,11.015457
2019.05.03,30,34,8.696414
2019.05.04,26,34,7.5368919
2019.05.05,30,51,9.0949993
2019.05.06,47,51,14.248833
2019.05.07,61,51,18.493166
2019.05.08,30,51,9.0949993
2019.05.09,82,51,24.859665
2019.05.10,61,51,18.493166
2019.05.11,49,51,14.855166
2019.05.12,39,53,11.312992
2019.05.13,81,53,23.496212
2019.05.14,65,53,18.854986
2019.05.15,68,53,19.725216
2019.05.16,59,53,17.114527
2019.05.17,33,53,9.5725317
2019.05.18,46,53,13.343529
2019.05.19,33,54,9.6300001
2019.05.20,72,54,21.010908
2019.05.21,69,54,20.135452
2019.05.22,74,54,21.594543
2019.05.23,54,54,15.758181
2019.05.24,51,54,14.882726
2019.05.25,43,54,12.548181
2019.05.26,25,45,7.1017699
2019.05.27,37,45,10.510619
2019.05.28,85,45,24.146017
2019.05.29,49,45,13.919469
2019.05.30,61,45,17.32832
2019.05.31,61,45,17.32832
2019.06.01,21,45,5.965487
2019.06.02,36,51,10.126392
2019.06.03,72,51,20.252785
2019.06.04,79,51,22.221806
2019.06.05,36,51,10.126392
2019.06.06,76,51,21.377939
2019.06.07,52,51,14.62701
2019.06.08,37,51,10.407681
2019.06.09,36,55,10.7
2019.06.10,51,55,15.158333
2019.06.11,69,55,20.508333
2019.06.12,73,55,21.697222
2019.06.13,60,55,17.833332
2019.06.14,60,55,17.833332
2019.06.15,47,55,13.969443
2019.06.16,48,62,14.184052
2019.06.17,52,62,15.366056
2019.06.18,100,62,29.55011
2019.06.19,80,62,23.640087
2019.06.20,68,62,20.094072
2019.06.21,48,62,14.184052
2019.06.22,53,62,15.661558
2019.06.23,28,48,8.1941881
2019.06.24,71,48,20.77812
2019.06.25,70,48,20.485468
2019.06.26,36,48,10.535385
2019.06.27,57,48,16.681025
2019.06.28,53,48,15.510427
2019.06.29,36,48,10.535385
2019.06.30,51,45,14.402638
2019.07.01,40,45,11.296187
2019.07.02,51,45,14.402638
2019.07.03,35,45,9.8841629
2019.07.04,44,45,12.425806
2019.07.05,68,45,19.203518
2019.07.06,52,45,14.685042
2019.07.07,45,42,13.898967
2019.07.08,52,42,16.061029
2019.07.09,49,42,15.134431
2019.07.10,31,42,9.5748444
2019.07.11,30,42,9.2659788
2019.07.12,38,42,11.736906
2019.07.13,46,42,14.207834
2019.07.14,30,47,9.2843075
2019.07.15,30,47,9.2843075
2019.07.16,45,47,13.926462
2019.07.17,73,47,22.591816
2019.07.18,54,47,16.711754
2019.07.19,50,47,15.473846
2019.07.20,43,47,13.307508
2019.07.21,27,39,7.8516374
2019.07.22,38,39,11.050452
2019.07.23,43,39,12.504459
2019.07.24,58,39,16.86648
2019.07.25,43,39,12.504459
2019.07.26,27,39,7.8516374
2019.07.27,51,39,14.830871
2019.07.28,28,42,8.3057423
2019.07.29,51,42,15.128317
2019.07.30,47,42,13.941782
2019.07.31,36,42,10.678812
2019.08.01,48,42,14.238416
2019.08.02,56,42,16.611485
2019.08.03,37,42,10.975445
2019.08.04,43,38,13.19532
2019.08.05,43,38,13.19532
2019.08.06,58,38,17.79834
2019.08.07,23,38,7.0579619
2019.08.08,23,38,7.0579619
2019.08.09,35,38,10.740377
2019.08.10,40,38,12.274716
2019.08.11,28,32,8.6371174
2019.08.12,23,32,7.0947742
2019.08.13,33,32,10.17946
2019.08.14,48,32,14.806486
2019.08.15,42,32,12.955676
2019.08.16,29,32,8.9455853
2019.08.17,19,32,5.8609009
2019.08.18,39,51,11.856434
2019.08.19,49,51,14.896545
2019.08.20,65,51,19.760725
2019.08.21,42,51,12.768468
2019.08.22,38,51,11.552423
2019.08.23,61,51,18.54468
2019.08.24,65,51,19.760725
2019.08.25,12,52,3.6888397
2019.08.26,50,52,15.370166
2019.08.27,46,52,14.140552
2019.08.28,38,52,11.681326
2019.08.29,69,52,21.210829
2019.08.30,100,52,30.740332
2019.08.31,47,52,14.447956
2019.09.01,31,54,9.2807255
2019.09.02,69,54,20.657097
2019.09.03,52,54,15.567668
2019.09.04,81,54,24.249636
2019.09.05,45,54,13.472021
2019.09.06,77,54,23.052124
2019.09.07,31,54,9.2807255
2019.09.08,21,46,6.6900969
2019.09.09,63,46,20.070292
2019.09.10,56,46,17.840258
2019.09.11,53,46,16.884531
2019.09.12,46,46,14.654498
2019.09.13,31,46,9.8758574
2019.09.14,39,46,12.424466
2019.09.15,15,51,4.5857143
2019.09.16,56,51,17.119999
2019.09.17,68,51,20.78857
2019.09.18,39,51,11.922856
2019.09.19,74,51,22.622856
2019.09.20,55,51,16.814285
2019.09.21,50,51,15.285714
2019.09.22,41,46,11.940947
2019.09.23,57,46,16.600828
2019.09.24,68,46,19.804497
2019.09.25,62,46,18.057041
2019.09.26,51,46,14.853373
2019.09.27,43,46,12.523433
2019.09.28,16,46,4.6598816
2019.09.29,38,55,11.265995
2019.09.30,65,55,19.270781
2019.10.01,57,55,16.898991
2019.10.02,64,55,18.974306
2019.10.03,61,55,18.084887
2019.10.04,58,55,17.195465
2019.10.05,54,55,16.009571
2019.10.06,49,41,14.095934
2019.10.07,66,41,18.986359
2019.10.08,53,41,15.246622
2019.10.09,53,41,15.246622
2019.10.10,55,41,15.821966
2019.10.11,14,41,4.0274096
2019.10.12,15,41,4.3150816
2019.10.13,35,46,10.440606
2019.10.14,40,46,11.932121
2019.10.15,60,46,17.898182
2019.10.16,40,46,11.932121
2019.10.17,54,46,16.108364
2019.10.18,54,46,16.108364
2019.10.19,47,46,14.020243
2019.10.20,36,44,10.829904
2019.10.21,45,44,13.53738
2019.10.22,41,44,12.334057
2019.10.23,38,44,11.431565
2019.10.24,41,44,12.334057
2019.10.25,72,44,21.659807
2019.10.26,40,44,12.033227
2019.10.27,50,51,14.828804
2019.10.28,66,51,19.574022
2019.10.29,70,51,20.760324
2019.10.30,61,51,18.091141
2019.10.31,47,51,13.939075
2019.11.01,39,51,11.566467
2019.11.02,35,51,10.380162
2019.11.03,46,46,13.890306
2019.11.04,34,46,10.266747
2019.11.05,47,46,14.192268
2019.11.06,66,46,19.929571
2019.11.07,31,46,9.360858
2019.11.08,55,46,16.607973
2019.11.09,47,46,14.192268
2019.11.10,43,45,12.940312
2019.11.11,41,45,12.338437
2019.11.12,41,45,12.338437
2019.11.13,64,45,19.26
2019.11.14,65,45,19.560936
2019.11.15,39,45,11.736562
2019.11.16,27,45,8.1253119
2019.11.17,35,38,10.31232
2019.11.18,33,38,9.7230434
2019.11.19,38,38,11.196233
2019.11.20,63,38,18.562174
2019.11.21,31,38,9.1337681
2019.11.22,42,38,12.374784
2019.11.23,34,38,10.017682
2019.11.24,37,48,11.211328
2019.11.25,52,48,15.75646
2019.11.26,53,48,16.059469
2019.11.27,41,48,12.423363
2019.11.28,64,48,19.392567
2019.11.29,56,48,16.968496
2019.11.30,36,48,10.908319
2019.12.01,43,50,13.221263
2019.12.02,34,50,10.454022
2019.12.03,71,50,21.830458
2019.12.04,46,50,14.143677
2019.12.05,51,50,15.681034
2019.12.06,75,50,23.060343
2019.12.07,28,50,8.6091948
2019.12.08,47,47,13.662601
2019.12.09,48,47,13.953294
2019.12.10,42,47,12.209133
2019.12.11,53,47,15.406763
2019.12.12,65,47,18.895086
2019.12.13,61,47,17.732311
2019.12.14,30,47,8.720809
2019.12.15,42,48,12.68894
2019.12.16,33,48,9.9698811
2019.12.17,36,48,10.876235
2019.12.18,66,48,19.939762
2019.12.19,71,48,21.450352
2019.12.20,31,48,9.3656464
2019.12.21,61,48,18.429174
2019.12.22,18,45,5.3499999
2019.12.23,48,45,14.266666
2019.12.24,48,45,14.266666
2019.12.25,38,45,11.294445
2019.12.26,51,45,15.158334
2019.12.27,82,45,24.372223
2019.12.28,39,45,11.591667
2019.12.29,8,24,2.4901817
2019.12.30,30,24,9.3381815
2019.12.31,11,24,3.4239998
2020.01.01,27,24,8.4043636
2020.01.02,23,24,7.1592727
2020.01.03,25,24,7.7818174
2020.01.04,41,24,12.762181
