date,raw_daily,raw_weekly
2015-12-27,59.0,60.0
2015-12-28,64.0,60.0
2015-12-29,58.0,60.0
2015-12-30,78.0,60.0
2015-12-31,48.0,60.0
2016-01-01,50.0,60.0
2016-01-02,64.0,60.0
2016-01-03,67.0,75.0
2016-01-04,74.0,75.0
2016-01-05,77.0,75.0
2016-01-06,74.0,75.0
2016-01-07,78.0,75.0
2016-01-08,71.0,75.0
2016-01-09,68.0,75.0
2016-01-10,69.0,79.0
2016-01-11,87.0,79.0
2016-01-12,87.0,79.0
2016-01-13,82.0,79.0
2016-01-14,78.0,79.0
2016-01-15,74.0,79.0
2016-01-16,69.0,79.0
2016-01-17,73.0,76.0
2016-01-18,75.0,76.0
2016-01-19,73.0,76.0
2016-01-20,84.0,76.0
2016-01-21,76.0,76.0
2016-01-22,73.0,76.0
2016-01-23,64.0,76.0
2016-01-24,72.0,75.0
2016-01-25,78.0,75.0
2016-01-26,76.0,75.0
2016-01-27,77.0,75.0
2016-01-28,77.0,75.0
2016-01-29,73.0,75.0
2016-01-30,67.0,75.0
2016-01-31,79.0,83.0
2016-02-01,91.0,83.0
2016-02-02,92.0,83.0
2016-02-03,77.0,83.0
2016-02-04,93.0,83.0
2016-02-05,76.0,83.0
2016-02-06,72.0,83.0
2016-02-07,79.0,81.0
2016-02-08,89.0,81.0
2016-02-09,88.0,81.0
2016-02-10,75.0,81.0
2016-02-11,78.0,81.0
2016-02-12,77.0,81.0
2016-02-13,77.0,81.0
2016-02-14,80.0,81.0
2016-02-15,80.0,81.0
2016-02-16,76.0,81.0
2016-02-17,88.0,81.0
2016-02-18,81.0,81.0
2016-02-19,74.0,81.0
2016-02-20,82.0,81.0
2016-02-21,84.0,83.0
2016-02-22,87.0,83.0
2016-02-23,88.0,83.0
2016-02-24,87.0,83.0
2016-02-25,89.0,83.0
2016-02-26,72.0,83.0
2016-02-27,67.0,83.0
2016-02-28,78.0,79.0
2016-02-29,79.0,79.0
2016-03-01,81.0,79.0
2016-03-02,78.0,79.0
2016-03-03,92.0,79.0
2016-03-04,73.0,79.0
2016-03-05,74.0,79.0
2016-03-06,78.0,77.0
2016-03-07,80.0,77.0
2016-03-08,77.0,77.0
2016-03-09,83.0,77.0
2016-03-10,78.0,77.0
2016-03-11,62.0,77.0
2016-03-12,73.0,77.0
2016-03-13,79.0,77.0
2016-03-14,79.0,77.0
2016-03-15,81.0,77.0
2016-03-16,79.0,77.0
2016-03-17,79.0,77.0
2016-03-18,77.0,77.0
2016-03-19,69.0,77.0
