date,prefecture,raw_daily,raw_weekly,suicide2_harmonized_daily
2018.03.08,Chiba,13,55,7.6659794
2018.03.09,Chiba,100,55,58.96907
2018.03.10,Chiba,56,55,33.022682
2018.03.11,Chiba,40,60,24.15484
2018.03.12,Chiba,48,60,28.985807
2018.03.13,Chiba,62,60,37.440002
2018.03.14,Chiba,39,60,23.55097
2018.03.15,Chiba,36,60,21.739355
2018.03.16,Chiba,56,60,33.816776
2018.03.17,Chiba,29,60,17.512259
2018.03.18,Chiba,32,35,19.095083
2018.03.19,Chiba,18,35,10.740984
2018.03.20,Chiba,20,35,11.934426
2018.03.21,Chiba,27,35,16.111477
2018.03.22,Chiba,35,35,20.885246
2018.03.23,Chiba,23,35,13.72459
2018.03.24,Chiba,28,35,16.708199
2018.03.25,Chiba,28,46,15.946668
2018.03.26,Chiba,45,46,25.628572
2018.03.27,Chiba,23,46,13.099049
2018.03.28,Chiba,26,46,14.807619
2018.03.29,Chiba,26,46,14.807619
2018.03.30,Chiba,68,46,38.727623
2018.03.31,Chiba,36,46,20.502859
2018.04.01,Chiba,26,41,14.716461
2018.04.02,Chiba,38,41,21.508675
2018.04.03,Chiba,20,41,11.320355
2018.04.04,Chiba,38,41,21.508675
2018.04.05,Chiba,41,41,23.206726
2018.04.06,Chiba,28,41,15.848496
2018.04.07,Chiba,35,41,19.810621
2018.04.08,Chiba,30,30,16.231216
2018.04.09,Chiba,21,30,11.361851
2018.04.10,Chiba,24,30,12.984973
2018.04.11,Chiba,29,30,15.690176
2018.04.12,Chiba,21,30,11.361851
2018.04.13,Chiba,30,30,16.231216
2018.04.14,Chiba,18,30,9.7387295
2018.04.15,Chiba,34,33,19.448002
2018.04.16,Chiba,34,33,19.448002
2018.04.17,Chiba,16,33,9.1520014
2018.04.18,Chiba,32,33,18.304003
2018.04.19,Chiba,35,33,20.020002
2018.04.20,Chiba,8,33,4.5760007
2018.04.21,Chiba,21,33,12.012002
2018.04.22,Chiba,27,36,16.304518
2018.04.23,Chiba,28,36,16.908388
2018.04.24,Chiba,36,36,21.739355
2018.04.25,Chiba,20,36,12.07742
2018.04.26,Chiba,18,36,10.869678
2018.04.27,Chiba,43,36,25.966454
2018.04.28,Chiba,14,36,8.4541941
2018.04.29,Chiba,21,35,12.531148
2018.04.30,Chiba,20,35,11.934426
2018.05.01,Chiba,30,35,17.90164
2018.05.02,Chiba,29,35,17.30492
2018.05.03,Chiba,22,35,13.12787
2018.05.04,Chiba,41,35,24.465574
2018.05.05,Chiba,20,35,11.934426
2018.05.06,Chiba,24,37,13.715644
2018.05.07,Chiba,28,37,16.001585
2018.05.08,Chiba,26,37,14.858614
2018.05.09,Chiba,34,37,19.430496
2018.05.10,Chiba,34,37,19.430496
2018.05.11,Chiba,26,37,14.858614
2018.05.12,Chiba,30,37,17.144554
2018.05.13,Chiba,30,35,17.612906
2018.05.14,Chiba,18,35,10.567743
2018.05.15,Chiba,26,35,15.264518
2018.05.16,Chiba,29,35,17.025808
2018.05.17,Chiba,20,35,11.741937
2018.05.18,Chiba,33,35,19.374195
2018.05.19,Chiba,30,35,17.612906
2018.05.20,Chiba,21,35,12.395677
2018.05.21,Chiba,31,35,18.29838
2018.05.22,Chiba,26,35,15.347029
2018.05.23,Chiba,31,35,18.29838
2018.05.24,Chiba,31,35,18.29838
2018.05.25,Chiba,26,35,15.347029
2018.05.26,Chiba,19,35,11.215136
2018.05.27,Chiba,25,41,14.874421
2018.05.28,Chiba,30,41,17.849304
2018.05.29,Chiba,36,41,21.419165
2018.05.30,Chiba,37,41,22.014143
2018.05.31,Chiba,33,41,19.634235
2018.06.01,Chiba,24,41,14.279444
2018.06.02,Chiba,30,41,17.849304
2018.06.03,Chiba,16,32,9.2874422
2018.06.04,Chiba,28,32,16.253025
2018.06.05,Chiba,21,32,12.189768
2018.06.06,Chiba,31,32,17.994419
2018.06.07,Chiba,23,32,13.350698
2018.06.08,Chiba,25,32,14.511629
2018.06.09,Chiba,28,32,16.253025
2018.06.10,Chiba,19,37,11.190612
2018.06.11,Chiba,28,37,16.49143
2018.06.12,Chiba,41,37,24.148163
2018.06.13,Chiba,39,37,22.970205
2018.06.14,Chiba,19,37,11.190612
2018.06.15,Chiba,32,37,18.847347
2018.06.16,Chiba,18,37,10.601633
2018.06.17,Chiba,32,36,18.917053
2018.06.18,Chiba,42,36,24.828632
2018.06.19,Chiba,20,36,11.823158
2018.06.20,Chiba,32,36,18.917053
2018.06.21,Chiba,18,36,10.640842
2018.06.22,Chiba,23,36,13.596632
2018.06.23,Chiba,23,36,13.596632
2018.06.24,Chiba,18,39,9.7778578
2018.06.25,Chiba,21,39,11.4075
2018.06.26,Chiba,34,39,18.469286
2018.06.27,Chiba,55,39,29.876787
2018.06.28,Chiba,33,39,17.926073
2018.06.29,Chiba,35,39,19.012501
2018.06.30,Chiba,28,39,15.210001
2018.07.01,Chiba,29,69,21.020607
2018.07.02,Chiba,42,69,30.443638
2018.07.03,Chiba,55,69,39.866669
2018.07.04,Chiba,45,69,32.618187
2018.07.05,Chiba,58,69,42.041214
2018.07.06,Chiba,40,69,28.993942
2018.07.07,Chiba,28,69,20.295759
2018.07.08,Chiba,26,37,17.865715
2018.07.09,Chiba,27,37,18.552858
2018.07.10,Chiba,13,37,8.9328575
2018.07.11,Chiba,26,37,17.865715
2018.07.12,Chiba,15,37,10.307143
2018.07.13,Chiba,29,37,19.927143
2018.07.14,Chiba,32,37,21.988571
2018.07.15,Chiba,27,39,20.032684
2018.07.16,Chiba,28,39,20.774635
2018.07.17,Chiba,23,39,17.064878
2018.07.18,Chiba,22,39,16.322927
2018.07.19,Chiba,31,39,23.000488
2018.07.20,Chiba,17,39,12.613172
2018.07.21,Chiba,16,39,11.87122
2018.07.22,Chiba,15,33,11.110791
2018.07.23,Chiba,29,33,21.480864
2018.07.24,Chiba,21,33,15.555109
2018.07.25,Chiba,12,33,8.8886337
2018.07.26,Chiba,19,33,14.073669
2018.07.27,Chiba,23,33,17.036549
2018.07.28,Chiba,20,33,14.81439
2018.07.29,Chiba,33,39,22.815001
2018.07.30,Chiba,21,39,14.518638
2018.07.31,Chiba,22,39,15.210001
2018.08.01,Chiba,30,39,20.740911
2018.08.02,Chiba,27,39,18.666821
2018.08.03,Chiba,17,39,11.753182
2018.08.04,Chiba,26,39,17.975454
2018.08.05,Chiba,17,33,12.776058
2018.08.06,Chiba,18,33,13.527592
2018.08.07,Chiba,25,33,18.788321
2018.08.08,Chiba,19,33,14.279124
2018.08.09,Chiba,12,33,9.0183945
2018.08.10,Chiba,20,33,15.030657
2018.08.11,Chiba,26,33,19.539856
2018.08.12,Chiba,15,36,11.011765
2018.08.13,Chiba,11,36,8.0752935
2018.08.14,Chiba,22,36,16.150587
2018.08.15,Chiba,14,36,10.277647
2018.08.16,Chiba,32,36,23.491764
2018.08.17,Chiba,33,36,24.225883
2018.08.18,Chiba,26,36,19.087059
2018.08.19,Chiba,23,31,17.112001
2018.08.20,Chiba,4,31,2.9760003
2018.08.21,Chiba,20,31,14.880001
2018.08.22,Chiba,27,31,20.088001
2018.08.23,Chiba,20,31,14.880001
2018.08.24,Chiba,14,31,10.416001
2018.08.25,Chiba,22,31,16.368002
2018.08.26,Chiba,25,43,18.327871
2018.08.27,Chiba,23,43,16.861641
2018.08.28,Chiba,37,43,27.125248
2018.08.29,Chiba,27,43,19.7941
2018.08.30,Chiba,25,43,18.327871
2018.08.31,Chiba,25,43,18.327871
2018.09.01,Chiba,21,43,15.395411
2018.09.02,Chiba,27,40,18.514288
2018.09.03,Chiba,40,40,27.428574
2018.09.04,Chiba,14,40,9.6000004
2018.09.05,Chiba,24,40,16.457144
2018.09.06,Chiba,13,40,8.9142866
2018.09.07,Chiba,39,40,26.742859
2018.09.08,Chiba,25,40,17.142859
2018.09.09,Chiba,20,36,14.587013
2018.09.10,Chiba,29,36,21.151169
2018.09.11,Chiba,19,36,13.857662
2018.09.12,Chiba,15,36,10.94026
2018.09.13,Chiba,23,36,16.775066
2018.09.14,Chiba,21,36,15.316364
2018.09.15,Chiba,27,36,19.692467
2018.09.16,Chiba,19,44,13.728001
2018.09.17,Chiba,30,44,21.675791
2018.09.18,Chiba,29,44,20.953264
2018.09.19,Chiba,20,44,14.450526
2018.09.20,Chiba,37,44,26.733475
2018.09.21,Chiba,33,44,23.843369
2018.09.22,Chiba,22,44,15.89558
2018.09.23,Chiba,22,38,16.200745
2018.09.24,Chiba,23,38,16.937143
2018.09.25,Chiba,19,38,13.991553
2018.09.26,Chiba,24,38,17.67354
2018.09.27,Chiba,28,38,20.619131
2018.09.28,Chiba,22,38,16.200745
2018.09.29,Chiba,23,38,16.937143
2018.09.30,Chiba,19,35,12.574547
2018.10.01,Chiba,19,35,12.574547
2018.10.02,Chiba,24,35,15.883637
2018.10.03,Chiba,34,35,22.50182
2018.10.04,Chiba,32,35,21.178183
2018.10.05,Chiba,17,35,11.25091
2018.10.06,Chiba,20,35,13.236364
2018.10.07,Chiba,19,76,13.289913
2018.10.08,Chiba,22,76,15.388321
2018.10.09,Chiba,23,76,16.08779
2018.10.10,Chiba,83,76,58.055935
2018.10.11,Chiba,100,76,69.946907
2018.10.12,Chiba,48,76,33.574516
2018.10.13,Chiba,44,76,30.776642
2018.10.14,Chiba,41,50,29.611115
2018.10.15,Chiba,33,50,23.833334
2018.10.16,Chiba,30,50,21.666668
2018.10.17,Chiba,31,50,22.388891
2018.10.18,Chiba,31,50,22.388891
2018.10.19,Chiba,24,50,17.333334
2018.10.20,Chiba,26,50,18.777779
2018.10.21,Chiba,20,33,14.501409
2018.10.22,Chiba,9,33,6.5256338
2018.10.23,Chiba,31,33,22.477182
2018.10.24,Chiba,18,33,13.051268
2018.10.25,Chiba,22,33,15.95155
2018.10.26,Chiba,20,33,14.501409
2018.10.27,Chiba,22,33,15.95155
2018.10.28,Chiba,24,28,18.231655
2018.10.29,Chiba,9,28,6.8368697
2018.10.30,Chiba,22,28,16.712349
2018.10.31,Chiba,11,28,8.3561745
2018.11.01,Chiba,14,28,10.635131
2018.11.02,Chiba,13,28,9.8754787
2018.11.03,Chiba,22,28,16.712349
2018.11.04,Chiba,17,43,13.107586
2018.11.05,Chiba,16,43,12.336552
2018.11.06,Chiba,30,43,23.131035
2018.11.07,Chiba,30,43,23.131035
2018.11.08,Chiba,22,43,16.962759
2018.11.09,Chiba,39,43,30.070345
2018.11.10,Chiba,20,43,15.42069
2018.11.11,Chiba,15,36,10.596228
2018.11.12,Chiba,19,36,13.421888
2018.11.13,Chiba,37,36,26.137362
2018.11.14,Chiba,27,36,19.07321
2018.11.15,Chiba,27,36,19.07321
2018.11.16,Chiba,18,36,12.715473
2018.11.17,Chiba,16,36,11.302643
2018.11.18,Chiba,17,30,12.529135
2018.11.19,Chiba,28,30,20.636221
2018.11.20,Chiba,11,30,8.1070871
2018.11.21,Chiba,20,30,14.740158
2018.11.22,Chiba,11,30,8.1070871
2018.11.23,Chiba,24,30,17.68819
2018.11.24,Chiba,16,30,11.792127
2018.11.25,Chiba,16,35,12.049656
2018.11.26,Chiba,24,35,18.074484
2018.11.27,Chiba,18,35,13.555863
2018.11.28,Chiba,20,35,15.062069
2018.11.29,Chiba,27,35,20.333794
2018.11.30,Chiba,20,35,15.062069
2018.12.01,Chiba,20,35,15.062069
2018.12.02,Chiba,11,34,7.884325
2018.12.03,Chiba,17,34,12.184866
2018.12.04,Chiba,4,34,2.8670273
2018.12.05,Chiba,22,34,15.76865
2018.12.06,Chiba,32,34,22.936218
2018.12.07,Chiba,39,34,27.953516
2018.12.08,Chiba,23,34,16.485407
2018.12.09,Chiba,18,31,12.524893
2018.12.10,Chiba,23,31,16.00403
2018.12.11,Chiba,23,31,16.00403
2018.12.12,Chiba,21,31,14.612374
2018.12.13,Chiba,11,31,7.6541004
2018.12.14,Chiba,30,31,20.874821
2018.12.15,Chiba,13,31,9.0457554
2018.12.16,Chiba,28,31,20.060444
2018.12.17,Chiba,18,31,12.896
2018.12.18,Chiba,25,31,17.911112
2018.12.19,Chiba,12,31,8.597333
2018.12.20,Chiba,21,31,15.045334
2018.12.21,Chiba,9,31,6.448
2018.12.22,Chiba,22,31,15.761778
2018.12.23,Chiba,22,40,16.342857
2018.12.24,Chiba,37,40,27.485714
2018.12.25,Chiba,28,40,20.799999
2018.12.26,Chiba,16,40,11.885715
2018.12.27,Chiba,25,40,18.571428
2018.12.28,Chiba,16,40,11.885715
2018.12.29,Chiba,24,40,17.828573
2018.12.30,Chiba,31,33,14.060617
2018.12.31,Chiba,23,33,10.432072
2019.01.01,Chiba,24,33,10.88564
2019.01.02,Chiba,29,33,13.153481
2019.01.03,Chiba,52,33,23.585552
2019.01.04,Chiba,49,33,22.224848
2019.01.05,Chiba,19,33,8.6177979
2019.01.06,Chiba,28,33,12.320001
2019.01.07,Chiba,43,33,18.920002
2019.01.08,Chiba,37,33,16.280001
2019.01.09,Chiba,26,33,11.440001
2019.01.10,Chiba,29,33,12.760001
2019.01.11,Chiba,40,33,17.600002
2019.01.12,Chiba,31,33,13.640001
2019.01.13,Chiba,28,32,13.002419
2019.01.14,Chiba,43,32,19.968
2019.01.15,Chiba,28,32,13.002419
2019.01.16,Chiba,14,32,6.5012097
2019.01.17,Chiba,24,32,11.14493
2019.01.18,Chiba,36,32,16.717396
2019.01.19,Chiba,42,32,19.50363
2019.01.20,Chiba,33,44,14.853246
2019.01.21,Chiba,53,44,23.855215
2019.01.22,Chiba,43,44,19.354231
2019.01.23,Chiba,42,44,18.904133
2019.01.24,Chiba,49,44,22.054821
2019.01.25,Chiba,36,44,16.203543
2019.01.26,Chiba,49,44,22.054821
2019.01.27,Chiba,31,32,14.004707
2019.01.28,Chiba,28,32,12.649413
2019.01.29,Chiba,42,32,18.974119
2019.01.30,Chiba,29,32,13.101178
2019.01.31,Chiba,38,32,17.167061
2019.02.01,Chiba,31,32,14.004707
2019.02.02,Chiba,22,32,9.9388247
2019.02.03,Chiba,27,38,11.68292
2019.02.04,Chiba,48,38,20.769636
2019.02.05,Chiba,61,38,26.394747
2019.02.06,Chiba,37,38,16.009928
2019.02.07,Chiba,49,38,21.202337
2019.02.08,Chiba,20,38,8.6540155
2019.02.09,Chiba,32,38,13.846425
2019.02.10,Chiba,15,34,6.4682932
2019.02.11,Chiba,41,34,17.680002
2019.02.12,Chiba,52,34,22.423416
2019.02.13,Chiba,31,34,13.367806
2019.02.14,Chiba,36,34,15.523904
2019.02.15,Chiba,39,34,16.817562
2019.02.16,Chiba,32,34,13.799026
2019.02.17,Chiba,31,39,13.817143
2019.02.18,Chiba,66,39,29.417145
2019.02.19,Chiba,33,39,14.708572
2019.02.20,Chiba,38,39,16.937143
2019.02.21,Chiba,31,39,13.817143
2019.02.22,Chiba,45,39,20.057144
2019.02.23,Chiba,29,39,12.925714
2019.02.24,Chiba,34,39,15.154286
2019.02.25,Chiba,38,39,16.937143
2019.02.26,Chiba,35,39,15.6
2019.02.27,Chiba,66,39,29.417145
2019.02.28,Chiba,24,39,10.697144
2019.03.01,Chiba,47,39,20.948572
2019.03.02,Chiba,29,39,12.925714
2019.03.03,Chiba,36,29,16.286402
2019.03.04,Chiba,41,29,18.548401
2019.03.05,Chiba,31,29,14.024401
2019.03.06,Chiba,27,29,12.2148
2019.03.07,Chiba,25,29,11.31
2019.03.08,Chiba,11,29,4.9764004
2019.03.09,Chiba,29,29,13.1196
2019.03.10,Chiba,33,38,14.331429
2019.03.11,Chiba,37,38,16.068571
2019.03.12,Chiba,62,38,26.925714
2019.03.13,Chiba,38,38,16.502859
2019.03.14,Chiba,43,38,18.674286
2019.03.15,Chiba,25,38,10.857143
2019.03.16,Chiba,35,38,15.200002
2019.03.17,Chiba,35,32,14.997427
2019.03.18,Chiba,28,32,11.997941
2019.03.19,Chiba,13,32,5.5704727
2019.03.20,Chiba,59,32,25.281378
2019.03.21,Chiba,46,32,19.710903
2019.03.22,Chiba,21,32,8.998456
2019.03.23,Chiba,31,32,13.283435
2019.03.24,Chiba,34,36,15.214663
2019.03.25,Chiba,21,36,9.3972912
2019.03.26,Chiba,51,36,22.821995
2019.03.27,Chiba,28,36,12.529722
2019.03.28,Chiba,57,36,25.506933
2019.03.29,Chiba,38,36,17.004622
2019.03.30,Chiba,22,36,9.8447819
2019.03.31,Chiba,44,35,20.273418
2019.04.01,Chiba,23,35,10.597468
2019.04.02,Chiba,17,35,7.8329124
2019.04.03,Chiba,35,35,16.126583
2019.04.04,Chiba,62,35,28.567089
2019.04.05,Chiba,28,35,12.901267
2019.04.06,Chiba,28,35,12.901267
2019.04.07,Chiba,40,34,18.775223
2019.04.08,Chiba,21,34,9.8569918
2019.04.09,Chiba,25,34,11.734514
2019.04.10,Chiba,42,34,19.713984
2019.04.11,Chiba,40,34,18.775223
2019.04.12,Chiba,32,34,15.020178
2019.04.13,Chiba,26,34,12.203895
2019.04.14,Chiba,40,42,17.768137
2019.04.15,Chiba,47,42,20.877562
2019.04.16,Chiba,43,42,19.100746
2019.04.17,Chiba,43,42,19.100746
2019.04.18,Chiba,43,42,19.100746
2019.04.19,Chiba,44,42,19.544949
2019.04.20,Chiba,35,42,15.547119
2019.04.21,Chiba,33,36,14.422413
2019.04.22,Chiba,38,36,16.607628
2019.04.23,Chiba,36,36,15.733541
2019.04.24,Chiba,56,36,24.4744
2019.04.25,Chiba,34,36,14.859455
2019.04.26,Chiba,35,36,15.296498
2019.04.27,Chiba,25,36,10.92607
2019.04.28,Chiba,19,32,8.7016516
2019.04.29,Chiba,37,32,16.945322
2019.04.30,Chiba,42,32,19.235231
2019.05.01,Chiba,30,32,13.73945
2019.05.02,Chiba,22,32,10.075597
2019.05.03,Chiba,25,32,11.449541
2019.05.04,Chiba,43,32,19.693213
2019.05.05,Chiba,79,58,36.192005
2019.05.06,Chiba,72,58,32.985115
2019.05.07,Chiba,60,58,27.487597
2019.05.08,Chiba,25,58,11.453165
2019.05.09,Chiba,50,58,22.90633
2019.05.10,Chiba,50,58,22.90633
2019.05.11,Chiba,59,58,27.02947
2019.05.12,Chiba,33,40,14.250521
2019.05.13,Chiba,48,40,20.728029
2019.05.14,Chiba,59,40,25.478203
2019.05.15,Chiba,24,40,10.364015
2019.05.16,Chiba,46,40,19.864363
2019.05.17,Chiba,35,40,15.114189
2019.05.18,Chiba,44,40,19.000694
2019.05.19,Chiba,30,31,13.817143
2019.05.20,Chiba,44,31,20.265144
2019.05.21,Chiba,13,31,5.9874287
2019.05.22,Chiba,27,31,12.435429
2019.05.23,Chiba,31,31,14.277715
2019.05.24,Chiba,36,31,16.58057
2019.05.25,Chiba,29,31,13.356571
2019.05.26,Chiba,100,54,44.928005
2019.05.27,Chiba,54,54,24.261122
2019.05.28,Chiba,44,54,19.768322
2019.05.29,Chiba,41,54,18.420481
2019.05.30,Chiba,56,54,25.159681
2019.05.31,Chiba,55,54,24.710402
2019.06.01,Chiba,25,54,11.232001
2019.06.02,Chiba,37,37,16.240608
2019.06.03,Chiba,39,37,17.118479
2019.06.04,Chiba,30,37,13.16806
2019.06.05,Chiba,40,37,17.557413
2019.06.06,Chiba,41,37,17.996349
2019.06.07,Chiba,43,37,18.87422
2019.06.08,Chiba,33,37,14.484866
2019.06.09,Chiba,29,37,13.553686
2019.06.10,Chiba,23,37,10.749475
2019.06.11,Chiba,17,37,7.9452643
2019.06.12,Chiba,44,37,20.564213
2019.06.13,Chiba,47,37,21.966318
2019.06.14,Chiba,50,37,23.368423
2019.06.15,Chiba,37,37,17.292633
2019.06.16,Chiba,35,37,16.097212
2019.06.17,Chiba,37,37,17.017054
2019.06.18,Chiba,33,37,15.177371
2019.06.19,Chiba,34,37,15.637291
2019.06.20,Chiba,34,37,15.637291
2019.06.21,Chiba,34,37,15.637291
2019.06.22,Chiba,44,37,20.236494
2019.06.23,Chiba,12,32,5.49578
2019.06.24,Chiba,26,32,11.907523
2019.06.25,Chiba,31,32,14.197432
2019.06.26,Chiba,36,32,16.487341
2019.06.27,Chiba,44,32,20.151194
2019.06.28,Chiba,43,32,19.693213
2019.06.29,Chiba,26,32,11.907523
2019.06.30,Chiba,31,41,14.315955
2019.07.01,Chiba,46,41,21.243031
2019.07.02,Chiba,56,41,25.861082
2019.07.03,Chiba,33,41,15.239567
2019.07.04,Chiba,35,41,16.163176
2019.07.05,Chiba,30,41,13.854151
2019.07.06,Chiba,46,41,21.243031
2019.07.07,Chiba,23,39,20.428032
2019.07.08,Chiba,18,39,15.987155
2019.07.09,Chiba,31,39,27.533432
2019.07.10,Chiba,14,39,12.434454
2019.07.11,Chiba,13,39,11.546279
2019.07.12,Chiba,20,39,17.763504
2019.07.13,Chiba,18,39,15.987155
2019.07.14,Chiba,14,37,12.432
2019.07.15,Chiba,21,37,18.648001
2019.07.16,Chiba,19,37,16.872
2019.07.17,Chiba,12,37,10.656
2019.07.18,Chiba,27,37,23.976
2019.07.19,Chiba,20,37,17.76
2019.07.20,Chiba,17,37,15.096002
2019.07.21,Chiba,13,35,11.636065
2019.07.22,Chiba,10,35,8.95082
2019.07.23,Chiba,18,35,16.111475
2019.07.24,Chiba,23,35,20.586885
2019.07.25,Chiba,27,35,24.167213
2019.07.26,Chiba,10,35,8.95082
2019.07.27,Chiba,21,35,18.796721
2019.07.28,Chiba,25,39,21.422537
2019.07.29,Chiba,19,39,16.281128
2019.07.30,Chiba,21,39,17.99493
2019.07.31,Chiba,23,39,19.708733
2019.08.01,Chiba,19,39,16.281128
2019.08.02,Chiba,19,39,16.281128
2019.08.03,Chiba,16,39,13.710423
2019.08.04,Chiba,15,33,13.088136
2019.08.05,Chiba,10,33,8.7254238
2019.08.06,Chiba,20,33,17.450848
2019.08.07,Chiba,12,33,10.470509
2019.08.08,Chiba,22,33,19.195932
2019.08.09,Chiba,18,33,15.705762
2019.08.10,Chiba,21,33,18.323391
2019.08.11,Chiba,6,28,5.2416005
2019.08.12,Chiba,14,28,12.230401
2019.08.13,Chiba,11,28,9.609601
2019.08.14,Chiba,22,28,19.219202
2019.08.15,Chiba,18,28,15.7248
2019.08.16,Chiba,14,28,12.230401
2019.08.17,Chiba,15,28,13.104001
2019.08.18,Chiba,12,28,11.152341
2019.08.19,Chiba,16,28,14.869788
2019.08.20,Chiba,18,28,16.728512
2019.08.21,Chiba,13,28,12.081702
2019.08.22,Chiba,13,28,12.081702
2019.08.23,Chiba,13,28,12.081702
2019.08.24,Chiba,9,28,8.3642559
2019.08.25,Chiba,17,37,14.324673
2019.08.26,Chiba,27,37,22.75095
2019.08.27,Chiba,20,37,16.852556
2019.08.28,Chiba,11,37,9.2689056
2019.08.29,Chiba,16,37,13.482044
2019.08.30,Chiba,17,37,14.324673
2019.08.31,Chiba,29,37,24.436205
2019.09.01,Chiba,25,40,21.517242
2019.09.02,Chiba,34,40,29.263451
2019.09.03,Chiba,22,40,18.935175
2019.09.04,Chiba,19,40,16.353104
2019.09.05,Chiba,24,40,20.656553
2019.09.06,Chiba,10,40,8.6068974
2019.09.07,Chiba,11,40,9.4675875
2019.09.08,Chiba,13,29,11.531765
2019.09.09,Chiba,13,29,11.531765
2019.09.10,Chiba,21,29,18.628237
2019.09.11,Chiba,8,29,7.0964708
2019.09.12,Chiba,10,29,8.8705883
2019.09.13,Chiba,23,29,20.402353
2019.09.14,Chiba,14,29,12.418824
2019.09.15,Chiba,9,31,7.504138
2019.09.16,Chiba,13,31,10.839311
2019.09.17,Chiba,20,31,16.675861
2019.09.18,Chiba,23,31,19.177242
2019.09.19,Chiba,19,31,15.84207
2019.09.20,Chiba,12,31,10.005518
2019.09.21,Chiba,20,31,16.675861
2019.09.22,Chiba,12,27,10.869678
2019.09.23,Chiba,11,27,9.963872
2019.09.24,Chiba,18,27,16.304516
2019.09.25,Chiba,12,27,10.869678
2019.09.26,Chiba,9,27,8.1522579
2019.09.27,Chiba,17,27,15.39871
2019.09.28,Chiba,14,27,12.681291
2019.09.29,Chiba,14,35,12.133333
2019.09.30,Chiba,17,35,14.733334
2019.10.01,Chiba,8,35,6.9333334
2019.10.02,Chiba,20,35,17.333334
2019.10.03,Chiba,27,35,23.400002
2019.10.04,Chiba,22,35,19.066668
2019.10.05,Chiba,18,35,15.6
2019.10.06,Chiba,23,26,19.038366
2019.10.07,Chiba,21,26,17.382858
2019.10.08,Chiba,17,26,14.071837
2019.10.09,Chiba,10,26,8.2775517
2019.10.10,Chiba,7,26,5.7942858
2019.10.11,Chiba,14,26,11.588572
2019.10.12,Chiba,6,26,4.9665308
2019.10.13,Chiba,11,33,8.9177961
2019.10.14,Chiba,14,33,11.349923
2019.10.15,Chiba,22,33,17.835592
2019.10.16,Chiba,32,33,25.94268
2019.10.17,Chiba,19,33,15.403465
2019.10.18,Chiba,20,33,16.214174
2019.10.19,Chiba,9,33,7.2963786
2019.10.20,Chiba,20,32,17.066668
2019.10.21,Chiba,8,32,6.8266673
2019.10.22,Chiba,11,32,9.3866673
2019.10.23,Chiba,22,32,18.773335
2019.10.24,Chiba,23,32,19.626669
2019.10.25,Chiba,16,32,13.653335
2019.10.26,Chiba,17,32,14.506669
2019.10.27,Chiba,17,33,14.586001
2019.10.28,Chiba,17,33,14.586001
2019.10.29,Chiba,27,33,23.166002
2019.10.30,Chiba,12,33,10.296
2019.10.31,Chiba,19,33,16.302002
2019.11.01,Chiba,17,33,14.586001
2019.11.02,Chiba,11,33,9.4380007
2019.11.03,Chiba,17,29,14.933592
2019.11.04,Chiba,20,29,17.568932
2019.11.05,Chiba,15,29,13.1767
2019.11.06,Chiba,16,29,14.055146
2019.11.07,Chiba,7,29,6.1491261
2019.11.08,Chiba,12,29,10.541359
2019.11.09,Chiba,16,29,14.055146
2019.11.10,Chiba,11,23,9.7451849
2019.11.11,Chiba,15,23,13.28889
2019.11.12,Chiba,17,23,15.060741
2019.11.13,Chiba,14,23,12.402964
2019.11.14,Chiba,9,23,7.9733338
2019.11.15,Chiba,9,23,7.9733338
2019.11.16,Chiba,6,23,5.315556
2019.11.17,Chiba,15,31,12.615652
2019.11.18,Chiba,13,31,10.933565
2019.11.19,Chiba,22,31,18.502956
2019.11.20,Chiba,28,31,23.549217
2019.11.21,Chiba,12,31,10.092523
2019.11.22,Chiba,12,31,10.092523
2019.11.23,Chiba,13,31,10.933565
2019.11.24,Chiba,100,83,91.829788
2019.11.25,Chiba,62,83,56.934471
2019.11.26,Chiba,39,83,35.813618
2019.11.27,Chiba,27,83,24.794043
2019.11.28,Chiba,18,83,16.529362
2019.11.29,Chiba,14,83,12.856171
2019.11.30,Chiba,22,83,20.202555
2019.12.01,Chiba,18,38,15.13532
2019.12.02,Chiba,20,38,16.817024
2019.12.03,Chiba,27,38,22.70298
2019.12.04,Chiba,22,38,18.498726
2019.12.05,Chiba,14,38,11.771915
2019.12.06,Chiba,19,38,15.976172
2019.12.07,Chiba,21,38,17.657875
2019.12.08,Chiba,6,31,5.0905261
2019.12.09,Chiba,17,31,14.423157
2019.12.10,Chiba,17,31,14.423157
2019.12.11,Chiba,17,31,14.423157
2019.12.12,Chiba,27,31,22.907368
2019.12.13,Chiba,19,31,16.119999
2019.12.14,Chiba,11,31,9.3326311
2019.12.15,Chiba,13,39,11.139719
2019.12.16,Chiba,30,39,25.707043
2019.12.17,Chiba,34,39,29.134649
2019.12.18,Chiba,18,39,15.424226
2019.12.19,Chiba,16,39,13.710423
2019.12.20,Chiba,15,39,12.853521
2019.12.21,Chiba,16,39,13.710423
2019.12.22,Chiba,20,34,16.838097
2019.12.23,Chiba,20,34,16.838097
2019.12.24,Chiba,12,34,10.102858
2019.12.25,Chiba,17,34,14.312382
2019.12.26,Chiba,18,34,15.154286
2019.12.27,Chiba,17,34,14.312382
2019.12.28,Chiba,22,34,18.521904
2019.12.29,Chiba,17,28,14.560001
