date,raw_daily,calc_weekly,raw_weekly,weight,weighted_daily,normalized_weighted_daily
2019-02-20,67,31.571428571428573,72.0,2.2805429864253393,152.79638009049773,75.2808988764045
2019-02-21,89,31.571428571428573,72.0,2.2805429864253393,202.9683257918552,100.0
2019-02-22,11,31.571428571428573,72.0,2.2805429864253393,25.085972850678733,12.359550561797754
2019-02-23,11,31.571428571428573,72.0,2.2805429864253393,25.085972850678733,12.359550561797754
2019-02-24,45,40.0,75.0,1.875,84.375,41.57052568218298
2019-02-25,22,40.0,75.0,1.875,41.25,20.32336811128946
2019-02-26,56,40.0,75.0,1.875,105.0,51.732209737827716
2019-02-27,56,40.0,75.0,1.875,105.0,51.732209737827716
2019-02-28,22,40.0,75.0,1.875,41.25,20.32336811128946
2019-03-01,46,40.0,75.0,1.875,86.25,42.494315141787055
2019-03-02,33,40.0,75.0,1.875,61.875,30.48505216693419
2019-03-03,33,49.714285714285715,100.0,2.0114942528735633,66.37931034482759,32.704270523914076
2019-03-04,32,49.714285714285715,100.0,2.0114942528735633,64.36781609195403,31.71323202318941
2019-03-05,22,49.714285714285715,100.0,2.0114942528735633,44.252873563218394,21.802847015942717
2019-03-06,66,49.714285714285715,100.0,2.0114942528735633,132.75862068965517,65.40854104782815
2019-03-07,56,49.714285714285715,100.0,2.0114942528735633,112.64367816091955,55.498156040581456
2019-03-08,81,49.714285714285715,100.0,2.0114942528735633,162.93103448275863,80.27411855869819
2019-03-09,58,49.714285714285715,100.0,2.0114942528735633,116.66666666666667,57.480233042030804
2019-03-10,56,49.142857142857146,64.0,1.3023255813953487,72.93023255813952,35.931829399297385
2019-03-11,76,49.142857142857146,64.0,1.3023255813953487,98.9767441860465,48.76462561333217
2019-03-12,100,49.142857142857146,64.0,1.3023255813953487,130.23255813953486,64.1639810701739
2019-03-13,44,49.142857142857146,64.0,1.3023255813953487,57.302325581395344,28.232151670876522
2019-03-14,34,49.142857142857146,64.0,1.3023255813953487,44.279069767441854,21.81575356385913
