date,raw_daily,raw_weekly,prefecture,symptoms_harmonized_daily
2018.01.01,39,55,Aichi,15.914824
2018.01.03,36,55,Aichi,14.690608
2018.01.05,39,55,Aichi,15.914824
2018.01.02,47,55,Aichi,19.179405
2018.01.04,58,55,Aichi,23.668201
2018.01.06,39,55,Aichi,15.914824
2017.12.31,35,55,Aichi,14.282535
2018.01.06,0,49,Akita,0
2018.01.01,30,49,Akita,20.09844
2018.01.02,14,49,Akita,9.3792734
2017.12.31,41,49,Akita,27.467871
2018.01.03,45,49,Akita,30.147663
2018.01.05,15,49,Akita,10.04922
2018.01.04,14,49,Akita,9.3792734
2018.01.03,23,83,Aomori,16.338583
2018.01.02,34,83,Aomori,24.152689
2017.12.31,34,83,Aomori,24.152689
2018.01.06,24,83,Aomori,17.048956
2018.01.04,46,83,Aomori,32.677166
2018.01.01,23,83,Aomori,16.338583
2018.01.05,70,83,Aomori,49.726124
2018.01.04,26,49,Chiba,13.251509
2018.01.03,35,49,Chiba,17.83857
2018.01.06,35,49,Chiba,17.83857
2018.01.02,25,49,Chiba,12.741836
2018.01.01,19,49,Chiba,9.683794
2017.12.31,30,49,Chiba,15.290202
2018.01.05,39,49,Chiba,19.877262
2018.01.04,35,33,Ehime,17.316343
2018.01.06,12,33,Ehime,5.9370317
2018.01.02,24,33,Ehime,11.874063
2018.01.03,24,33,Ehime,11.874063
2018.01.05,0,33,Ehime,0
2018.01.01,50,33,Ehime,24.737631
2017.12.31,0,33,Ehime,0
2018.01.04,22,44,Fukui,15.822165
2018.01.03,0,44,Fukui,0
2018.01.01,0,44,Fukui,0
2018.01.05,23,44,Fukui,16.541353
2018.01.02,46,44,Fukui,33.082706
2017.12.31,42,44,Fukui,30.20595
2018.01.06,0,44,Fukui,0
2018.01.01,49,64,Fukuoka,21.574022
2018.01.06,58,64,Fukuoka,25.536598
2018.01.04,64,64,Fukuoka,28.178316
2018.01.05,24,64,Fukuoka,10.566868
2018.01.03,55,64,Fukuoka,24.21574
2018.01.02,18,64,Fukuoka,7.9251513
2017.12.31,48,64,Fukuoka,21.133736
2018.01.01,31,28,Fukushima,14.62757
2018.01.05,0,28,Fukushima,0
2017.12.31,7,28,Fukushima,3.3029997
2018.01.03,30,28,Fukushima,14.155712
2018.01.04,23,28,Fukushima,10.852713
2018.01.06,8,28,Fukushima,3.7748568
2018.01.02,30,28,Fukushima,14.155712
2018.01.03,18,47,Gifu,12.596785
2018.01.04,30,47,Gifu,20.994638
2018.01.01,43,47,Gifu,30.092318
2018.01.05,13,47,Gifu,9.0976772
2018.01.02,12,47,Gifu,8.3978558
2017.12.31,11,47,Gifu,7.6980343
2018.01.06,19,47,Gifu,13.296605
2018.01.05,26,41,Gunma,15.872541
2017.12.31,18,41,Gunma,10.988684
2018.01.02,13,41,Gunma,7.9362707
2018.01.01,25,41,Gunma,15.26206
2018.01.03,25,41,Gunma,15.26206
2018.01.06,13,41,Gunma,7.9362707
2018.01.04,26,41,Gunma,15.872541
2017.12.31,26,41,Hiroshima,13.960189
2018.01.01,28,41,Hiroshima,15.034049
2018.01.03,20,41,Hiroshima,10.738607
2018.01.04,35,41,Hiroshima,18.792562
2018.01.05,20,41,Hiroshima,10.738607
2018.01.02,11,41,Hiroshima,5.9062338
2018.01.06,26,41,Hiroshima,13.960189
2017.12.31,25,61,Hokkaido,10.869565
2018.01.01,47,61,Hokkaido,20.434782
2018.01.03,45,61,Hokkaido,19.565218
2018.01.05,48,61,Hokkaido,20.869564
2018.01.02,31,61,Hokkaido,13.47826
2018.01.04,57,61,Hokkaido,24.782608
2018.01.06,52,61,Hokkaido,22.608694
2018.01.06,41,42,Hyogo,16.637682
2018.01.05,56,42,Hyogo,22.72464
2018.01.03,26,42,Hyogo,10.550725
2018.01.01,20,42,Hyogo,8.115943
2018.01.04,18,42,Hyogo,7.304348
2017.12.31,33,42,Hyogo,13.391305
2018.01.02,31,42,Hyogo,12.579711
2018.01.05,43,34,Ibaraki,17.273157
2018.01.01,17,34,Ibaraki,6.8289223
2018.01.06,33,34,Ibaraki,13.256145
2018.01.04,21,34,Ibaraki,8.4357281
2018.01.02,38,34,Ibaraki,15.264649
2017.12.31,5,34,Ibaraki,2.0085065
2018.01.03,27,34,Ibaraki,10.845936
2018.01.06,43,45,Ishikawa,19.474636
2018.01.01,30,45,Ishikawa,13.586955
2018.01.03,44,45,Ishikawa,19.927536
2017.12.31,0,45,Ishikawa,0
2018.01.02,14,45,Ishikawa,6.3405795
2018.01.05,57,45,Ishikawa,25.815214
2018.01.04,28,45,Ishikawa,12.681159
2018.01.05,24,62,Iwate,14.440994
2018.01.03,23,62,Iwate,13.839286
2018.01.04,48,62,Iwate,28.881989
2017.12.31,11,62,Iwate,6.6187887
2018.01.01,71,62,Iwate,42.721272
2018.01.02,23,62,Iwate,13.839286
2018.01.06,24,62,Iwate,14.440994
2018.01.01,0,56,Kagawa,0
2017.12.31,0,56,Kagawa,0
2018.01.02,39,56,Kagawa,24.600134
2018.01.06,20,56,Kagawa,12.615454
2018.01.05,40,56,Kagawa,25.230907
2018.01.04,19,56,Kagawa,11.984682
2018.01.03,75,56,Kagawa,47.307953
2018.01.01,26,47,Kagoshima,15.008597
2017.12.31,0,47,Kagoshima,0
2018.01.06,13,47,Kagoshima,7.5042987
2018.01.05,0,47,Kagoshima,0
2018.01.03,25,47,Kagoshima,14.431343
2018.01.04,88,47,Kagoshima,50.798328
2018.01.02,25,47,Kagoshima,14.431343
2018.01.06,41,59,Kanagawa,19.12253
2018.01.05,38,59,Kanagawa,17.72332
2017.12.31,28,59,Kanagawa,13.059289
2018.01.04,62,59,Kanagawa,28.916996
2018.01.02,40,59,Kanagawa,18.656126
2018.01.01,37,59,Kanagawa,17.256916
2018.01.03,29,59,Kanagawa,13.525692
2018.01.06,20,15,Kochi,8.3612041
2018.01.05,19,15,Kochi,7.9431438
2018.01.03,0,15,Kochi,0
2017.12.31,0,15,Kochi,0
2018.01.02,0,15,Kochi,0
2018.01.01,20,15,Kochi,8.3612041
2018.01.04,19,15,Kochi,7.9431438
2018.01.01,10,66,Kumamoto,6.0032744
2018.01.02,51,66,Kumamoto,30.616701
2018.01.03,19,66,Kumamoto,11.406222
2018.01.05,56,66,Kumamoto,33.61834
2017.12.31,28,66,Kumamoto,16.80917
2018.01.04,56,66,Kumamoto,33.61834
2018.01.06,19,66,Kumamoto,11.406222
2018.01.04,28,46,Kyoto,11.023623
2018.01.01,23,46,Kyoto,9.0551186
2018.01.02,53,46,Kyoto,20.86614
2018.01.03,36,46,Kyoto,14.173228
2017.12.31,44,46,Kyoto,17.322834
2018.01.06,35,46,Kyoto,13.779528
2018.01.05,35,46,Kyoto,13.779528
2018.01.06,51,64,Mie,27.935638
2017.12.31,23,64,Mie,12.598425
2018.01.05,42,64,Mie,23.005821
2018.01.04,33,64,Mie,18.076
2018.01.01,16,64,Mie,8.764122
2018.01.02,40,64,Mie,21.910303
2018.01.03,49,64,Mie,26.840122
2018.01.04,40,42,Miyagi,16.753092
2018.01.05,33,42,Miyagi,13.821301
2017.12.31,21,42,Miyagi,8.795373
2018.01.01,29,42,Miyagi,12.145991
2018.01.06,34,42,Miyagi,14.240128
2018.01.03,40,42,Miyagi,16.753092
2018.01.02,21,42,Miyagi,8.795373
2018.01.01,16,53,Miyazaki,9.6517181
2018.01.04,29,53,Miyazaki,17.49374
2018.01.03,44,53,Miyazaki,26.542225
2018.01.05,43,53,Miyazaki,25.938993
2018.01.02,15,53,Miyazaki,9.0484858
2018.01.06,15,53,Miyazaki,9.0484858
2017.12.31,29,53,Miyazaki,17.49374
2017.12.31,23,35,Nagano,10.233918
2018.01.01,24,35,Nagano,10.67887
2018.01.05,25,35,Nagano,11.123824
2018.01.03,24,35,Nagano,10.67887
2018.01.02,33,35,Nagano,14.683448
2018.01.06,34,35,Nagano,15.128401
2018.01.04,8,35,Nagano,3.5596237
2018.01.03,26,63,Nagasaki,17.628065
2018.01.04,26,63,Nagasaki,17.628065
2018.01.02,39,63,Nagasaki,26.442101
2018.01.06,56,63,Nagasaki,37.96814
2017.12.31,0,63,Nagasaki,0
2018.01.01,14,63,Nagasaki,9.4920349
2018.01.05,41,63,Nagasaki,27.798103
2018.01.03,10,32,Nara,5.0409579
2018.01.05,44,32,Nara,22.180216
2018.01.02,0,32,Nara,0
2018.01.01,11,32,Nara,5.545054
2018.01.06,0,32,Nara,0
2018.01.04,42,32,Nara,21.172026
2017.12.31,31,32,Nara,15.62697
2018.01.03,31,32,Niigata,12.11529
2018.01.06,25,32,Niigata,9.7703953
2018.01.01,16,32,Niigata,6.2530527
2018.01.02,16,32,Niigata,6.2530527
2017.12.31,40,32,Niigata,15.632631
2018.01.05,25,32,Niigata,9.7703953
2018.01.04,25,32,Niigata,9.7703953
2018.01.04,42,66,Oita,21.833649
2017.12.31,14,66,Oita,7.2778831
2018.01.03,57,66,Oita,29.631382
2018.01.02,58,66,Oita,30.15123
2018.01.05,29,66,Oita,15.075615
2018.01.06,15,66,Oita,7.7977319
2018.01.01,61,66,Oita,31.710777
2018.01.02,28,32,Okayama,13.250518
2018.01.04,18,32,Okayama,8.5181904
2018.01.03,36,32,Okayama,17.036381
2018.01.01,10,32,Okayama,4.7323279
2017.12.31,0,32,Okayama,0
2018.01.05,18,32,Okayama,8.5181904
2018.01.06,37,32,Okayama,17.509613
2018.01.03,47,60,Okinawa,36.061382
2018.01.05,33,60,Okinawa,25.319693
2018.01.01,0,60,Okinawa,0
2018.01.02,24,60,Okinawa,18.414322
2018.01.04,32,60,Okinawa,24.552429
2017.12.31,11,60,Okinawa,8.4398975
2018.01.06,23,60,Okinawa,17.647058
2018.01.05,51,44,Osaka,13.819436
2018.01.04,61,44,Osaka,16.529129
2018.01.06,41,44,Osaka,11.109743
2017.12.31,31,44,Osaka,8.4000502
2018.01.01,68,44,Osaka,18.425915
2018.01.03,36,44,Osaka,9.7548962
2018.01.02,65,44,Osaka,17.613007
2018.01.06,0,62,Saga,0
2018.01.04,45,62,Saga,26.030977
2018.01.05,33,62,Saga,19.089382
2017.12.31,15,62,Saga,8.6769924
2018.01.02,15,62,Saga,8.6769924
2018.01.03,92,62,Saga,53.218884
2018.01.01,33,62,Saga,19.089382
2018.01.03,26,43,Saitama,10.754136
2017.12.31,27,43,Saitama,11.167757
2018.01.02,24,43,Saitama,9.9268951
2018.01.06,38,43,Saitama,15.717584
2018.01.01,31,43,Saitama,12.822239
2018.01.04,30,43,Saitama,12.408619
2018.01.05,50,43,Saitama,20.68103
2018.01.02,27,34,Shiga,15.233987
2017.12.31,0,34,Shiga,0
2018.01.04,13,34,Shiga,7.3348823
2018.01.03,25,34,Shiga,14.105543
2018.01.06,39,34,Shiga,22.004648
2018.01.01,14,34,Shiga,7.8991041
2018.01.05,13,34,Shiga,7.3348823
2018.01.02,53,80,Shimane,51.493809
2018.01.04,0,80,Shimane,0
2018.01.03,0,80,Shimane,0
2018.01.05,36,80,Shimane,34.976925
2018.01.01,18,80,Shimane,17.488462
2017.12.31,17,80,Shimane,16.51688
2018.01.06,55,80,Shimane,53.43697
2018.01.05,39,39,Shizuoka,16.956522
2018.01.01,29,39,Shizuoka,12.608695
2018.01.03,19,39,Shizuoka,8.26087
2018.01.02,33,39,Shizuoka,14.347826
2018.01.04,37,39,Shizuoka,16.086956
2018.01.06,29,39,Shizuoka,12.608695
2017.12.31,9,39,Shizuoka,3.9130433
2018.01.02,14,22,Tochigi,6.3166528
2018.01.04,21,22,Tochigi,9.4749794
2018.01.03,20,22,Tochigi,9.0237904
2018.01.05,22,22,Tochigi,9.9261694
2017.12.31,0,22,Tochigi,0
2018.01.01,22,22,Tochigi,9.9261694
2018.01.06,7,22,Tochigi,3.1583264
2018.01.02,44,72,Tokushima,36.057362
2018.01.04,15,72,Tokushima,12.292283
2018.01.03,0,72,Tokushima,0
2018.01.01,31,72,Tokushima,25.404053
2018.01.05,45,72,Tokushima,36.87685
2018.01.06,15,72,Tokushima,12.292283
2017.12.31,41,72,Tokushima,33.598907
2018.01.04,49,61,Tokyo,20.433416
2018.01.05,46,61,Tokyo,19.182392
2017.12.31,45,61,Tokyo,18.765383
2018.01.06,50,61,Tokyo,20.850424
2018.01.02,37,61,Tokyo,15.429315
2018.01.03,42,61,Tokyo,17.514357
2018.01.01,49,61,Tokyo,20.433416
2018.01.06,19,56,Tottori,13.768116
2018.01.01,38,56,Tottori,27.536232
2018.01.04,0,56,Tottori,0
2017.12.31,18,56,Tottori,13.043478
2018.01.02,38,56,Tottori,27.536232
2018.01.05,55,56,Tottori,39.855072
2018.01.03,0,56,Tottori,0
2018.01.04,30,55,Toyama,13.902932
2018.01.02,31,55,Toyama,14.366364
2017.12.31,14,55,Toyama,6.4880347
2018.01.01,61,55,Toyama,28.269295
2018.01.03,44,55,Toyama,20.390966
2018.01.05,31,55,Toyama,14.366364
2018.01.06,47,55,Toyama,21.78126
2018.01.05,33,72,Wakayama,26.488293
2017.12.31,29,72,Wakayama,23.27759
2018.01.01,10,72,Wakayama,8.0267553
2018.01.04,31,72,Wakayama,24.88294
2018.01.03,39,72,Wakayama,31.304346
2018.01.06,33,72,Wakayama,26.488293
2018.01.02,20,72,Wakayama,16.053511
2018.01.06,8,14,Yamagata,4.347826
2017.12.31,0,14,Yamagata,0
2018.01.03,8,14,Yamagata,4.347826
2018.01.02,8,14,Yamagata,4.347826
2018.01.04,16,14,Yamagata,8.695652
2018.01.01,8,14,Yamagata,4.347826
2018.01.05,8,14,Yamagata,4.347826
2018.01.05,30,47,Yamaguchi,16.841854
2017.12.31,9,47,Yamaguchi,5.052556
2018.01.01,32,47,Yamaguchi,17.964643
2018.01.04,30,47,Yamaguchi,16.841854
2018.01.06,51,47,Yamaguchi,28.631151
2018.01.03,20,47,Yamaguchi,11.227902
2018.01.02,10,47,Yamaguchi,5.6139512
2018.01.06,35,52,Yamanashi,24.883787
2018.01.03,11,52,Yamanashi,7.8206186
2018.01.05,47,52,Yamanashi,33.415371
2018.01.04,34,52,Yamanashi,24.172819
2018.01.01,11,52,Yamanashi,7.8206186
2018.01.02,0,52,Yamanashi,0
2017.12.31,21,52,Yamanashi,14.930271
2018.01.12,34,45,Aichi,14.034122
2018.01.13,46,45,Aichi,18.987343
2018.01.08,48,45,Aichi,19.81288
2018.01.11,24,45,Aichi,9.9064398
2018.01.09,29,45,Aichi,11.970281
2018.01.10,29,45,Aichi,11.970281
2018.01.07,27,45,Aichi,11.144745
2018.01.13,47,38,Akita,31.060869
2018.01.09,15,38,Akita,9.913044
2018.01.07,0,38,Akita,0
2018.01.11,16,38,Akita,10.573914
2018.01.12,32,38,Akita,21.147827
2018.01.08,15,38,Akita,9.913044
2018.01.10,0,38,Akita,0
2018.01.08,47,65,Aomori,32.239342
2018.01.10,74,65,Aomori,50.759811
2018.01.11,13,65,Aomori,8.9172649
2018.01.13,12,65,Aomori,8.2313213
2018.01.12,0,65,Aomori,0
2018.01.07,36,65,Aomori,24.693964
2018.01.09,24,65,Aomori,16.462643
2018.01.07,27,54,Chiba,14.277321
2018.01.13,29,54,Chiba,15.334901
2018.01.09,35,54,Chiba,18.507639
2018.01.10,35,54,Chiba,18.507639
2018.01.11,37,54,Chiba,19.565218
2018.01.08,26,54,Chiba,13.748531
2018.01.12,33,54,Chiba,17.45006
2018.01.13,38,42,Ehime,22.09914
2018.01.07,12,42,Ehime,6.9786758
2018.01.09,37,42,Ehime,21.517584
2018.01.08,33,42,Ehime,19.191359
2018.01.10,12,42,Ehime,6.9786758
2018.01.11,12,42,Ehime,6.9786758
2018.01.12,13,42,Ehime,7.5602326
2018.01.12,25,35,Fukui,13.028588
2018.01.07,23,35,Fukui,11.986301
2018.01.13,0,35,Fukui,0
2018.01.09,24,35,Fukui,12.507444
2018.01.08,23,35,Fukui,11.986301
2018.01.10,0,35,Fukui,0
2018.01.11,51,35,Fukui,26.578318
2018.01.07,29,65,Fukuoka,12.570019
2018.01.13,38,65,Fukuoka,16.471058
2018.01.08,35,65,Fukuoka,15.170711
2018.01.11,33,65,Fukuoka,14.303814
2018.01.12,77,65,Fukuoka,33.375565
2018.01.09,73,65,Fukuoka,31.641769
2018.01.10,41,65,Fukuoka,17.771404
2018.01.07,48,40,Fukushima,20.869564
2018.01.12,9,40,Fukushima,3.9130433
2018.01.09,41,40,Fukushima,17.826086
2018.01.11,34,40,Fukushima,14.782608
2018.01.13,25,40,Fukushima,10.869565
2018.01.10,35,40,Fukushima,15.217391
2018.01.08,8,40,Fukushima,3.4782608
2018.01.07,13,51,Gifu,9.3591185
2018.01.10,21,51,Gifu,15.118576
2018.01.11,21,51,Gifu,15.118576
2018.01.09,35,51,Gifu,25.197628
2018.01.13,25,51,Gifu,17.998306
2018.01.12,21,51,Gifu,15.118576
2018.01.08,18,51,Gifu,12.95878
2018.01.08,32,34,Gunma,18.055096
2018.01.13,20,34,Gunma,11.284433
2018.01.09,21,34,Gunma,11.848656
2018.01.12,15,34,Gunma,8.4633255
2018.01.10,22,34,Gunma,12.412878
2018.01.07,7,34,Gunma,3.9495521
2018.01.11,14,34,Gunma,7.8991041
2018.01.13,5,42,Hiroshima,2.871206
2018.01.07,25,42,Hiroshima,14.35603
2018.01.08,29,42,Hiroshima,16.652996
2018.01.10,10,42,Hiroshima,5.7424121
2018.01.09,21,42,Hiroshima,12.059066
2018.01.11,48,42,Hiroshima,27.563578
2018.01.12,21,42,Hiroshima,12.059066
2018.01.07,31,54,Hokkaido,12.950643
2018.01.08,41,54,Hokkaido,17.128269
2018.01.09,27,54,Hokkaido,11.279592
2018.01.12,43,54,Hokkaido,17.963795
2018.01.13,46,54,Hokkaido,19.217083
2018.01.10,55,54,Hokkaido,22.976946
2018.01.11,38,54,Hokkaido,15.874981
2018.01.10,32,57,Hyogo,12.832418
2018.01.09,39,57,Hyogo,15.63951
2018.01.08,24,57,Hyogo,9.6243143
2018.01.12,37,57,Hyogo,14.837484
2018.01.13,76,57,Hyogo,30.476995
2018.01.07,64,57,Hyogo,25.664837
2018.01.11,37,57,Hyogo,14.837484
2018.01.12,40,53,Ibaraki,16.285145
2018.01.13,39,53,Ibaraki,15.878016
2018.01.11,35,53,Ibaraki,14.2495
2018.01.07,43,53,Ibaraki,17.506529
2018.01.10,23,53,Ibaraki,9.3639574
2018.01.08,31,53,Ibaraki,12.620986
2018.01.09,72,53,Ibaraki,29.313259
2018.01.13,14,36,Ishikawa,6.2968516
2018.01.11,0,36,Ishikawa,0
2018.01.07,29,36,Ishikawa,13.043478
2018.01.10,15,36,Ishikawa,6.7466264
2018.01.08,14,36,Ishikawa,6.2968516
2018.01.12,29,36,Ishikawa,13.043478
2018.01.09,73,36,Ishikawa,32.833584
2018.01.08,35,49,Iwate,20.044415
2018.01.07,12,49,Iwate,6.8723702
2018.01.12,13,49,Iwate,7.4450679
2018.01.13,26,49,Iwate,14.890136
2018.01.10,38,49,Iwate,21.762506
2018.01.11,13,49,Iwate,7.4450679
2018.01.09,49,49,Iwate,28.062178
2018.01.11,64,63,Kagawa,31.192945
2018.01.07,40,63,Kagawa,19.49559
2018.01.09,20,63,Kagawa,9.7477951
2018.01.12,42,63,Kagawa,20.470371
2018.01.13,21,63,Kagawa,10.235186
2018.01.10,21,63,Kagawa,10.235186
2018.01.08,73,63,Kagawa,35.579453
2018.01.12,27,60,Kagoshima,15.935472
2018.01.10,26,60,Kagoshima,15.345269
2018.01.11,40,60,Kagoshima,23.608105
2018.01.13,28,60,Kagoshima,16.525673
2018.01.09,27,60,Kagoshima,15.935472
2018.01.07,49,60,Kagoshima,28.919928
2018.01.08,24,60,Kagoshima,14.164863
2018.01.07,33,62,Kanagawa,15.077377
2018.01.11,61,62,Kanagawa,27.870304
2018.01.10,46,62,Kanagawa,21.016951
2018.01.09,41,62,Kanagawa,18.732498
2018.01.13,35,62,Kanagawa,15.991158
2018.01.08,44,62,Kanagawa,20.10317
2018.01.12,35,62,Kanagawa,15.991158
2018.01.10,20,8,Kochi,9.1533184
2018.01.09,0,8,Kochi,0
2018.01.07,0,8,Kochi,0
2018.01.13,0,8,Kochi,0
2018.01.08,18,8,Kochi,8.2379866
2018.01.12,0,8,Kochi,0
2018.01.11,0,8,Kochi,0
2018.01.13,50,63,Kumamoto,27.282175
2018.01.07,38,63,Kumamoto,20.734453
2018.01.12,20,63,Kumamoto,10.91287
2018.01.08,54,63,Kumamoto,29.46475
2018.01.11,10,63,Kumamoto,5.4564352
2018.01.10,0,63,Kumamoto,0
2018.01.09,79,63,Kumamoto,43.105839
2018.01.10,42,52,Kyoto,16.60079
2018.01.12,63,52,Kyoto,24.901186
2018.01.09,21,52,Kyoto,8.300395
2018.01.11,42,52,Kyoto,16.60079
2018.01.13,35,52,Kyoto,13.833991
2018.01.08,20,52,Kyoto,7.905138
2018.01.07,63,52,Kyoto,24.901186
2018.01.12,29,49,Mie,15.217391
2018.01.08,25,49,Mie,13.118441
2018.01.11,20,49,Mie,10.494752
2018.01.09,18,49,Mie,9.4452772
2018.01.13,37,49,Mie,19.415293
2018.01.07,25,49,Mie,13.118441
2018.01.10,49,49,Mie,25.712145
2018.01.12,14,40,Miyagi,5.797102
2018.01.13,55,40,Miyagi,22.774328
2018.01.08,32,40,Miyagi,13.250518
2018.01.11,14,40,Miyagi,5.797102
2018.01.09,27,40,Miyagi,11.180124
2018.01.10,41,40,Miyagi,16.977226
2018.01.07,27,40,Miyagi,11.180124
2018.01.11,33,60,Miyazaki,17.148794
2018.01.12,50,60,Miyazaki,25.983025
2018.01.10,16,60,Miyazaki,8.3145676
2018.01.07,45,60,Miyazaki,23.384722
2018.01.09,47,60,Miyazaki,24.424042
2018.01.13,32,60,Miyazaki,16.629135
2018.01.08,28,60,Miyazaki,14.550493
2018.01.12,55,67,Nagano,25.758423
2018.01.11,65,67,Nagano,30.441774
2018.01.10,36,67,Nagano,16.86006
2018.01.07,34,67,Nagano,15.923389
2018.01.09,28,67,Nagano,13.113379
2018.01.13,35,67,Nagano,16.391724
2018.01.08,58,67,Nagano,27.163429
2018.01.13,15,29,Nagasaki,16.028002
2018.01.07,14,29,Nagasaki,14.959469
2018.01.08,0,29,Nagasaki,0
2018.01.10,0,29,Nagasaki,0
2018.01.12,15,29,Nagasaki,16.028002
2018.01.09,15,29,Nagasaki,16.028002
2018.01.11,0,29,Nagasaki,0
2018.01.13,45,44,Nara,24.181728
2018.01.11,12,44,Nara,6.4484606
2018.01.10,34,44,Nara,18.270639
2018.01.09,24,44,Nara,12.896921
2018.01.12,0,44,Nara,0
2018.01.07,22,44,Nara,11.822178
2018.01.08,41,44,Nara,22.032242
2018.01.13,44,33,Niigata,16.970547
2018.01.11,9,33,Niigata,3.4712484
2018.01.08,33,33,Niigata,12.72791
2018.01.07,17,33,Niigata,6.5568023
2018.01.09,9,33,Niigata,3.4712484
2018.01.12,37,33,Niigata,14.270688
2018.01.10,37,33,Niigata,14.270688
2018.01.09,30,34,Oita,16.547697
2018.01.10,31,34,Oita,17.099287
2018.01.13,15,34,Oita,8.2738485
2018.01.07,14,34,Oita,7.7222586
2018.01.11,0,34,Oita,0
2018.01.12,16,34,Oita,8.8254385
2018.01.08,28,34,Oita,15.444517
2018.01.13,38,35,Okayama,16.335052
2018.01.12,10,35,Okayama,4.2986984
2018.01.11,10,35,Okayama,4.2986984
2018.01.07,28,35,Okayama,12.036354
2018.01.10,29,35,Okayama,12.466225
2018.01.09,0,35,Okayama,0
2018.01.08,62,35,Okayama,26.651928
2018.01.07,43,62,Okinawa,25.198488
2018.01.12,48,62,Okinawa,28.128544
2018.01.11,24,62,Okinawa,14.064272
2018.01.10,24,62,Okinawa,14.064272
2018.01.13,36,62,Okinawa,21.096409
2018.01.09,23,62,Okinawa,13.47826
2018.01.08,32,62,Okinawa,18.752363
2018.01.07,55,54,Osaka,15.372671
2018.01.13,50,54,Osaka,13.975155
2018.01.10,61,54,Osaka,17.049688
2018.01.09,72,54,Osaka,20.124222
2018.01.11,64,54,Osaka,17.888199
2018.01.12,57,54,Osaka,15.931677
2018.01.08,61,54,Osaka,17.049688
2018.01.08,15,48,Saga,8.7933559
2018.01.09,16,48,Saga,9.3795795
2018.01.10,32,48,Saga,18.759159
2018.01.07,31,48,Saga,18.172935
2018.01.13,50,48,Saga,29.311188
2018.01.11,17,48,Saga,9.9658041
2018.01.12,17,48,Saga,9.9658041
2018.01.10,35,47,Saitama,14.962707
2018.01.08,33,47,Saitama,14.107695
2018.01.11,47,47,Saitama,20.092777
2018.01.07,43,47,Saitama,18.382753
2018.01.09,32,47,Saitama,13.680189
2018.01.12,24,47,Saitama,10.260142
2018.01.13,25,47,Saitama,10.687648
2018.01.12,0,65,Shiga,0
2018.01.11,44,65,Shiga,20.587387
2018.01.07,52,65,Shiga,24.330551
2018.01.13,78,65,Shiga,36.495823
2018.01.08,86,65,Shiga,40.238987
2018.01.10,28,65,Shiga,13.101066
2018.01.09,14,65,Shiga,6.5505328
2018.01.08,36,70,Shimane,32.415745
2018.01.07,19,70,Shimane,17.108311
2018.01.12,39,70,Shimane,35.117058
2018.01.10,36,70,Shimane,32.415745
2018.01.13,0,70,Shimane,0
2018.01.11,0,70,Shimane,0
2018.01.09,39,70,Shimane,35.117058
2018.01.10,22,52,Shizuoka,8.7261629
2018.01.07,43,52,Shizuoka,17.055681
2018.01.13,52,52,Shizuoka,20.625475
2018.01.12,11,52,Shizuoka,4.3630815
2018.01.08,27,52,Shizuoka,10.709382
2018.01.11,77,52,Shizuoka,30.541571
2018.01.09,53,52,Shizuoka,21.02212
2018.01.09,31,44,Tochigi,13.296939
2018.01.11,8,44,Tochigi,3.431468
2018.01.10,39,44,Tochigi,16.728405
2018.01.12,24,44,Tochigi,10.294404
2018.01.08,35,44,Tochigi,15.012672
2018.01.13,44,44,Tochigi,18.873074
2018.01.07,42,44,Tochigi,18.015207
2018.01.10,46,65,Tokushima,38.011692
2018.01.11,30,65,Tokushima,24.790234
2018.01.09,16,65,Tokushima,13.221458
2018.01.07,0,65,Tokushima,0
2018.01.13,48,65,Tokushima,39.664375
2018.01.08,15,65,Tokushima,12.395117
2018.01.12,16,65,Tokushima,13.221458
2018.01.13,43,57,Tokyo,17.469707
2018.01.08,49,57,Tokyo,19.907341
2018.01.11,43,57,Tokyo,17.469707
2018.01.10,36,57,Tokyo,14.625802
2018.01.09,49,57,Tokyo,19.907341
2018.01.07,39,57,Tokyo,15.844618
2018.01.12,46,57,Tokyo,18.688524
2018.01.12,0,62,Tottori,0
2018.01.11,86,62,Tottori,70.67868
2018.01.09,20,62,Tottori,16.436903
2018.01.10,0,62,Tottori,0
2018.01.08,19,62,Tottori,15.615058
2018.01.13,19,62,Tottori,15.615058
2018.01.07,20,62,Tottori,16.436903
2018.01.11,34,29,Toyama,19.138199
2018.01.09,17,29,Toyama,9.5690994
2018.01.08,30,29,Toyama,16.886646
2018.01.13,16,29,Toyama,9.0062113
2018.01.07,15,29,Toyama,8.4433231
2018.01.10,0,29,Toyama,0
2018.01.12,0,29,Toyama,0
2018.01.12,44,60,Wakayama,37.757439
2018.01.09,11,60,Wakayama,9.4393597
2018.01.08,0,60,Wakayama,0
2018.01.13,0,60,Wakayama,0
2018.01.10,43,60,Wakayama,36.899315
2018.01.07,32,60,Wakayama,27.459955
2018.01.11,22,60,Wakayama,18.878719
2018.01.11,19,23,Yamagata,10.43956
2018.01.12,19,23,Yamagata,10.43956
2018.01.08,0,23,Yamagata,0
2018.01.10,9,23,Yamagata,4.945055
2018.01.09,0,23,Yamagata,0
2018.01.13,27,23,Yamagata,14.835165
2018.01.07,17,23,Yamagata,9.3406591
2018.01.12,23,36,Yamaguchi,13.740459
2018.01.08,10,36,Yamaguchi,5.9741125
2018.01.13,21,36,Yamaguchi,12.545636
