date,raw_daily,raw_weekly
2015-12-27,48.0,45.0
2015-12-28,53.0,45.0
2015-12-29,53.0,45.0
2015-12-30,42.0,45.0
2015-12-31,37.0,45.0
2016-01-01,60.0,45.0
2016-01-02,67.0,45.0
2016-01-03,67.0,63.0
2016-01-04,87.0,63.0
2016-01-05,80.0,63.0
2016-01-06,83.0,63.0
2016-01-07,49.0,63.0
2016-01-08,85.0,63.0
2016-01-09,54.0,63.0
2016-01-10,56.0,61.0
2016-01-11,70.0,61.0
2016-01-12,56.0,61.0
2016-01-13,100.0,61.0
2016-01-14,83.0,61.0
2016-01-15,78.0,61.0
2016-01-16,55.0,61.0
2016-01-17,45.0,47.0
2016-01-18,55.0,47.0
2016-01-19,57.0,47.0
2016-01-20,54.0,47.0
2016-01-21,74.0,47.0
2016-01-22,30.0,47.0
2016-01-23,53.0,47.0
2016-01-24,59.0,53.0
2016-01-25,40.0,53.0
2016-01-26,77.0,53.0
2016-01-27,65.0,53.0
2016-01-28,56.0,53.0
2016-01-29,57.0,53.0
2016-01-30,66.0,53.0
2016-01-31,71.0,55.0
2016-02-01,60.0,55.0
2016-02-02,55.0,55.0
2016-02-03,51.0,55.0
2016-02-04,56.0,55.0
2016-02-05,59.0,55.0
2016-02-06,77.0,55.0
2016-02-07,66.0,57.0
2016-02-08,75.0,57.0
2016-02-09,61.0,57.0
2016-02-10,64.0,57.0
2016-02-11,59.0,57.0
2016-02-12,70.0,57.0
2016-02-13,67.0,57.0
2016-02-14,65.0,59.0
2016-02-15,64.0,59.0
2016-02-16,60.0,59.0
2016-02-17,99.0,59.0
2016-02-18,32.0,59.0
2016-02-19,66.0,59.0
2016-02-20,87.0,59.0
2016-02-21,80.0,68.0
2016-02-22,98.0,68.0
2016-02-23,74.0,68.0
2016-02-24,76.0,68.0
2016-02-25,64.0,68.0
2016-02-26,80.0,68.0
2016-02-27,70.0,68.0
2016-02-28,71.0,53.0
2016-02-29,46.0,53.0
2016-03-01,51.0,53.0
2016-03-02,76.0,53.0
2016-03-03,54.0,53.0
