date,raw_daily,raw_weekly
2016-06-29,38.0,50.0
2016-06-30,35.0,50.0
2016-07-01,31.0,50.0
2016-07-02,35.0,50.0
2016-07-03,46.0,44.0
2016-07-04,37.0,44.0
2016-07-05,37.0,44.0
2016-07-06,44.0,44.0
2016-07-07,39.0,44.0
2016-07-08,46.0,44.0
2016-07-09,38.0,44.0
2016-07-10,35.0,46.0
2016-07-11,44.0,46.0
2016-07-12,45.0,46.0
2016-07-13,42.0,46.0
2016-07-14,43.0,46.0
2016-07-15,44.0,46.0
2016-07-16,46.0,46.0
2016-07-17,50.0,44.0
2016-07-18,44.0,44.0
2016-07-19,43.0,44.0
2016-07-20,45.0,44.0
2016-07-21,37.0,44.0
2016-07-22,34.0,44.0
2016-07-23,37.0,44.0
2016-07-24,43.0,41.0
2016-07-25,36.0,41.0
2016-07-26,43.0,41.0
2016-07-27,37.0,41.0
2016-07-28,35.0,41.0
2016-07-29,35.0,41.0
2016-07-30,37.0,41.0
2016-07-31,43.0,44.0
2016-08-01,47.0,44.0
2016-08-02,39.0,44.0
2016-08-03,38.0,44.0
2016-08-04,40.0,44.0
2016-08-05,41.0,44.0
2016-08-06,38.0,44.0
2016-08-07,39.0,40.0
2016-08-08,39.0,40.0
2016-08-09,36.0,40.0
2016-08-10,43.0,40.0
2016-08-11,35.0,40.0
2016-08-12,33.0,40.0
2016-08-13,42.0,40.0
2016-08-14,46.0,40.0
2016-08-15,36.0,40.0
2016-08-16,41.0,40.0
2016-08-17,39.0,40.0
2016-08-18,35.0,40.0
2016-08-19,38.0,40.0
2016-08-20,31.0,40.0
2016-08-21,40.0,47.0
2016-08-22,34.0,47.0
2016-08-23,44.0,47.0
2016-08-24,49.0,47.0
2016-08-25,45.0,47.0
2016-08-26,42.0,47.0
2016-08-27,55.0,47.0
2016-08-28,55.0,63.0
2016-08-29,55.0,63.0
2016-08-30,68.0,63.0
2016-08-31,59.0,63.0
2016-09-01,58.0,63.0
2016-09-02,55.0,63.0
2016-09-03,54.0,63.0
2016-09-04,48.0,51.0
2016-09-05,47.0,51.0
2016-09-06,42.0,51.0
2016-09-07,54.0,51.0
2016-09-08,50.0,51.0
2016-09-09,46.0,51.0
2016-09-10,44.0,51.0
2016-09-11,46.0,50.0
2016-09-12,47.0,50.0
2016-09-13,43.0,50.0
2016-09-14,44.0,50.0
2016-09-15,40.0,50.0
2016-09-16,47.0,50.0
2016-09-17,65.0,50.0
2016-09-18,53.0,47.0
2016-09-19,54.0,47.0
2016-09-20,42.0,47.0
2016-09-21,37.0,47.0
2016-09-22,39.0,47.0
2016-09-23,39.0,47.0
2016-09-24,42.0,47.0
2016-09-25,47.0,47.0
2016-09-26,45.0,47.0
2016-09-27,38.0,47.0
2016-09-28,41.0,47.0
2016-09-29,43.0,47.0
2016-09-30,51.0,47.0
2016-10-01,50.0,47.0
2016-10-02,52.0,55.0
2016-10-03,48.0,55.0
2016-10-04,41.0,55.0
2016-10-05,43.0,55.0
2016-10-06,46.0,55.0
2016-10-07,63.0,55.0
2016-10-08,65.0,55.0
2016-10-09,56.0,58.0
2016-10-10,62.0,58.0
2016-10-11,56.0,58.0
2016-10-12,54.0,58.0
2016-10-13,53.0,58.0
2016-10-14,56.0,58.0
2016-10-15,50.0,58.0
